ruleset_index	matches	time_ms
0	[(0,12129),(4,15159),(5,23910),(6,15916),(8,15929),(9,21932),(10,23716),(13,23012),(16,10050),(17,30279),(20,7680),(23,13205),(24,25836),(28,12896),(29,26878),(30,17034),(31,1371),(32,19227),(33,9424),(34,14371),(35,18373),(36,12199),(38,28352),(39,16941),(42,13663),(50,30450),(51,3190),(52,15621),(62,3974),(64,9813),(65,10239),(66,3684),(67,30773),(73,30688),(76,12511),(78,27409),(80,12848),(85,3934),(86,15216),(87,19573),(88,12479),(91,28824),(92,20642)]	94.016839
1	[(4,6947),(6,14148),(7,24140),(8,19807),(9,2330),(12,4781),(16,3786),(18,25734),(21,20263),(24,1764),(26,29598),(28,8178),(29,31718),(30,17381),(33,7258),(36,21425),(37,31702),(38,3309),(39,17758),(40,23589),(41,6918),(46,3989),(47,15634),(51,4992),(54,7613),(57,18424),(59,11067),(62,16575),(63,12041),(64,4058),(65,25943),(73,18606),(75,29940),(76,17151),(79,4582),(80,11884),(82,14016),(83,19976),(85,26885),(86,12238),(88,26650),(90,1847),(91,13684)]	105.707085
2	[(1,334),(3,15519),(4,4525),(6,22440),(7,21652),(11,15440),(18,17820),(19,23865),(23,18253),(27,15976),(28,27620),(31,9805),(32,28013),(33,30352),(36,200),(37,4673),(38,12129),(40,26588),(43,16172),(45,1237),(46,28584),(51,24327),(53,30625),(59,26896),(60,17018),(61,3627),(65,12848),(67,28828),(68,13892),(70,4210),(73,30041),(74,1013),(76,9125),(78,29433),(79,16130),(80,5315),(81,8417),(83,16570),(85,23387),(89,15344),(91,30289)]	90.867222
3	[(0,29418),(2,6372),(3,7451),(4,19240),(5,891),(6,27813),(7,23229),(8,3439),(9,31583),(10,21035),(11,30099),(14,1170),(15,4150),(16,2068),(20,868),(21,13941),(22,26918),(26,8717),(30,28995),(34,29965),(35,13290),(37,3893),(41,5000),(42,4582),(43,11884),(46,17511),(50,27278),(52,29832),(53,5738),(55,20),(56,22382),(57,8757),(59,15816),(64,13199),(70,3404),(75,24200),(76,11342),(79,11785),(80,9080),(81,30993),(82,26412),(83,9711),(85,4213),(87,31006),(88,30312),(90,29235)]	110.972232
4	[(3,13757),(5,11616),(6,10720),(7,6813),(9,4858),(11,18813),(13,13878),(14,30382),(16,22031),(20,3401),(22,13358),(33,27231),(34,26239),(35,22427),(36,15036),(39,10617),(41,24793),(42,18927),(43,3290),(49,11048),(50,22220),(52,3799),(54,23586),(55,3849),(57,4026),(58,16923),(60,13801),(62,8138),(63,31244),(65,3575),(66,22847),(67,1192),(68,27922),(69,21152),(73,4844),(76,25974),(77,26787),(78,16832),(81,31120),(83,14092),(84,1450),(85,21023),(89,9449),(90,11600),(92,28019)]	90.527113
5	[(0,13735),(2,1475),(3,23362),(4,29721),(5,7700),(6,14935),(7,1452),(8,11149),(10,15779),(13,3950),(14,18418),(16,31227),(17,25562),(18,27250),(20,7151),(21,11674),(23,22243),(24,26833),(25,10914),(27,3165),(28,30807),(29,30681),(35,12615),(38,5994),(42,16705),(43,24677),(45,7438),(47,29851),(50,8769),(52,23324),(53,30664),(55,2393),(59,27861),(60,8407),(61,24020),(68,28731),(73,22045),(75,5639),(76,28574),(78,25826),(83,9048),(84,7453),(85,24056),(86,7309),(89,16887),(91,18138)]	90.583561
6	[(2,22411),(3,16008),(6,23335),(7,22502),(8,18388),(9,759),(13,13375),(16,26780),(17,28821),(19,2629),(21,28723),(25,20555),(26,19450),(27,8653),(28,13007),(32,17540),(35,20775),(37,19046),(38,9798),(40,6733),(42,25282),(44,10937),(48,9309),(49,9129),(53,5410),(55,5395),(56,10532),(57,1275),(61,19127),(65,2288),(68,3707),(69,9638),(70,4214),(73,9255),(80,27076),(81,22073),(82,8957),(84,7509),(87,29795),(89,9401),(92,19172)]	93.681220
7	[(0,15746),(1,24209),(3,15960),(4,10664),(5,243),(10,6415),(13,5158),(14,4976),(17,1383),(19,2767),(22,24594),(25,21089),(30,1420),(32,16589),(35,13489),(37,31062),(39,25856),(41,7205),(43,17731),(46,28727),(48,11176),(49,10709),(51,14853),(56,12647),(58,19790),(59,11994),(62,18176),(64,6447),(66,10823),(67,21784),(77,10693),(79,16906),(80,11233),(81,31703),(82,10836),(83,31618),(87,5230),(89,2606),(91,31779)]	94.880041
8	[(1,22133),(6,17426),(10,7564),(11,31734),(15,27709),(17,9907),(20,7137),(21,27388),(23,106),(25,29814),(26,12605),(30,4401),(31,13424),(32,31448),(33,5653),(34,10332),(39,18111),(41,15180),(46,12983),(47,3980),(49,3334),(50,29298),(51,30816),(52,19097),(53,10490),(54,1170),(55,5351),(57,5110),(63,13750),(65,12828),(67,25773),(69,10433),(70,6720),(71,6923),(72,12875),(73,25071),(74,12716),(75,25919),(76,18117),(78,26376),(80,15066),(82,27124),(86,18986),(87,28229),(88,1854),(89,11293),(91,4531),(92,24597)]	93.036682
9	[(0,1289),(3,15420),(9,31807),(10,19058),(11,5073),(13,29765),(17,13796),(21,29588),(23,14871),(24,21835),(25,27408),(27,26514),(30,25643),(31,11330),(32,21047),(35,8142),(38,23775),(39,10972),(40,648),(42,19334),(43,21629),(44,28871),(46,563),(48,24815),(50,19612),(51,6325),(54,647),(56,25421),(58,30050),(60,2859),(61,25745),(62,5425),(63,11973),(66,23736),(69,9680),(72,18592),(76,23769),(80,20955),(81,12989),(83,6011),(84,25027),(86,3161),(91,11808)]	93.309607
10	[(2,3276),(3,19543),(5,5816),(6,26123),(8,11337),(9,19819),(14,9044),(15,26760),(16,23888),(18,12464),(19,10534),(26,6718),(28,13216),(29,19660),(32,26879),(33,21906),(34,3577),(39,28281),(40,20667),(41,28542),(45,21524),(46,13115),(48,26838),(53,6966),(54,19339),(55,28164),(56,17690),(57,26250),(58,426),(59,26662),(62,18007),(66,24855),(69,5995),(70,10511),(71,15961),(72,17095),(73,20942),(76,28580),(77,19608),(78,7808),(79,5397),(81,24947),(83,11717),(85,28606),(88,22706),(90,8742),(91,31147)]	94.057485
11	[(6,9546),(11,15637),(13,17399),(14,29971),(16,18055),(17,2944),(18,22437),(24,656),(26,19757),(28,10691),(29,19482),(30,17639),(35,14201),(37,13292),(39,103),(44,23568),(45,3145),(47,12110),(48,9491),(49,14501),(50,2165),(52,5926),(55,20288),(56,9500),(57,13759),(61,5488),(62,25409),(63,25645),(65,18533),(66,23158),(68,5715),(70,31537),(72,26567),(73,438),(74,641),(75,26455),(76,22322),(77,27648),(80,27909),(84,5065),(86,24578),(88,2782),(92,11921)]	103.253941
12	[(1,5479),(2,2041),(5,23336),(6,25606),(7,18067),(11,834),(12,24515),(13,21644),(15,6965),(17,19320),(18,528),(19,13530),(25,4749),(26,29724),(27,30620),(28,15479),(31,8482),(34,1803),(35,1813),(40,30049),(42,25475),(45,9987),(48,5760),(49,7145),(50,25062),(51,31703),(52,26608),(56,18606),(57,26798),(58,20269),(59,11207),(60,8418),(61,17276),(62,7744),(63,16757),(64,11249),(65,22930),(67,18286),(68,29848),(69,16399),(70,3825),(76,16610),(77,6124),(78,17675),(79,11526),(83,17678),(84,2305),(85,10287),(89,4972),(91,6740),(92,13663)]	223.810797
