ruleset_index	matches	time_ms
0	[(2,17331),(3,8534),(4,20097),(5,10144),(9,11954),(14,13),(16,4238),(17,15361),(20,16630),(21,13885),(23,10616),(24,7475),(26,2867),(28,5423),(29,15777),(33,9830),(36,5131),(37,24259),(39,24940),(41,22609),(43,25492),(44,6525),(47,15914),(49,2694),(50,22297),(51,23249),(56,2883),(57,1007),(60,18745),(61,15655),(62,24819),(67,496),(70,8351),(71,5138),(73,16078),(74,772),(77,22198),(79,3927),(81,15453),(83,21015),(87,4654),(88,15833),(89,15127),(90,16521)]	69.784545
1	[(1,1315),(6,20238),(9,20703),(12,18774),(13,1469),(19,25344),(20,14851),(21,14875),(22,4915),(23,9957),(24,2314),(25,9309),(27,1445),(28,19810),(30,23092),(31,7436),(34,24411),(35,25145),(36,22543),(40,14568),(45,682),(46,9631),(50,6825),(51,1912),(56,17513),(57,21267),(65,14232),(68,17992),(72,3566),(74,4263),(78,11941),(80,10492),(81,4154),(82,7301),(85,17692),(86,10357),(87,8982),(88,10143),(90,10383)]	70.439751
2	[(6,205),(9,8392),(10,8844),(12,20849),(13,4552),(14,16260),(15,14413),(18,22829),(20,11480),(21,14544),(26,15653),(27,3818),(28,19036),(29,3511),(32,15090),(36,10911),(42,15706),(48,6773),(54,18558),(57,23535),(58,22285),(62,6927),(63,4159),(64,3927),(66,15453),(69,3821),(72,23065),(74,2423),(77,17155),(78,3756),(82,12041),(83,25449),(86,15202),(90,1291)]	68.861945
3	[(4,21260),(5,20463),(7,25063),(11,17417),(12,13535),(13,18045),(16,14718),(17,8166),(20,12410),(21,19199),(24,14876),(28,1435),(31,275),(32,3895),(34,2889),(35,22136),(37,10267),(41,7975),(43,10492),(49,2279),(52,3794),(53,25407),(54,23459),(56,1523),(60,17812),(62,23779),(63,22783),(64,11995),(68,22193),(72,7542),(73,14417),(76,19018),(77,14780),(80,11579),(81,13602),(82,19699),(83,21240),(85,13072),(86,5536),(91,23466)]	68.979240
4	[(0,4139),(2,12600),(3,5419),(4,22179),(9,21537),(11,7992),(13,959),(14,21704),(15,13246),(16,22777),(19,13361),(24,10178),(30,9924),(31,1411),(32,24201),(37,4268),(39,14880),(40,25285),(47,679),(50,16146),(52,3060),(54,13033),(64,13038),(65,13075),(72,9915),(73,7801),(74,14408),(78,6497),(79,21719),(87,1853),(89,499),(90,17756),(92,17432)]	67.892973
5	[(2,16694),(4,21461),(7,24523),(9,18925),(11,21757),(14,5717),(15,24040),(17,18519),(18,7325),(19,1812),(23,4013),(26,11702),(28,23070),(29,13730),(31,14509),(33,23050),(34,3990),(37,14579),(40,19788),(41,178),(42,5262),(44,3817),(45,19274),(46,18963),(48,7263),(56,2918),(58,6258),(60,17095),(62,19762),(68,15936),(69,5723),(70,14053),(73,17384),(76,15971),(78,7027),(79,17701),(80,14192),(81,17601),(82,4281),(83,4361),(88,21001)]	70.045391
6	[(0,4604),(1,23582),(3,8577),(4,24343),(9,16101),(10,2277),(12,6510),(18,13402),(21,16075),(23,14334),(24,18358),(26,9796),(27,7022),(28,16290),(31,22359),(32,25528),(33,8186),(37,12073),(38,3391),(42,5688),(44,10512),(45,10431),(47,25174),(49,6442),(50,19783),(53,6113),(57,15957),(61,12602),(62,18623),(67,6983),(68,21991),(70,21425),(71,1684),(72,18109),(73,22410),(74,17219),(77,1743),(88,13745),(90,17630),(91,14174)]	72.799101
7	[(0,23325),(1,9291),(4,22844),(10,5092),(11,24574),(13,3178),(18,11210),(20,14267),(22,23895),(23,23207),(30,24612),(31,22779),(33,10321),(34,1007),(36,16930),(37,8324),(41,24702),(42,1925),(44,20855),(45,6107),(51,22390),(54,12796),(55,796),(57,491),(62,2801),(65,1752),(67,8732),(76,18901),(77,21388),(79,11502),(80,15375),(81,944),(83,7282),(84,19305),(85,1406)]	73.683830
8	[(2,6670),(4,3976),(6,12654),(9,4340),(10,10764),(11,3134),(12,5813),(13,16153),(16,21612),(18,5522),(21,25577),(22,25518),(25,14856),(26,25592),(27,1585),(28,20322),(29,23230),(33,19411),(34,1633),(35,6617),(37,10692),(38,4509),(45,2455),(48,20797),(49,20210),(55,20678),(58,24338),(59,24360),(60,25483),(63,8804),(67,13487),(70,21377),(74,4613),(75,12436),(77,14995),(78,2542),(79,10751),(82,22175),(83,13371),(86,20368),(89,6824),(90,595),(92,24476)]	70.051936
9	[(7,15206),(8,6803),(9,23994),(10,22691),(12,9476),(13,11624),(20,13378),(21,16905),(33,9390),(34,6368),(35,279),(36,25542),(38,20519),(41,7369),(43,24900),(44,16667),(45,7147),(52,22366),(53,6563),(54,2969),(59,6910),(60,9809),(64,23146),(66,5976),(69,13155),(71,18938),(72,6857),(76,25207),(79,924),(83,18787),(87,24888)]	70.091574
10	[(4,25670),(9,6748),(11,1989),(14,17646),(20,4480),(22,23449),(23,15212),(27,11303),(29,2120),(30,14871),(34,4900),(35,8724),(37,19725),(41,13232),(44,15770),(46,23429),(47,15743),(52,12444),(54,18088),(55,707),(60,11534),(62,8720),(63,9101),(68,14521),(70,19923),(71,5466),(73,2339),(74,1029),(75,11709),(77,24996),(85,7878),(86,6463)]	70.734322
11	[(0,24545),(2,8997),(6,5547),(7,11454),(9,22095),(10,16607),(21,15746),(24,1759),(25,6398),(28,25350),(30,6031),(34,766),(35,6789),(37,17798),(39,16125),(40,11673),(41,23390),(43,17098),(45,17728),(49,12900),(53,21128),(54,5483),(55,2239),(56,24442),(60,23093),(64,1846),(65,15322),(66,2992),(69,18757),(72,22243),(74,1323),(75,20760),(78,8520),(80,8446),(85,1354),(86,20049),(87,64),(89,11197),(92,23468)]	86.749292
12	[(1,23431),(3,12074),(4,17418),(9,5529),(13,10852),(16,17281),(17,22625),(30,20246),(34,19496),(35,21540),(37,19305),(38,1406),(39,14976),(40,8128),(42,1352),(44,8500),(45,8026),(46,17671),(47,6562),(50,21829),(51,944),(53,25550),(55,3566),(59,24977),(62,687),(68,5996),(75,3196),(76,5799),(78,21584),(79,24019),(83,14356),(84,13877),(90,13947),(91,16163)]	72.142453
13	[(0,16243),(3,3830),(7,23235),(12,22938),(15,17544),(16,16868),(17,2944),(18,3318),(19,18218),(21,15974),(24,23231),(27,3803),(31,10402),(33,16718),(35,15834),(43,20177),(44,24600),(47,22993),(48,9871),(50,22648),(51,14546),(52,23664),(56,23921),(57,3912),(61,7522),(62,14558),(63,14389),(64,9487),(65,7151),(67,14022),(69,25110),(73,6226),(77,5275),(78,12504),(82,23772),(84,11247),(85,12998),(87,9813),(90,17636),(91,12790)]	69.934709
