ruleset_index	matches	time_ms
0	[(0,13202),(3,16358),(4,11303),(8,5677),(13,15978),(14,15955),(19,10759),(23,444),(26,7392),(27,9088),(43,2969),(45,22263),(47,14650),(48,20379),(49,10148),(51,9603),(58,4072),(61,15228),(62,1209),(63,14667),(64,7397),(65,10747),(66,4646),(67,6214),(68,2663),(69,3352),(73,23936),(75,4079),(77,13443),(80,3523),(81,19812),(90,13966)]	95.997041
1	[(2,6728),(5,13982),(6,22023),(8,168),(11,11873),(12,1029),(13,2),(16,22477),(18,13573),(20,1392),(24,18864),(32,6665),(36,19001),(46,20873),(47,2026),(48,529),(53,3535),(55,6045),(56,21172),(58,7809),(59,5472),(63,8106),(66,20807),(72,23208),(76,16146),(77,4415),(78,20354),(82,12169),(83,15813),(84,5974),(86,18687),(90,4218),(92,19245)]	65.509927
2	[(1,8553),(11,19391),(15,9333),(16,19692),(20,22725),(23,13994),(27,23771),(28,10521),(29,17490),(35,2262),(38,13202),(44,18293),(45,11220),(48,3052),(50,16288),(55,16123),(58,10243),(60,18718),(61,23638),(62,1951),(65,3523),(66,19812),(67,18616),(68,8939),(69,18262),(71,2756),(79,9824),(81,176),(82,4055),(84,14898),(87,10201),(90,16313),(92,17598)]	65.923855
3	[(1,434),(3,4411),(4,22922),(6,5389),(10,15167),(16,20443),(17,17418),(22,17367),(23,10815),(30,23417),(35,23085),(37,9436),(38,7188),(40,6295),(41,3888),(44,11948),(46,4971),(48,19701),(49,4283),(52,2493),(56,13692),(69,13432),(70,2922),(71,11961),(74,19566),(75,8893),(76,21628),(78,13492),(79,19559),(85,7648),(89,8317),(91,3626)]	74.328958
4	[(6,5396),(7,11523),(11,4728),(15,13761),(20,7936),(21,8628),(25,2019),(32,9387),(36,12086),(37,12517),(38,14170),(39,14826),(41,8144),(43,19728),(45,21060),(47,23973),(49,10803),(50,10182),(51,9569),(52,1859),(58,8884),(59,574),(60,24058),(61,23912),(62,6322),(64,12488),(65,1872),(70,19206),(71,2190),(74,354),(76,6651),(77,7346),(85,10342),(90,13963),(92,6266)]	66.459022
5	[(3,16221),(4,1093),(5,23235),(6,6685),(8,12783),(10,18535),(12,1112),(13,22858),(15,9202),(16,20808),(17,12782),(25,5643),(27,14480),(31,23347),(32,5151),(33,9541),(34,1030),(37,17951),(41,21904),(44,4486),(50,23292),(53,1383),(54,2202),(58,5455),(59,16005),(60,4640),(61,18873),(64,7261),(66,23103),(67,8478),(68,1144),(79,19702),(81,23394),(82,5447),(85,6939),(87,24507),(90,7570)]	106.163405
6	[(0,17006),(1,22359),(3,23303),(5,7466),(6,6365),(7,466),(15,1076),(16,23775),(17,11516),(21,1082),(24,6179),(27,571),(29,2655),(32,15848),(33,11488),(42,1396),(44,1617),(54,4707),(58,21344),(59,9115),(62,15197),(63,13175),(64,17141),(71,17947),(76,6088),(77,18990),(78,9663),(84,7980),(86,4891),(89,1974),(90,3705),(92,16054)]	163.792155
7	[(1,76),(3,6318),(11,18346),(13,3146),(16,7548),(21,19673),(22,23120),(24,1552),(36,3217),(41,5639),(42,6854),(43,22987),(45,14574),(46,13244),(47,14072),(49,11264),(50,1388),(51,8471),(54,3757),(63,1127),(64,8025),(66,1285),(67,1008),(70,13582),(71,7130),(74,6439),(76,23776),(77,578),(78,15356),(79,6369),(84,242),(88,13895)]	136.707977
8	[(3,3938),(5,6169),(8,1237),(10,3891),(11,8640),(14,1356),(15,16520),(19,22279),(21,11817),(22,13246),(25,6842),(31,5644),(33,3455),(36,19980),(37,10872),(43,14053),(44,17317),(47,17636),(49,20305),(50,10156),(51,11734),(55,2490),(56,3208),(57,6499),(59,20597),(62,14288),(68,6998),(69,3449),(71,21960),(72,18656),(75,15394),(76,6739),(78,13250),(80,22107),(82,5222),(84,5439),(85,2570),(86,20978),(88,11898)]	138.411460
9	[(2,9814),(3,11252),(5,11147),(7,12356),(10,20835),(18,21478),(21,5527),(24,11675),(25,1317),(26,18501),(28,5438),(31,16846),(34,17803),(35,2469),(38,12545),(39,1831),(40,5482),(41,9243),(45,20643),(47,21790),(50,15412),(53,18461),(56,15775),(57,23231),(59,691),(60,11291),(62,9406),(65,21210),(70,2250),(72,7494),(79,1607),(80,8566),(82,4111),(84,7860),(85,7213),(86,20426),(87,19614),(88,21647),(89,1901),(91,17209),(92,6211)]	137.956561
