ruleset_index	matches	time_ms
0	[(1,1032),(3,7058),(6,6685),(11,10079),(19,11480),(22,5252),(23,1377),(30,1617),(33,12511),(41,10162),(43,7063),(52,9384),(53,13298),(58,7481),(61,8128),(70,2806),(71,1867),(84,10695),(85,6668),(86,4065),(91,5239)]	85.895739
1	[(1,13028),(13,5313),(14,8203),(15,1553),(18,11649),(20,7703),(23,4531),(24,4693),(38,12470),(44,10006),(52,1672),(64,9407),(66,10283),(67,5891),(72,409),(74,4320),(76,11058),(82,4387)]	87.842498
2	[(0,12902),(6,2510),(10,4399),(25,11460),(28,13468),(35,1785),(36,13072),(39,726),(40,13161),(53,3490),(61,9299),(72,9905),(73,8641),(81,8833),(82,12264),(86,13922)]	85.267709
3	[(8,10928),(17,7965),(18,6719),(24,10714),(26,7459),(39,5934),(40,3351),(44,6930),(46,8322),(55,7224),(57,11301),(65,2144),(67,9250),(74,8411),(75,11536),(77,4961),(85,14027),(88,13867)]	76.291025
4	[(2,206),(5,3907),(8,12790),(11,8702),(18,4888),(20,10454),(21,14069),(27,544),(28,13443),(40,1978),(44,8768),(62,2447),(75,2098),(84,11396),(87,6983),(88,604),(91,4008)]	44.826023
5	[(0,3327),(6,9029),(9,6448),(11,807),(21,13262),(25,1821),(30,4038),(40,10891),(50,8014),(53,2954),(55,6732),(60,1290),(64,5825),(68,9919),(73,6357)]	42.180251
6	[(1,1732),(2,13932),(3,2100),(22,4867),(23,10911),(28,10822),(33,12719),(37,2459),(41,3380),(52,9411),(59,13212),(60,1847),(64,4772),(68,13439),(73,2541),(76,7207),(78,10503),(79,9553),(89,2194),(90,5756),(91,11786)]	43.718817
7	[(12,6111),(15,2642),(28,4248),(43,5654),(44,3273),(46,10960),(52,4820),(55,1427),(69,6183),(76,6494),(78,10682),(85,4883),(89,12315),(90,1090)]	42.923300
8	[(4,7244),(12,10041),(13,10076),(15,2911),(17,3898),(18,108),(24,12668),(27,11420),(35,1239),(51,14028),(56,7636),(59,9237),(65,4945),(71,8294),(75,2425),(76,1725),(79,1045),(82,7931),(86,4406),(88,4833),(90,4422)]	56.889501
9	[(3,12361),(5,6571),(9,8063),(10,5488),(16,618),(24,8272),(25,2548),(27,8032),(41,12304),(42,11933),(54,8064),(57,12079),(58,7323),(59,8207),(72,10073),(77,12774),(78,9515),(80,12449),(81,4594)]	47.004570
10	[(1,4662),(4,2103),(15,3055),(22,7844),(29,9742),(42,12004),(52,8698),(53,5294),(56,5623),(62,13591),(64,5884),(69,14129),(70,13242),(75,12127),(79,6704),(82,5403),(85,5435),(89,3580),(92,12256)]	41.185593
11	[(3,14054),(4,9856),(7,12355),(8,3553),(17,2781),(38,13052),(42,10429),(45,12397),(54,4293),(63,1336),(68,2894),(71,13690),(73,1365),(75,11499),(76,1651),(87,10371),(90,6025)]	40.819019
12	[(2,8152),(7,7838),(8,505),(13,4936),(15,3057),(18,12563),(22,4031),(23,14051),(32,6258),(36,4014),(38,4883),(39,3936),(42,2618),(44,8105),(55,409),(60,9533),(75,6097),(76,8628),(79,12422),(85,10535),(87,1188),(88,6887),(90,61)]	41.946451
13	[(0,13445),(5,6160),(9,4921),(11,9914),(15,889),(20,1407),(32,2099),(40,8871),(44,5327),(45,10106),(49,7209),(54,1235),(55,8426),(56,5512),(62,9852),(64,11274),(65,13553),(72,1188),(75,1186),(91,1225)]	42.251804
14	[(0,1910),(19,555),(20,7455),(23,7217),(26,1959),(27,1681),(29,7542),(36,9494),(42,7180),(45,9762),(46,6751),(55,2695),(57,9463),(58,10243),(63,799),(68,3590),(72,9614),(78,13162),(79,5366),(81,9863),(83,4504),(90,11522),(92,8608)]	43.592565
15	[(2,10229),(16,10451),(17,2725),(22,2326),(24,9677),(46,9815),(47,2488),(49,6906),(52,8856),(53,2404),(55,12810),(76,12049)]	42.417915
16	[(3,351),(5,7314),(7,12731),(10,3646),(15,10592),(18,6329),(19,13845),(22,7621),(27,13439),(28,3668),(40,1181),(43,543),(44,1077),(57,3256),(59,11349),(63,1162),(65,923),(69,253),(74,2663),(80,6058),(92,4382)]	42.430884
17	[(4,8059),(11,13859),(15,12216),(16,221),(22,5843),(25,11628),(29,7690),(32,13361),(34,2888),(38,3878),(41,8167),(42,8491),(45,7140),(55,3285),(71,4129),(83,5237),(89,14120),(90,5420)]	46.612444
18	[(14,4112),(26,12583),(29,2229),(43,9070),(49,4170),(63,13722),(66,13251),(74,6555),(83,7053),(88,4395)]	44.385183
