ruleset_index	matches	time_ms
0	[(1,291),(2,2093),(6,2564)]	15.446349
1	[(14,1782),(24,382),(36,2578),(61,2069),(66,2387),(77,2216),(82,32)]	15.337457
2	[(16,1373),(32,2003),(43,12),(69,253),(91,950)]	16.919273
3	[(18,2072),(66,751)]	14.666421
4	[(11,1490),(33,349),(62,1818),(90,1282),(92,1318)]	22.763318
5	[(28,2109),(29,1018),(44,191),(47,2266),(59,1636),(86,244)]	26.332541
6	[(31,229),(68,2097)]	14.596485
7	[(2,1815),(29,201),(47,159),(61,657)]	13.734405
8	[(52,501)]	13.868537
9	[(17,2159),(53,1408),(55,190)]	13.785172
10	[(5,2222),(38,1545),(41,2668),(84,1910)]	13.942237
11	[(32,69),(33,588),(91,1696),(92,1222)]	13.899971
12	[(61,1323),(66,2658),(68,1065)]	13.939838
13	[(0,2323),(89,1594)]	13.892366
14	[(17,1135),(39,1944),(60,2579),(92,1303)]	13.752469
15	[(19,2321),(39,2484),(62,405)]	14.323173
16	[(15,2675),(27,2097),(49,2324),(61,2592),(79,355)]	13.773232
17	[(67,819),(81,2037)]	15.252573
18	[]	14.295657
19	[]	14.401675
20	[(29,2361),(59,2084),(60,1269),(81,465)]	14.367332
21	[(34,1894)]	14.389946
22	[(2,667),(19,2304),(39,669),(40,2377),(52,569),(64,808),(78,446),(89,641)]	16.524541
23	[(15,2604),(29,249),(83,1130),(85,1701)]	14.488611
24	[(6,619),(29,1753),(38,1868),(50,2388),(67,1918),(77,334)]	14.242724
25	[(21,696),(45,1100),(62,1021),(75,1450),(85,178)]	14.069739
26	[(32,2210),(34,1446),(53,2479)]	14.683396
27	[(23,1302),(89,608)]	15.875609
28	[(0,348),(43,2341)]	14.768172
29	[(9,2691),(19,1182),(36,2345),(48,474),(63,1175)]	14.268661
30	[(32,1348),(38,921),(56,1108),(59,1836),(70,256),(90,1417)]	14.118628
31	[(3,321),(45,1859),(65,560),(68,1343)]	19.374377
32	[(60,2064),(72,2619)]	16.906103
33	[(32,1491),(40,1547),(70,974)]	13.969473
34	[(45,564),(80,2227)]	13.967180
35	[(21,2086),(24,908),(30,2363),(37,987),(57,148)]	13.971879
36	[(6,320),(16,599),(19,2436),(36,167),(51,453)]	14.592338
37	[(13,142),(33,1306),(41,420),(73,1772),(81,2097)]	14.088630
38	[(19,2470),(25,2517),(37,2236),(71,1124),(81,1988),(85,553)]	16.409820
39	[(9,1872),(56,2434),(74,2468)]	14.346299
40	[(16,1457),(24,2544),(58,615),(76,1480),(87,2367),(91,758)]	14.019960
41	[(1,1123),(42,794),(45,376)]	13.910322
42	[(19,2304),(28,2463),(85,2236)]	14.375004
43	[(12,2160),(39,752)]	13.942652
44	[(2,1308),(22,137),(40,941),(53,78),(54,1837),(69,815)]	14.221208
