ruleset_index	matches	time_ms
0	[(2,3701),(5,4470),(8,10829),(9,3095),(11,11772),(16,5147),(19,11824),(20,11854),(24,13315),(26,7823),(31,9787),(35,9834),(38,16771),(43,15392),(47,13429),(52,3759),(55,13555),(57,16442),(58,12502),(59,7226),(60,15291),(69,3336),(77,698),(81,3136),(85,9626)]	50.280588
1	[(3,4305),(8,16454),(10,3808),(11,3199),(12,17297),(16,6524),(24,5309),(25,3027),(26,4108),(33,17110),(35,1850),(37,12529),(38,1183),(42,17581),(43,11494),(47,10413),(54,442),(56,14032),(61,12277),(63,16872),(66,10816),(67,10889),(69,14214),(82,17525),(85,13723),(88,9943),(91,8109)]	51.854136
2	[(3,1274),(12,9217),(13,1037),(18,9171),(21,10945),(22,5844),(23,15500),(26,17505),(29,11063),(30,11550),(31,16707),(32,11727),(34,10438),(35,17447),(37,9908),(39,2350),(42,2958),(44,13215),(45,9081),(46,9822),(50,2826),(55,6329),(62,6404),(66,3136),(67,14268),(73,14837),(75,12816),(77,17331),(79,7958),(80,10308),(83,9195),(85,13921),(89,1323)]	49.763210
3	[(2,10290),(4,6684),(5,15338),(6,299),(8,173),(11,9479),(13,10085),(15,1418),(17,10591),(18,10672),(21,4332),(22,1312),(23,3397),(30,1881),(37,4521),(40,10297),(45,4480),(51,6093),(55,7634),(56,6433),(82,9149),(85,9518)]	49.646680
4	[(6,7470),(10,9313),(21,11880),(23,6785),(36,568),(37,7412),(41,6775),(42,14950),(43,8301),(50,9982),(54,311),(65,1971),(70,10434),(73,6392),(75,10378),(84,15758),(88,7239),(91,17402)]	51.299801
5	[(3,15312),(6,6325),(7,5084),(8,10584),(9,17067),(10,4061),(12,4740),(20,15270),(21,3023),(24,17089),(28,15802),(29,11177),(32,8453),(35,7031),(36,13303),(37,5556),(41,9512),(49,10117),(53,3205),(54,3968),(58,624),(73,1047),(77,14518),(79,9356),(80,16303),(82,8622),(85,13963),(87,3122),(92,1827)]	73.973858
6	[(3,7249),(7,14212),(13,13130),(15,17642),(22,10289),(28,3977),(31,6901),(35,10512),(36,9999),(40,11935),(42,4659),(46,5537),(47,1258),(49,12261),(51,1874),(57,17433),(59,13080),(60,14761),(67,3942),(68,17491),(70,11557),(72,7897),(79,2928),(80,10267),(91,5031)]	51.173981
7	[(2,2801),(8,11346),(10,16056),(16,2215),(19,16381),(22,17037),(25,3797),(28,11784),(33,8033),(34,16442),(38,5391),(39,1052),(40,500),(41,17493),(43,14926),(46,10214),(53,6880),(54,12687),(55,1637),(57,11563),(58,10048),(59,13709),(77,15006),(83,1013),(85,5316),(86,9034),(87,17150)]	50.792854
8	[(2,8423),(12,15296),(13,12214),(16,270),(19,1363),(22,13811),(23,10557),(26,15026),(28,7524),(30,8211),(31,7075),(33,13353),(37,5887),(40,14148),(41,7906),(42,1430),(46,11412),(49,16917),(50,13923),(57,5980),(61,15442),(67,11705),(69,15346),(71,6755),(72,11959),(73,10758),(74,8256),(75,2364),(77,16363),(78,15219),(81,16862),(82,4921),(86,14867)]	50.676449
9	[(1,16304),(6,9920),(8,12650),(13,6407),(19,11876),(23,13434),(24,2166),(25,6347),(28,12749),(29,11133),(32,8062),(38,16018),(39,9210),(40,16468),(43,2385),(56,14723),(57,15453),(59,7745),(65,14997),(66,17687),(67,4025),(69,14201),(70,12564),(73,8506),(81,6174),(82,10694)]	50.979432
10	[(1,4114),(3,16261),(17,4297),(18,1670),(19,15557),(27,16205),(28,16778),(29,4256),(34,5675),(37,5809),(45,13325),(53,3832),(57,11127),(61,398),(62,10527),(81,14096),(84,15487),(85,16170),(86,14163),(87,14886),(91,11700),(92,4087)]	53.854861
11	[(0,5330),(2,3158),(5,12816),(7,10079),(14,16230),(16,5827),(20,1235),(22,3732),(23,17312),(31,16639),(32,13442),(34,14046),(35,9763),(41,12471),(42,8052),(51,15676),(52,16896),(55,13511),(57,8513),(61,9357),(68,1107),(76,4460),(78,14116),(83,9930),(86,12857),(89,7822)]	50.544645
12	[(0,15588),(2,16470),(13,14587),(14,13551),(18,10012),(21,2531),(30,3851),(36,5379),(38,5316),(42,8006),(46,8649),(53,7104),(57,9427),(59,116),(60,16435),(67,5233),(68,9249),(69,16053),(74,14951),(77,14033),(79,13884),(82,1827),(87,1214),(88,2438),(89,11325),(90,8609)]	49.672774
