ruleset_index	matches	time_ms
0	[(0,6475),(5,6520),(9,4013),(10,6204),(14,3846),(16,6313),(25,2142),(30,5586),(37,3106),(54,4333),(63,1319),(69,1041)]	27.800086
1	[(3,5676),(5,6294),(16,651),(17,146),(20,1404),(24,5224),(54,813),(56,3683),(61,1388),(65,1409),(74,6167),(78,7900)]	26.564702
2	[(8,2942),(20,56),(38,6475),(46,8005),(47,5726),(52,4313),(84,5081),(86,1396),(89,1342),(90,4922),(92,5828)]	26.779117
3	[(13,2456),(19,5796),(31,6524),(34,775),(48,8135),(61,3848),(63,1899),(64,5192),(71,6444),(74,2313),(76,1957),(85,464),(88,4548)]	36.039729
4	[(7,4978),(16,4068),(37,3147),(46,550),(65,3398),(67,2268),(76,1738),(78,7675),(86,619)]	29.011710
5	[(7,876),(8,7896),(9,2165),(12,6843),(15,3045),(31,2705),(33,4809),(40,7326),(49,4604),(64,4781),(83,3335),(88,949),(89,4258)]	27.064868
6	[(5,6329),(14,7078),(15,6290),(20,611),(21,5799),(23,6506),(28,6871),(58,4050),(61,7360),(63,2726),(77,4414),(87,1666),(89,3157)]	26.950559
7	[(4,3794),(5,3573),(9,102),(20,4768),(31,7422),(33,1838),(39,6827),(41,100),(45,1559),(46,6025),(52,2381),(67,492),(92,1751)]	27.385587
8	[(2,2717),(22,2124),(31,1171),(40,7577),(45,3728),(48,5558),(71,5316),(72,3858),(77,4365),(90,6945)]	30.143334
9	[(0,5640),(14,3800),(15,2286),(16,5251),(23,984),(28,5252),(30,2193),(32,2470),(38,4689),(47,293),(48,2392),(54,1431),(56,1142),(68,4913),(73,821),(80,1013),(87,2444),(89,7021),(90,5803)]	52.894662
10	[(11,6853),(23,484),(29,5142),(42,6374),(43,5818),(51,7920),(53,205),(55,433),(68,1231),(73,632),(75,5768),(81,1307),(86,5255)]	27.175993
11	[(1,8072),(6,4525),(8,5259),(10,4018),(15,4855),(20,4127),(40,4800),(42,2737),(74,1022),(76,214),(90,3042)]	27.480510
12	[(18,738),(21,4924),(27,2991),(36,5275),(45,4594),(49,1580),(62,4612),(70,5008),(71,3754),(75,5800),(78,4465),(79,166),(80,3800),(81,2286),(85,4458)]	29.799121
13	[(10,6316),(18,782),(38,96),(41,3944),(42,3844),(44,3649),(53,6127),(57,5195),(67,302),(70,1783),(73,6289),(77,7336),(79,1569)]	27.976806
14	[(3,1534),(24,6735),(31,5902),(39,3417),(45,4168),(49,151),(50,4384),(59,7813),(63,4257),(69,7562),(79,4901)]	26.708953
15	[(3,7050),(16,7580),(20,3830),(23,5269),(31,2484),(36,164),(45,2124),(58,463),(62,7258)]	28.999428
16	[(0,2095),(6,6121),(17,1200),(24,854),(26,4765),(71,5441),(73,3060),(85,16),(86,2890),(88,4981),(92,1643)]	38.522654
17	[(3,1299),(8,4589),(20,2938),(34,1594),(37,64),(43,4239),(51,5338),(54,1717),(63,336),(65,7409),(68,4387),(72,1395),(91,6807)]	26.921856
18	[(0,3734),(5,538),(8,4009),(11,3087),(12,416),(21,7425),(23,2052),(35,415),(54,7820),(58,3724),(75,3325),(88,2212),(91,3742)]	26.677340
19	[(9,4067),(10,1311),(29,964),(31,6542),(35,7000),(41,7711),(45,5325),(49,3149),(53,1833),(57,6608),(58,6179),(63,5498),(66,6684),(85,1206),(86,4485)]	27.044623
