ruleset_index	matches	time_ms
0	[(0,19305),(2,28568),(3,1742),(4,23074),(5,19433),(6,22922),(7,21217),(8,29264),(9,21736),(13,25467),(14,10569),(15,17047),(17,36188),(18,23262),(19,17494),(20,17638),(26,9934),(29,24298),(31,21335),(32,8690),(38,23084),(39,14127),(41,2904),(42,30544),(44,6236),(45,14037),(46,22730),(50,20107),(51,16360),(52,15555),(54,10793),(56,24350),(57,28598),(59,7336),(60,28182),(62,6283),(63,10398),(65,2571),(66,5822),(67,6848),(68,24122),(69,2637),(70,4006),(71,25872),(72,1896),(74,12983),(75,27171),(78,2410),(80,9116),(82,3336),(86,15871),(87,34666),(89,9949),(91,4567),(92,2056)]	251.698455
1	[(0,5116),(3,34670),(4,10134),(5,10212),(8,15341),(9,33983),(10,7861),(12,17251),(16,12282),(17,33705),(18,3332),(20,33055),(22,33998),(24,27204),(25,3000),(26,6272),(29,23251),(30,35734),(32,10113),(34,1506),(36,17587),(40,26754),(42,20964),(45,24704),(46,15760),(47,24467),(48,14886),(50,36082),(51,33263),(54,2462),(55,11958),(57,7001),(58,10565),(59,22824),(62,13964),(63,1352),(64,34261),(67,36113),(68,33812),(72,22714),(74,31079),(77,33959),(79,27228),(83,17016),(84,2183),(86,16316),(87,25125),(90,1526)]	228.830079
2	[(0,28470),(3,13060),(4,20405),(6,20601),(7,30632),(9,35117),(13,4996),(14,35058),(15,10060),(16,12437),(17,28892),(18,17762),(20,9735),(21,5409),(24,19281),(25,5690),(28,19053),(29,14616),(30,34090),(31,34010),(32,13766),(33,5031),(37,28032),(38,19305),(40,8569),(46,13870),(48,27612),(50,31200),(55,35971),(56,16289),(57,10796),(58,18977),(61,11937),(62,20537),(63,20344),(65,9116),(67,19248),(68,12250),(69,19000),(70,828),(74,26438),(77,20519),(78,31942),(79,11896),(80,15346),(83,5324),(84,34956),(85,14737),(86,33972),(89,35204),(90,9815),(91,9260)]	236.747320
3	[(0,3464),(1,28647),(5,25403),(6,16512),(7,26393),(9,16379),(10,11163),(11,20725),(12,20683),(13,32344),(15,15920),(17,33755),(18,5957),(20,18445),(23,25324),(24,17161),(29,12961),(31,32990),(32,1743),(34,28267),(37,31011),(38,18742),(39,19835),(40,4855),(41,25472),(42,27228),(44,6671),(45,34763),(46,17452),(48,26493),(49,33629),(50,13537),(52,7525),(53,4885),(55,36121),(56,1455),(58,4306),(59,32685),(60,11963),(62,6572),(63,2681),(65,5793),(68,25193),(71,9727),(73,33541),(74,6147),(75,35951),(76,20942),(77,25184),(82,28716),(83,15704),(84,20961),(88,25929),(90,25751)]	214.808471
4	[(0,13095),(1,5121),(2,13792),(3,33227),(4,26638),(8,15488),(10,13815),(11,33347),(13,33377),(14,16174),(15,25355),(17,23717),(19,7803),(20,27494),(21,5213),(22,21096),(23,19211),(24,5681),(26,20182),(27,14179),(28,30487),(30,3062),(31,12613),(33,24318),(35,35540),(36,22993),(37,21270),(38,28372),(39,16511),(40,33994),(42,13838),(45,2533),(46,31072),(47,32532),(48,12773),(49,6920),(54,14991),(56,21145),(59,25112),(60,32232),(62,33679),(64,23846),(65,24058),(66,33367),(67,35236),(68,26387),(69,173),(70,22078),(71,31980),(72,35645),(73,8183),(75,16264),(76,19667),(78,7893),(80,22542),(82,35203),(84,36031),(86,27052),(87,4333),(89,20843),(92,24652)]	221.182108
5	[(0,858),(2,35445),(4,10562),(5,13420),(6,27538),(10,4172),(12,31468),(14,19066),(19,7520),(20,26652),(22,4643),(23,8482),(24,8653),(28,1834),(31,12058),(33,11289),(35,5640),(36,35128),(37,11578),(40,24692),(42,31288),(43,32886),(44,34709),(45,17216),(46,19491),(47,16217),(53,32273),(54,1034),(55,22564),(56,21412),(59,23017),(63,3759),(64,10015),(65,13623),(67,33105),(71,1957),(73,18912),(76,33595),(77,7291),(78,17727),(79,19629),(80,16544),(81,14160),(84,25222),(85,28530),(87,1881),(88,33097),(90,27780),(91,30563)]	232.451260
6	[(2,5019),(4,7972),(5,24570),(10,13102),(11,26388),(12,2153),(14,14191),(15,33555),(17,17553),(19,30515),(20,21665),(21,32612),(22,2267),(25,31964),(28,13407),(29,2820),(32,21271),(34,6172),(35,32098),(37,4025),(40,19842),(41,13127),(42,23962),(43,7025),(44,21973),(45,26279),(46,12783),(47,33145),(48,28928),(52,9120),(53,21493),(54,6677),(55,26987),(56,14829),(57,22225),(61,20104),(62,1584),(64,4536),(65,15599),(66,7096),(69,17975),(71,14923),(72,19510),(77,15456),(82,34163),(84,20795),(88,22736)]	235.969549
7	[(1,18568),(2,5505),(4,12846),(6,7522),(7,23515),(10,7796),(11,14145),(14,27281),(16,1177),(18,381),(20,17322),(24,18971),(29,25714),(30,506),(31,29033),(33,19221),(34,28598),(35,5053),(36,34821),(37,28951),(38,33350),(41,7270),(42,31192),(44,20898),(46,13999),(47,259),(48,6224),(49,7107),(51,26715),(53,13080),(56,9242),(59,13351),(60,10775),(62,30740),(63,35010),(64,33853),(65,19900),(66,11798),(67,24239),(68,18479),(69,19747),(70,21959),(74,13524),(75,34573),(76,24493),(78,13436),(81,22704),(82,35225),(84,26801),(86,9193),(88,20748),(90,11489),(91,7586),(92,6208)]	249.305518
8	[(0,8700),(2,25693),(3,23526),(4,13585),(5,9115),(6,34639),(7,13837),(9,30071),(10,2663),(11,3687),(13,21432),(15,23867),(16,21981),(17,22835),(18,33069),(20,35669),(21,10923),(22,138),(24,26258),(25,1241),(26,20060),(27,33087),(30,10622),(32,24340),(33,31843),(34,7859),(35,6643),(36,19769),(37,27096),(41,26646),(42,21158),(44,1116),(45,3854),(50,10875),(52,7218),(55,31315),(56,26979),(57,3191),(60,8259),(61,394),(63,5752),(64,29850),(65,8929),(66,19886),(67,17043),(70,2581),(71,8250),(75,4902),(76,2814),(78,27591),(81,17647),(82,25534),(84,30021),(88,28202),(89,31732),(90,7871),(91,7460)]	247.433865
9	[(1,14877),(2,5543),(4,15855),(10,2214),(14,20903),(15,29498),(16,21136),(18,15237),(21,14665),(23,16709),(25,5761),(26,30693),(29,3654),(30,9911),(35,20126),(37,5783),(38,29461),(41,9084),(43,33124),(44,32926),(45,19127),(46,21838),(47,28849),(48,28494),(51,10741),(54,3689),(55,3101),(56,35892),(57,29662),(58,30948),(59,734),(60,32577),(63,4030),(64,11294),(65,23766),(68,569),(70,12666),(71,21045),(72,15306),(73,8904),(75,8768),(76,20499),(78,8145),(80,33166),(81,2188),(82,3943),(83,19767),(85,1842),(87,10677),(92,10879)]	179.426862
