ruleset_index	matches	time_ms
0	[(0,3261),(1,3697),(2,8270),(8,8460),(9,284),(19,14406),(23,4853),(25,7983),(31,14322),(32,15381),(33,5773),(34,3617),(35,13546),(37,10864),(39,15899),(43,17067),(45,4080),(50,2203),(51,14739),(53,5297),(55,11416),(56,4324),(59,2453),(63,14664),(64,7292),(68,6830),(70,15199),(74,12096),(75,14836),(76,9416),(77,14060),(88,1242),(89,4990),(90,9020)]	95.840789
1	[(2,2250),(3,4292),(5,1376),(10,7150),(11,15800),(12,3241),(13,7789),(14,10892),(16,6247),(23,11485),(24,5970),(25,6493),(28,11749),(32,4257),(38,10827),(39,10243),(40,5516),(46,9972),(47,5520),(50,1929),(58,8140),(61,6915),(63,6702),(66,11977),(67,6113),(68,612),(71,1316),(75,12856),(81,11825),(85,12027),(88,6613)]	97.704201
2	[(0,2368),(3,8455),(4,5925),(13,15620),(15,15281),(22,13561),(29,13694),(31,13961),(38,3261),(40,7038),(44,9741),(46,6057),(51,14797),(62,13707),(67,16887),(69,11062),(70,17362),(73,8393),(78,12842),(81,1308),(82,16465),(83,13813),(86,11511)]	92.668536
3	[(1,17461),(12,1060),(19,111),(21,3377),(23,1917),(25,16149),(29,7228),(33,14130),(34,1522),(35,14734),(38,11313),(39,7680),(47,12488),(60,3079),(61,7751),(64,2788),(66,749),(67,15297),(69,13739),(80,8952),(81,5485),(82,8643),(86,5390)]	90.762873
4	[(3,13447),(4,8670),(7,9744),(10,16831),(13,5972),(25,8174),(29,9048),(37,13505),(42,3881),(44,5774),(47,15484),(52,13559),(53,13711),(55,13563),(58,4849),(60,283),(61,9623),(63,8498),(68,16524),(69,15447),(76,12891),(78,14760),(83,3658),(87,6363),(90,1346),(92,1588)]	94.821742
5	[(7,1511),(9,7528),(18,2325),(23,15061),(24,1390),(28,16382),(30,5210),(31,827),(33,3366),(34,16204),(36,11207),(40,834),(46,2389),(47,10487),(48,13673),(52,8563),(53,7283),(56,1453),(64,1802),(71,11350),(72,1113),(74,11679),(75,2585),(76,6173),(77,12953),(87,5229),(88,2699),(90,17514)]	89.478634
6	[(4,1088),(8,6599),(17,6045),(26,5198),(28,10922),(34,7348),(37,862),(39,7369),(40,2968),(41,14477),(46,1577),(47,9455),(51,14831),(57,9525),(67,1874),(68,11988),(76,6299),(78,2024),(83,4127),(84,3532),(89,8134),(91,3955),(92,11814)]	90.440715
7	[(0,11970),(4,1957),(7,3749),(8,14616),(9,3096),(19,4506),(20,15181),(21,984),(22,1062),(35,5874),(37,4916),(38,3175),(41,7489),(45,1216),(47,9553),(49,8489),(51,5109),(57,8423),(58,1569),(61,4697),(65,14388),(67,13893),(69,201),(72,11284),(80,931),(86,4368),(87,3376),(88,4003),(89,6389),(92,10673)]	92.458536
8	[(4,5851),(6,1897),(15,13936),(23,14515),(24,1046),(25,3685),(27,16928),(29,17506),(30,500),(33,14312),(47,104),(50,10850),(52,16888),(53,4940),(60,9822),(64,17193),(66,2694),(72,4196),(73,9420),(74,10994),(83,11694),(91,7118),(92,11754)]	92.858842
9	[(2,11538),(6,9722),(10,993),(14,3660),(15,4726),(16,6869),(20,16756),(27,1251),(28,85),(30,148),(34,10481),(35,399),(36,4712),(42,4477),(45,1984),(50,9569),(51,6716),(56,14096),(57,4044),(62,6822),(72,15130),(74,1286),(78,4995),(80,8814),(82,12959),(84,2715),(85,9365),(86,6806)]	94.355275
10	[(8,17424),(27,10532),(29,2224),(38,13531),(47,7626),(56,11239),(57,5082),(62,17239),(63,7500),(64,10471),(65,10284),(69,7457),(70,17014),(72,8017),(73,2039),(75,12232),(78,8727),(82,1039),(91,78)]	97.759861
11	[(0,5014),(3,352),(7,6450),(9,15538),(10,3362),(15,17274),(16,13125),(19,12158),(24,8842),(40,14482),(41,3304),(44,5503),(46,7231),(47,2336),(52,15184),(55,6365),(68,5177),(69,1230),(70,6131),(75,8612),(79,8140),(81,1188),(87,9248),(89,11569)]	91.845422
12	[(4,9126),(6,11458),(8,1180),(9,14294),(12,14522),(17,16554),(19,9654),(20,14773),(21,11765),(24,1370),(35,4982),(41,11187),(43,14968),(44,6068),(45,6407),(46,3271),(54,1316),(58,15252),(59,9870),(64,8801),(66,5647),(67,8697),(71,945),(72,16917),(76,9406),(77,13871),(78,6205),(79,15727),(80,3660),(81,4726),(91,2151)]	105.152941
13	[(1,10980),(8,1126),(11,5047),(14,5816),(15,14845),(20,6932),(22,13610),(25,5585),(28,7227),(40,535),(44,7429),(45,9073),(46,9044),(49,13732),(56,1682),(58,2965),(67,4760),(73,3733),(77,14437),(80,5713),(81,14025),(86,12459)]	97.166736
14	[(15,10786),(17,17281),(18,3879),(26,14275),(34,5129),(42,8615),(44,16721),(51,6096),(55,11266),(68,8452),(77,14657),(80,1858),(86,17097),(90,10618),(91,10652)]	92.010448
15	[(5,5195),(7,1604),(17,1248),(20,2404),(25,14976),(28,14146),(36,9301),(37,14767),(39,10791),(43,7663),(48,11981),(49,13285),(52,10302),(59,2103),(61,15122),(71,11788),(73,5946),(77,15443),(80,14605),(84,13407),(86,7570),(87,8776),(89,16287)]	94.278514
16	[(0,16215),(17,11521),(18,17284),(20,13768),(24,4114),(27,11988),(29,9192),(30,8177),(35,6923),(37,2286),(42,13915),(44,5193),(45,1491),(51,15743),(52,16323),(58,4095),(59,16591),(68,1732),(70,14371),(72,10322),(75,10842),(81,922),(90,12913),(92,1172)]	91.691891
17	[(3,200),(8,10273),(17,4168),(26,12736),(30,14539),(32,13176),(34,5391),(39,2414),(40,6905),(42,16709),(44,7703),(47,17422),(50,8958),(53,14064),(58,1688),(60,7240),(62,7882),(66,6563),(69,2116),(72,11856),(75,5203),(81,15761),(83,1253),(86,8447)]	92.199512
18	[(9,10325),(14,8767),(15,15135),(21,16366),(24,16850),(29,361),(35,10871),(37,987),(44,15679),(54,14142),(58,8813),(69,3112),(76,7510),(86,1769),(87,6490),(91,1109)]	95.034230
19	[(1,1639),(3,1325),(12,8937),(13,8258),(17,15635),(20,9629),(21,12452),(25,16697),(27,11360),(29,8950),(38,8832),(39,3847),(40,12361),(41,5694),(43,11945),(45,4862),(46,2729),(58,13188),(65,8058),(68,5362),(74,2487),(75,10258),(76,8370),(87,5729),(88,17372),(92,15059)]	91.420016
20	[(5,7879),(13,578),(14,1106),(15,13804),(16,15831),(20,11709),(30,16498),(32,10150),(33,4923),(34,9827),(35,13663),(38,8017),(39,2039),(46,16729),(47,8315),(50,13952),(54,8029),(58,15295),(67,4504),(68,2693),(79,3031),(80,11196),(81,8492),(84,4634),(86,14086)]	93.861173
21	[(0,459),(2,854),(5,2831),(7,8122),(8,12644),(16,14832),(17,1096),(27,304),(29,7811),(34,11503),(36,11795),(42,15140),(43,4732),(49,4509),(51,8837),(54,628),(59,13703),(60,6544),(61,14015),(64,16415),(65,9742),(68,16979),(71,9175),(73,2654),(80,486)]	92.561460
22	[(4,8079),(5,6550),(10,14868),(14,16691),(17,13638),(20,15438),(24,1693),(25,12739),(28,5474),(29,2658),(41,1996),(49,2935),(50,14759),(55,11522),(56,6549),(60,16177),(66,7704),(67,9222),(68,9704),(70,15810),(73,480),(76,4100),(79,11498),(82,7282),(89,4603)]	90.929770
23	[(14,2847),(15,7537),(18,16651),(20,9077),(22,9250),(26,16341),(30,13307),(33,1356),(34,9804),(36,2738),(44,5810),(48,3491),(50,12516),(51,4367),(56,8338),(58,13393),(64,7302),(66,17038),(69,3506),(70,1832),(72,4812),(78,6671),(79,10465),(81,4045),(82,4927),(84,3071),(87,3792),(88,17518),(90,11962)]	90.470661
24	[(1,10874),(11,15872),(12,16063),(16,10382),(25,2340),(33,7553),(40,9994),(42,2960),(44,12458),(51,5408),(55,10273),(58,9844),(59,98),(71,16836),(73,9803),(74,8973),(78,8111),(82,1883),(87,2685),(88,3096),(90,3958)]	95.355838
25	[(5,11311),(7,11670),(11,17393),(12,3167),(14,6235),(15,13360),(23,1317),(24,14446),(25,459),(27,14999),(28,14450),(32,2573),(34,15320),(35,10412),(37,7251),(40,6575),(43,10471),(44,10284),(52,8013),(60,4591),(61,12477),(65,11845),(66,12390),(70,4530),(73,13825),(74,3118),(80,482)]	94.015780
26	[(5,4892),(9,10995),(12,7701),(27,4174),(29,15345),(30,916),(31,2945),(37,980),(40,16672),(45,17440),(47,86),(48,14275),(49,7946),(52,9019),(55,5078),(63,8381),(69,14521),(70,1503),(74,4956),(82,7352),(83,10434),(85,12853),(88,14773),(89,16209)]	96.270247
27	[(1,16982),(5,9833),(15,15445),(17,16760),(19,15498),(20,14009),(33,9543),(34,9920),(35,6211),(36,4469),(42,13091),(43,5414),(46,12381),(51,9130),(52,10915),(54,2346),(57,14347),(62,4192),(66,3614),(71,17175),(72,12017),(73,3251),(75,13583),(82,12680)]	90.455897
28	[(4,10914),(9,14756),(11,664),(13,8769),(16,5409),(18,12969),(19,16205),(27,2917),(34,14961),(38,3408),(42,905),(46,9438),(55,10318),(68,9050),(69,372),(70,10552),(73,4052),(75,4377),(80,4148),(81,6613),(84,2484),(88,6395),(89,9291),(91,2007)]	91.498387
29	[(0,5233),(1,3023),(2,12143),(4,10700),(8,36),(11,8234),(13,232),(14,10714),(18,2515),(21,6194),(29,4166),(38,866),(44,13962),(46,737),(50,3956),(56,12474),(58,13207),(59,15346),(69,12153),(70,12152),(82,16746),(84,2529),(89,8589),(92,17383)]	95.250801
30	[(2,16252),(3,12853),(4,2861),(10,12491),(12,8587),(15,1568),(16,16103),(20,9078),(30,6833),(31,1210),(35,17079),(36,7639),(37,17269),(39,896),(42,3412),(48,13386),(56,15256),(63,14653),(67,13615),(68,5632),(73,854),(81,9040),(83,943),(85,5943),(89,7380),(91,1826),(92,15721)]	91.560727
31	[(0,1332),(2,14347),(3,303),(6,14869),(11,12578),(13,2312),(18,4177),(20,5705),(23,12358),(28,10776),(29,10364),(31,12198),(36,2012),(41,2006),(45,17234),(48,2013),(49,11670),(52,3921),(53,4640),(56,940),(63,7100),(64,6840),(66,1940),(67,11846),(70,13869),(75,6918),(77,12299),(78,16329),(89,1743),(91,7706)]	95.710186
32	[(0,11467),(2,9286),(8,13483),(11,10200),(16,9662),(17,7417),(23,14107),(24,4932),(28,12361),(29,5694),(31,15289),(41,14915),(44,5108),(45,3703),(51,11811),(63,10698),(66,8879),(67,17285),(77,9039),(78,1187),(82,2228),(84,8338),(89,10163)]	95.303812
33	[(2,6574),(4,4711),(8,1971),(10,14398),(20,9297),(24,16029),(29,10090),(31,15720),(33,3517),(34,14580),(45,7001),(46,8952),(47,5485),(51,9837),(55,7893),(56,2197),(58,9395),(61,9415),(64,17181),(74,4937),(75,8866),(80,2534),(81,4077),(84,12646)]	68.052180
