ruleset_index	matches	time_ms
0	[(15,4035),(38,2221),(51,3976),(56,3579),(58,3044),(69,1414),(87,3603)]	18.935741
1	[(2,4194),(20,2643),(24,4388),(44,4360),(45,1937),(73,2722),(84,3746),(87,591)]	18.168514
2	[(7,1477),(11,1363),(15,2022),(45,1922),(50,3356),(52,2948),(74,213),(83,424),(85,484)]	31.812538
3	[(3,452),(20,2839),(27,1594),(54,1125),(57,1358),(91,1969)]	26.645952
4	[(22,3878),(40,4055),(57,3118),(64,1427),(70,1480),(75,12),(76,1027),(84,858)]	17.600704
5	[(7,4446),(14,1198),(19,4524),(40,2818),(44,4234),(69,1897)]	18.562666
6	[(5,4595),(8,2781),(9,4326),(15,2424),(43,4339),(52,2618),(69,359),(80,2866),(82,4116),(89,2907)]	18.171282
7	[(4,1371),(40,1279),(50,1031),(55,3608),(57,4048),(62,987),(81,1596),(86,3419)]	18.707554
8	[(0,2995),(15,1054),(22,2295),(23,2088),(47,2042),(49,592),(50,2430),(51,3448),(61,3095),(89,2984)]	18.590889
9	[(20,3756),(36,2983),(50,1190),(54,485)]	19.505818
10	[(20,3538),(60,3869),(65,4365),(69,1083)]	18.363099
11	[(6,176),(11,4556),(22,3080),(61,3959),(69,3130),(87,1123)]	18.423280
12	[(11,2558),(15,1378),(25,4207),(40,414),(41,4129),(51,1596),(56,2722),(62,4106),(66,3770),(67,1791),(78,3328),(79,2987)]	33.617405
13	[(3,3320),(10,734),(37,2917),(46,1864),(68,4061),(88,1221)]	32.857596
14	[(25,2283),(81,2296)]	19.694347
15	[(2,2440),(3,611),(23,1438),(36,2509),(45,2295),(47,4303),(53,2459),(73,3473),(75,3644),(83,3732),(88,2043)]	19.507765
16	[(12,1752),(36,3073),(40,1541),(44,2749)]	18.596207
17	[(1,2888),(50,391),(63,1888),(67,975),(89,3322)]	17.790325
18	[(0,3023),(26,813),(39,369),(63,3441),(79,1294),(91,1463)]	18.671444
19	[(35,4485),(41,1078),(54,1786),(59,4463),(65,1747),(67,1882),(71,3245),(92,4262)]	18.529405
20	[(12,404),(24,2082),(40,62),(50,1339),(91,3948)]	18.041101
21	[(8,3411),(20,3589),(29,3952),(54,3395),(56,311),(67,3506),(76,4562),(84,2556)]	17.821242
22	[(0,801),(28,2753),(49,852),(58,2064),(74,921),(77,745),(81,4041)]	17.826687
23	[(1,2235),(16,3644),(20,1819),(50,2438)]	23.428338
24	[(6,2111),(8,3838),(14,690),(45,121),(49,1970),(65,347)]	21.246193
25	[(3,1687),(18,2323),(19,2204),(22,2189),(44,4365),(57,1939),(64,2762),(76,409),(89,4420)]	18.094308
26	[(5,3310),(8,3839),(15,1523),(33,4037),(62,4122),(63,503)]	18.134612
27	[(29,3548),(35,1136),(58,3816),(59,3271)]	18.017848
28	[(15,3819),(32,3160),(42,3619),(55,873),(59,519),(73,3715),(91,2313)]	18.290869
29	[(22,965),(24,2669),(53,3157)]	18.294397
30	[(0,2902),(25,2952),(28,1334),(40,2036),(63,158),(91,3445)]	18.309142
31	[(3,2743),(44,1200),(52,1038),(64,3134),(66,900)]	17.998904
32	[(8,793),(12,1763),(20,2841),(22,1702),(29,1078),(31,2895),(42,2568),(44,4465),(69,1454),(86,2133)]	17.684794
33	[(8,1832),(37,1590),(54,1947),(86,2691),(87,2741)]	18.517526
34	[(6,4309),(9,2466),(46,4235),(48,725),(51,915),(54,4321),(69,1925),(75,3572),(78,3528)]	18.759637
35	[(28,3450),(33,3723),(35,4139),(38,3657),(54,3823),(78,3631),(91,4229)]	18.732324
36	[(5,2322),(20,3473),(22,3644),(43,3469),(46,4356),(47,1273),(51,1330),(55,98),(63,3492),(64,1848),(80,2034),(81,3911),(82,4044)]	18.605935
37	[(8,1935),(12,3641),(62,3630),(84,1800)]	18.313422
38	[(5,1459),(9,758),(55,3531),(60,1488),(82,2267)]	17.886212
39	[(3,2205),(34,560),(55,2930),(90,1671)]	17.835390
40	[(18,919),(60,808),(67,285),(69,2140)]	17.941335
41	[(22,541),(33,4580),(41,3665),(57,1108),(70,1372)]	18.219528
42	[(50,10)]	17.918517
43	[(1,2213),(35,493),(46,8),(65,1472),(78,3385),(85,1479),(90,4174)]	18.083586
