ruleset_index	matches	time_ms
0	[(0,5034),(2,11026),(3,32212),(5,4907),(6,1302),(7,26998),(8,39587),(9,35237),(11,2933),(12,11782),(13,3089),(14,13977),(17,15277),(18,36751),(20,28711),(22,1227),(23,30076),(24,32386),(29,11772),(33,26664),(34,20988),(37,26734),(39,14932),(40,33781),(45,12985),(46,36456),(48,27940),(49,27631),(50,1423),(51,8846),(55,38949),(56,4745),(58,6247),(59,12300),(60,37849),(61,1419),(63,18879),(64,25068),(65,31081),(67,40078),(68,40689),(71,40129),(73,31171),(75,11100),(76,39507),(78,26249),(80,41414),(81,40293),(86,15741),(87,33951),(89,15012),(90,36422),(91,5697),(92,18006)]	119.972767
1	[(0,38344),(1,38745),(2,41087),(3,31734),(5,11126),(6,3352),(7,33775),(8,23139),(11,2986),(12,23793),(15,26079),(17,4439),(18,9910),(20,669),(21,26221),(23,4991),(24,1548),(26,29894),(27,10824),(29,18633),(31,13472),(32,35725),(34,6670),(36,35882),(37,5014),(38,3225),(39,17006),(40,22024),(42,7911),(43,3161),(44,36478),(45,169),(46,23723),(48,1706),(51,40465),(52,9991),(53,13124),(54,2386),(55,31789),(56,18813),(58,4840),(59,7635),(60,12513),(61,39000),(66,24347),(67,32589),(68,30117),(69,34148),(70,5538),(71,23928),(73,32250),(75,34266),(76,12801),(79,36349),(81,3272),(82,9236),(83,39150),(84,32895),(85,920),(86,9495),(87,15363),(88,37435),(91,32911)]	117.186035
2	[(2,6894),(3,14769),(4,17029),(6,2217),(7,205),(10,38239),(12,13841),(13,24195),(14,5934),(16,18877),(17,29488),(18,11576),(21,36607),(22,29403),(23,5911),(24,20877),(25,18301),(28,34995),(29,28871),(30,38304),(32,21485),(34,28109),(36,7506),(37,34886),(38,5034),(39,29712),(41,16828),(42,16524),(45,32453),(46,19875),(49,37970),(50,32343),(51,16874),(53,14743),(54,22247),(55,1048),(57,33998),(58,32296),(61,5045),(62,23822),(65,41414),(66,40293),(67,31686),(68,30409),(69,35137),(70,36132),(71,16427),(72,38220),(74,7982),(75,41831),(76,25050),(78,22858),(79,3268),(82,19242),(83,37171),(84,18586),(85,8315),(88,33478),(90,11332),(91,22706),(92,15776)]	118.214342
3	[(0,10634),(1,16715),(2,17642),(3,34483),(5,17207),(6,17344),(7,33992),(13,3575),(16,13054),(21,16518),(24,26082),(25,15513),(26,18848),(28,25928),(29,1840),(31,36370),(32,9833),(35,30924),(36,29650),(37,35455),(39,24201),(40,11350),(42,36349),(44,9545),(46,8273),(49,16778),(52,38708),(54,498),(57,13863),(59,4210),(61,15321),(64,28070),(65,39191),(66,30018),(68,41381),(69,38908),(70,34379),(71,22772),(72,10545),(73,10510),(75,965),(76,2650),(77,2312),(78,2349),(79,27385),(80,20296),(81,11151),(82,30884),(85,1637),(86,39533),(87,22938),(88,10028),(90,1221),(91,24901)]	117.003608
4	[(0,15595),(2,14235),(3,24537),(7,33021),(8,2082),(9,7349),(11,16381),(12,33381),(15,37715),(16,26597),(18,10305),(19,31683),(20,15972),(24,36364),(26,23284),(28,22167),(29,41539),(30,10997),(31,13293),(32,11377),(35,38007),(38,17514),(41,17818),(45,36857),(46,36624),(47,7706),(48,32002),(49,6425),(51,36784),(52,17540),(53,3439),(54,24320),(55,9903),(56,20615),(57,1180),(58,19762),(60,19950),(61,4634),(63,28364),(64,39984),(65,20489),(66,20543),(68,38563),(71,6628),(73,20467),(76,23749),(77,21494),(78,21968),(79,33246),(80,38822),(83,7491),(88,35753),(89,35504),(90,25144),(92,8705)]	113.388013
5	[(2,27333),(3,25369),(6,35157),(7,23422),(8,6460),(10,6295),(11,37787),(12,8695),(13,39988),(14,5084),(15,41517),(16,38342),(17,31295),(18,1748),(20,31404),(21,16858),(27,17023),(28,2380),(30,17775),(31,9969),(32,29646),(33,28285),(34,6083),(42,7621),(46,35399),(48,375),(49,37249),(50,36214),(51,1640),(52,10756),(54,39690),(55,7203),(56,26168),(58,1304),(59,4772),(60,8603),(61,3535),(64,30308),(65,24299),(67,6493),(68,38114),(70,18441),(71,710),(72,20662),(74,20817),(75,10854),(76,12853),(78,6285),(79,40348),(80,10501),(81,26704),(82,18305),(83,37445),(86,27422),(87,27377),(88,2920),(89,21796),(91,4092),(92,10788)]	114.774139
6	[(0,1929),(1,34480),(4,39519),(9,7870),(14,34382),(15,13364),(16,910),(18,542),(19,31403),(20,27762),(24,26808),(25,22362),(27,1430),(28,7613),(29,31407),(31,16347),(33,35481),(34,32101),(35,39809),(37,8644),(38,35595),(39,22848),(40,32036),(44,11789),(45,14400),(47,7342),(48,27795),(51,31270),(52,1598),(54,20241),(55,33894),(56,27970),(62,28860),(63,6116),(64,35885),(66,16755),(68,32402),(69,17922),(70,31023),(75,29233),(76,21834),(79,11303),(80,19750),(81,23906),(82,27005),(83,18269),(84,7104),(85,5887),(86,4068),(88,8960),(89,6614),(92,35644)]	135.206402
7	[(0,12638),(1,34121),(4,6341),(6,14349),(7,11248),(9,16603),(10,22158),(11,15563),(12,144),(13,20940),(15,21682),(16,9317),(20,23801),(21,12421),(23,1123),(24,39285),(26,23881),(27,30199),(28,34484),(29,10750),(30,32130),(36,20311),(38,30606),(40,38386),(41,13594),(43,12534),(44,4318),(46,17585),(47,5484),(48,34434),(50,911),(53,1864),(54,27036),(55,24812),(58,19674),(60,38341),(61,32185),(62,39222),(63,36319),(65,6402),(68,4110),(72,19797),(75,10939),(76,29103),(78,32607),(79,15974),(80,12340),(81,34424),(82,14454),(83,39242),(85,34429),(86,2385),(87,21595),(88,21096),(89,20828),(90,7039),(92,41919)]	115.563279
8	[(0,5547),(1,3137),(2,35242),(3,3719),(4,40881),(5,3286),(6,13668),(7,25038),(10,14644),(11,29683),(12,31001),(13,3597),(16,39935),(17,13388),(19,33558),(20,25493),(23,22971),(25,38973),(26,9215),(28,1091),(30,4776),(31,18125),(33,30821),(34,21414),(35,4704),(37,38865),(39,25941),(40,782),(42,41929),(43,37573),(44,18710),(47,28697),(48,13362),(49,533),(50,16540),(51,8061),(53,11610),(56,32935),(58,34723),(59,23327),(61,15824),(62,6231),(63,12536),(67,12927),(68,35064),(69,14587),(71,7245),(72,29225),(73,24882),(74,40679),(75,29529),(78,11571),(80,20796),(82,30479),(83,8508),(84,18952),(85,41572),(87,19768),(90,25993),(91,25401)]	113.575124
9	[(0,18814),(1,32224),(5,19955),(6,30185),(7,5703),(9,17265),(10,14830),(11,21563),(12,2499),(13,30461),(14,39089),(15,14785),(17,28454),(20,36627),(22,38703),(23,41448),(24,14254),(25,16796),(26,1406),(27,38871),(28,4662),(31,10311),(32,16264),(33,25279),(34,27535),(35,20585),(36,15675),(38,23412),(40,26999),(41,34378),(42,4084),(43,10505),(44,16083),(47,36256),(48,11908),(49,11954),(50,21105),(53,32787),(54,27019),(55,7919),(58,32981),(60,35124),(61,36298),(65,3110),(68,5889),(72,18826),(75,39275),(77,2396),(79,32238),(80,31248),(81,15082),(82,32673),(83,21473),(84,35053),(88,37149),(90,29116),(91,7127),(92,14527)]	119.268978
