ruleset_index	matches	time_ms
0	[(0,12282),(4,25003),(10,18950),(12,2479),(14,21183),(15,2050),(17,28471),(21,11686),(22,22749),(23,22169),(24,10631),(26,17670),(28,2777),(30,16467),(31,6691),(32,26939),(35,22132),(36,23050),(37,3038),(38,28254),(40,16592),(42,4880),(49,12563),(51,77),(55,861),(57,2667),(58,250),(59,5969),(60,6684),(61,16342),(62,6098),(63,15625),(65,4981),(69,6318),(73,30715),(76,6825),(80,15581),(81,24357),(82,17508),(84,21493),(85,7752),(87,6726),(88,65)]	89.601134
1	[(1,19186),(3,19591),(5,60),(10,16647),(11,30161),(14,13785),(19,21346),(27,27842),(28,19138),(30,29177),(32,16995),(33,29686),(34,15049),(35,25945),(37,5362),(38,23641),(43,5332),(45,4239),(49,17149),(51,5451),(52,24540),(53,29280),(54,11865),(56,18451),(57,16476),(60,4034),(62,12869),(64,6066),(67,17769),(71,24389),(74,5303),(76,21746),(78,20470),(80,10904),(81,30498),(82,5604),(84,19011),(86,15767),(88,14349),(92,3327)]	86.069549
2	[(0,17123),(4,19656),(6,18671),(8,8404),(9,22264),(11,23784),(13,29362),(15,29171),(16,7063),(17,26804),(19,18034),(23,13020),(26,29204),(32,3077),(33,9377),(36,8074),(37,30326),(38,12282),(42,10379),(43,4877),(46,10895),(48,17007),(49,14757),(51,21411),(52,1063),(53,8581),(54,28756),(56,2454),(57,9756),(61,24256),(65,15581),(66,24357),(67,17765),(70,17496),(71,23602),(73,5753),(75,6745),(76,13888),(77,5213),(79,15340),(80,3120),(81,3810),(83,28632),(85,2200),(86,29798),(88,4312),(89,15867),(90,25141),(92,19476)]	88.089836
3	[(4,9180),(10,1827),(11,16150),(12,26828),(13,29974),(16,23507),(17,28114),(18,12557),(22,1933),(25,21370),(26,10233),(27,17422),(34,3137),(35,13247),(40,24774),(41,257),(43,10904),(47,19174),(48,20176),(51,3744),(55,22780),(58,13457),(59,2294),(60,1002),(61,29089),(62,8451),(63,29558),(66,29851),(67,4388),(69,10858),(74,10968),(77,10635),(79,7071),(80,24693),(81,18836),(82,24906),(84,14048),(85,22271),(87,19234),(91,14552)]	90.460192
4	[(0,15571),(4,12780),(5,1036),(7,1691),(8,8593),(11,1915),(14,9861),(17,16611),(19,3214),(23,13207),(26,8559),(27,20970),(34,26215),(37,8313),(39,26812),(40,9306),(41,8375),(44,30028),(47,3435),(48,4922),(49,15606),(50,19030),(51,12639),(52,21125),(53,14935),(54,23988),(57,29962),(60,22111),(63,14627),(67,12110),(68,29187),(69,8532),(70,700),(71,619),(72,16198),(74,12679),(77,25429),(78,259),(80,21708),(85,11581),(89,25506)]	91.412689
5	[(1,8802),(5,21901),(7,29649),(9,10899),(14,19811),(15,1364),(17,9867),(20,2493),(22,20523),(23,10510),(24,6673),(25,24842),(26,27128),(32,13507),(33,21040),(34,7502),(38,27487),(42,29805),(43,8803),(44,8103),(46,15269),(48,31169),(49,18316),(50,28497),(51,16273),(53,28602),(55,19650),(56,19595),(58,7365),(59,1696),(62,6832),(66,23951),(67,9203),(68,15621),(69,21780),(70,581),(71,11718),(73,3631),(75,26597),(77,25968),(78,12174),(80,7882),(82,5717),(83,27848),(87,12385),(88,24917),(89,5096),(91,10841),(92,26265)]	89.505943
6	[(1,4715),(7,7896),(8,13083),(10,21249),(11,21890),(14,22385),(15,1515),(18,11353),(19,19521),(20,12587),(23,28627),(25,21957),(26,18335),(28,14139),(31,6499),(34,13654),(38,7362),(45,23204),(49,8442),(50,24537),(54,4668),(57,4083),(62,5955),(63,21975),(64,17142),(65,30640),(67,10124),(68,12819),(69,30473),(70,11753),(72,5010),(73,29427),(74,17583),(78,28823),(80,14016),(83,26781),(85,25382),(86,18313),(88,4574),(90,27246)]	109.240040
7	[(0,20734),(4,1200),(6,5313),(9,12777),(13,27329),(14,25855),(15,123),(16,2462),(20,15293),(21,1842),(24,7918),(25,22122),(26,5101),(34,2667),(35,16876),(38,22562),(40,19224),(42,3610),(46,2574),(47,16738),(48,1644),(49,6705),(50,11004),(55,24846),(57,4022),(60,20056),(61,15486),(63,15421),(74,16785),(76,19923),(77,21967),(78,13110),(79,341),(81,23929),(82,28250),(83,2062),(87,18528),(88,18201),(89,8840),(90,29983),(91,12731),(92,23866)]	86.429189
8	[(3,24350),(4,3985),(6,5028),(7,21350),(8,8739),(10,28873),(11,20760),(14,17578),(15,19602),(17,26350),(18,4020),(19,6331),(20,10369),(25,15289),(27,2201),(32,1242),(33,20009),(34,26209),(35,24251),(36,30755),(40,4792),(41,7905),(44,2704),(46,13052),(50,6796),(52,12084),(53,4141),(55,14356),(57,11373),(58,20392),(63,16407),(64,29615),(65,28338),(70,20502),(71,5721),(72,21854),(73,25349),(79,3071),(80,16505),(81,28153),(82,11885),(83,24232),(84,19618),(85,23352),(87,25124),(90,1588),(91,10766)]	90.681780
9	[(1,26777),(3,10229),(4,24927),(10,27494),(15,18213),(17,116),(19,1107),(20,4231),(21,27051),(22,20012),(34,7138),(36,14626),(38,6754),(39,30403),(40,1183),(43,16282),(49,24717),(51,767),(52,28138),(56,23138),(58,18666),(62,9901),(72,15210),(74,8585),(76,29233),(84,3946),(85,22072),(86,28553),(89,9663),(91,21308),(92,18983)]	95.933132
10	[(0,11886),(1,22366),(2,5847),(4,10381),(7,16627),(8,31196),(9,821),(10,27113),(11,26360),(12,23364),(18,9726),(19,22291),(20,26749),(21,1080),(23,25057),(25,5327),(26,30608),(30,3919),(31,3968),(32,7115),(34,26334),(36,22424),(38,30878),(39,8573),(43,20730),(44,7521),(46,7445),(47,29387),(48,5484),(49,26029),(51,19850),(52,18047),(53,30075),(55,21567),(61,30254),(64,4394),(66,20768),(69,29816),(70,14084),(71,18294),(72,18426),(73,24253),(74,6527),(75,20062),(78,10869),(84,2910),(85,7909),(87,13931),(90,2295),(91,7409),(92,6323)]	89.725608
11	[(0,11282),(2,16089),(3,24351),(5,6745),(6,5205),(7,14661),(8,22359),(9,23091),(10,22921),(12,17479),(13,14409),(14,21925),(17,7489),(18,14550),(20,4407),(21,8024),(23,15460),(24,2839),(25,9324),(26,8237),(30,26022),(32,12231),(34,854),(37,30472),(38,4843),(40,1429),(41,3307),(42,6107),(43,26532),(45,14244),(47,16848),(48,1870),(50,3613),(51,20781),(53,12812),(56,17411),(57,25160),(64,7030),(66,20105),(68,17693),(69,2532),(70,1921),(81,18414),(88,14927),(89,20863),(90,6941),(91,25479),(92,17255)]	86.737385
12	[(1,16372),(2,1450),(10,30675),(14,18009),(16,20154),(17,26568),(18,10202),(20,17430),(22,26630),(23,27986),(25,8491),(27,30287),(29,16788),(30,13943),(35,22717),(36,27251),(39,30395),(46,23625),(48,15831),(51,23929),(52,8755),(54,24389),(59,4373),(60,20912),(61,18874),(62,24164),(64,23130),(65,13221),(66,17153),(67,21706),(68,29664),(69,419),(70,21735),(72,10924),(77,30651),(81,18213),(82,26265),(83,26331),(84,13109),(85,18797),(86,21744),(87,10721),(92,4880)]	86.021575
13	[(1,14006),(2,9948),(3,1703),(4,30825),(6,11841),(7,13125),(8,94),(10,2473),(11,11206),(12,27740),(16,16122),(22,9341),(23,15629),(24,18870),(27,17907),(28,28386),(33,30575),(35,15190),(36,19580),(37,3100),(38,28579),(40,19532),(41,14032),(44,2989),(45,11375),(49,6970),(54,10615),(56,11182),(58,20766),(60,11414),(62,16008),(64,27605),(65,20983),(66,22520),(69,11041),(70,7621),(71,21744),(72,10721),(73,20194),(75,7648),(76,8602),(81,189),(82,4000),(84,27768),(85,21415),(88,10105),(89,4124),(92,5423)]	86.094385
14	[(0,31032),(1,7458),(3,31119),(4,27080),(7,6083),(8,8437),(14,12945),(21,1340),(23,13177),(24,9602),(26,1143),(27,18800),(30,21477),(40,12636),(42,21893),(43,24411),(44,17291),(48,19005),(49,6663),(50,28913),(53,8238),(55,19370),(62,15002),(63,10468),(66,24621),(67,27712),(70,5375),(72,10411),(75,26300),(78,19058),(79,10962),(81,15497),(82,1303),(86,18930),(88,28855),(89,3988),(90,13116),(91,8019),(92,62)]	88.267542
