ruleset_index	matches	time_ms
0	[(0,15257),(4,12908),(10,10613),(13,22364),(15,22045),(16,2430),(17,11421),(21,5150),(22,5044),(24,17),(27,18626),(28,7241),(31,10952),(33,17614),(34,5475),(35,14237),(40,7028),(41,19228),(43,13200),(45,19539),(48,205),(53,9856),(54,13541),(56,11892),(60,21701),(63,1055),(64,6120),(72,7906),(74,5827),(76,23558),(79,14028),(80,21436),(85,14289),(86,11009),(89,1425),(90,18328),(92,7012)]	64.763738
1	[(2,19810),(6,17589),(8,14464),(11,9876),(13,4082),(15,23328),(16,3149),(19,7270),(24,17641),(26,14018),(28,19499),(40,19630),(41,17617),(43,4826),(46,21511),(51,17490),(54,569),(55,5302),(58,11198),(64,21897),(67,17967),(71,23394),(72,18644),(76,1652),(78,10335),(79,2827),(82,4600),(83,5877),(85,18143),(87,891),(90,21489)]	64.441342
2	[(6,22903),(7,11325),(10,157),(13,6635),(14,13661),(15,8928),(18,15228),(19,8888),(21,5445),(23,7064),(26,1403),(31,12050),(35,16800),(36,20280),(38,15257),(39,19970),(40,12656),(46,22600),(48,817),(50,869),(53,20664),(54,13243),(55,13397),(63,22624),(64,14028),(65,21436),(68,16434),(70,10149),(71,5247),(72,23843),(79,16493),(84,4261),(85,1),(91,4681)]	81.826305
3	[(7,2977),(8,4099),(10,23452),(12,14488),(13,9247),(15,15738),(20,14356),(21,2842),(23,18583),(24,18657),(25,1923),(26,2768),(27,16953),(28,18775),(33,5498),(34,9305),(35,13937),(38,12676),(41,16727),(42,2827),(44,23550),(51,17460),(55,23807),(56,15940),(60,11635),(63,4899),(65,13056),(66,22636),(68,18394),(71,18771),(72,17751),(75,14783),(78,12560),(83,10109),(84,6051),(85,21106),(86,14469),(88,5012)]	66.069035
4	[(0,13776),(2,12665),(3,20151),(4,9108),(10,20627),(23,6053),(25,21706),(26,6229),(31,2024),(32,11006),(33,5214),(36,18093),(37,12733),(38,7350),(39,11404),(40,15064),(43,10961),(45,21252),(47,1448),(48,16797),(49,10564),(55,3396),(56,15625),(57,20182),(59,16286),(67,2667),(69,14872),(72,12020),(73,20192),(74,18253),(75,1935),(77,23504),(78,12823),(80,23419),(81,22076),(85,22957),(87,12740),(92,8145)]	64.503724
5	[(2,13311),(11,7853),(16,23439),(17,940),(23,1503),(25,156),(26,1426),(27,17366),(28,6075),(31,14438),(34,16049),(41,4722),(45,16902),(48,5822),(49,23653),(51,22659),(58,8634),(59,7351),(66,16863),(67,18128),(69,3509),(70,15811),(72,13124),(74,5919),(75,10461),(78,13279),(80,14657),(81,5993),(87,8883),(88,2542),(90,6387)]	71.034790
6	[(1,406),(2,537),(4,4868),(6,6672),(7,19726),(8,3165),(10,5288),(11,9604),(16,23060),(18,4769),(21,5079),(27,12898),(36,12405),(37,10238),(40,22596),(41,1836),(46,1974),(47,20736),(49,761),(51,16228),(53,11719),(58,20223),(64,19953),(65,21870),(66,1005),(67,10618),(71,794),(72,3156),(73,13172),(76,20406),(78,23418),(80,10847),(82,16790),(83,16029),(85,20856),(87,18171),(88,18704),(92,8352)]	63.383328
7	[(0,10713),(3,7639),(4,20420),(8,9763),(19,5176),(20,21997),(23,8849),(24,1029),(26,4843),(30,12574),(32,12725),(36,13271),(39,2753),(40,8464),(43,17469),(45,23310),(51,259),(52,2227),(56,11002),(60,5730),(61,1266),(63,1759),(67,23524),(68,21212),(69,4315),(70,11370),(77,18349),(78,10992),(80,19609),(81,18460),(83,21299),(85,13688),(91,21905)]	65.434508
8	[(0,7553),(1,3272),(2,23033),(5,15648),(8,19932),(9,1906),(10,22838),(12,6546),(17,20655),(19,16844),(23,20955),(24,149),(27,11044),(30,13490),(31,15574),(34,7838),(38,13005),(45,8606),(48,1453),(49,12636),(52,7800),(56,10590),(57,22730),(59,9999),(64,11798),(71,13238),(73,7979),(78,13805),(83,3633),(87,21044),(90,7869),(91,22575)]	65.459459
9	[(1,14877),(2,21386),(12,10800),(16,15517),(17,12312),(18,6331),(19,1182),(25,115),(26,13341),(32,465),(35,15169),(37,10826),(40,10032),(43,2656),(45,1339),(47,18853),(50,21157),(51,2530),(52,8150),(53,15592),(54,22506),(55,21114),(56,19418),(57,9791),(58,1498),(59,11520),(65,6788),(69,23032),(72,16656),(75,9392),(76,17230),(77,13330),(78,13147),(83,679),(85,5263),(86,13249),(87,2277),(90,12812)]	64.560377
