ruleset_index	matches	time_ms
0	[(6,13495),(8,12349),(10,13704),(12,4053),(14,10099),(22,10397),(27,6524),(34,6372),(39,7153),(48,2338),(49,1672),(51,17629),(55,11497),(56,10856),(60,2563),(62,1246),(64,2758),(73,14234),(77,13307),(84,1513),(86,2291),(90,16347)]	50.195354
1	[(2,17532),(3,11737),(6,5147),(9,17303),(12,8652),(22,16481),(27,2152),(30,3420),(35,9988),(36,14476),(37,15588),(38,7844),(43,16640),(47,7262),(48,9903),(49,7970),(50,6416),(53,4496),(59,1928),(61,14966),(64,11761),(65,10664),(67,9209),(68,5132),(69,16054),(70,13555),(72,4409),(79,233),(83,10597),(85,14516),(86,621),(87,6217),(88,3060),(91,637)]	50.322552
2	[(6,8927),(10,12776),(13,8944),(15,1787),(26,17151),(29,14205),(31,15188),(34,6604),(36,17651),(42,1371),(44,7810),(47,14096),(51,9658),(52,940),(55,16674),(56,10118),(59,9455),(61,7005),(67,13108),(68,434),(72,1850),(76,11205),(79,2833),(80,9258),(84,2956),(88,88),(89,1503),(90,467),(92,5757)]	53.252234
3	[(10,10326),(14,17232),(19,8259),(21,4157),(22,15098),(24,17087),(27,15043),(29,15743),(32,14286),(33,3789),(39,11376),(42,233),(48,5222),(52,3428),(53,15420),(60,8385),(69,1721),(73,390),(77,14499),(81,17192),(83,2006),(87,2680),(88,8643)]	50.736379
4	[(1,1234),(3,442),(4,8796),(5,6484),(6,2277),(15,1682),(18,11312),(20,13470),(22,5418),(23,14227),(25,16911),(29,1151),(33,10),(34,13465),(38,15253),(39,7286),(40,9970),(41,15434),(45,6331),(49,9384),(50,2529),(60,12133),(61,16743),(62,5539),(64,17395),(67,4518),(74,15586),(77,4693),(85,6727),(92,4403)]	51.348235
5	[(1,5082),(5,3459),(6,4792),(13,1383),(15,385),(23,12010),(25,2823),(26,16496),(27,14050),(29,6382),(31,6708),(34,8619),(41,6780),(44,5447),(47,8782),(49,15033),(50,15842),(55,1379),(56,4029),(58,1749),(68,12482),(69,5765),(71,13836),(77,5926),(80,4954),(84,16063),(86,8925),(89,4095)]	52.679654
6	[(1,15173),(4,4521),(5,14810),(12,2104),(13,11314),(14,4698),(31,3989),(38,5677),(39,960),(44,13376),(49,11290),(54,8073),(66,1590),(67,9766),(71,11174),(76,4720),(82,6550),(85,12751),(86,4176),(87,12558),(90,10459),(92,17401)]	51.429267
7	[(9,3797),(11,13711),(15,16734),(18,5357),(19,9011),(20,2791),(23,7678),(24,8968),(30,3115),(31,6444),(39,3360),(48,6565),(51,7380),(52,2709),(53,12719),(57,14202),(58,5261),(68,6203),(70,17076),(71,13569),(72,9617),(73,15691),(84,6997),(87,4908),(92,5562)]	55.091445
8	[(1,10159),(4,8811),(8,15106),(16,12627),(17,5267),(22,10919),(28,12391),(31,8843),(32,6352),(34,8430),(35,17212),(38,3160),(43,5136),(47,2046),(51,10097),(52,14904),(53,10199),(54,17232),(56,7622),(61,15937),(65,7096),(83,13980),(88,5266),(89,9512),(90,640)]	62.013763
9	[(5,4973),(9,1459),(10,4039),(13,9524),(15,7705),(16,10389),(22,14956),(26,15980),(34,15674),(35,14302),(37,5139),(41,16483),(42,5091),(48,3395),(50,5494),(55,14504),(56,3480),(62,11511),(66,7117),(68,3677),(70,5020),(72,13099),(77,8544),(81,16444),(88,11827),(90,919),(91,17588)]	64.938852
10	[(4,6804),(5,11572),(9,11894),(16,6458),(25,11645),(27,7500),(28,3302),(31,9488),(38,7835),(41,12940),(44,4168),(45,14844),(46,1164),(50,7496),(51,14815),(54,4072),(55,12388),(58,16299),(60,11419),(65,15221),(70,12764),(74,10551),(76,5207),(77,4567),(78,10691),(79,13101),(81,1784),(83,8477),(86,11008)]	55.471745
11	[(9,9542),(13,12532),(15,2988),(19,363),(21,12913),(22,1438),(27,13164),(28,17325),(30,7012),(32,13276),(35,17207),(36,3926),(39,145),(45,11883),(46,6834),(48,7473),(50,300),(55,8580),(61,9601),(65,12111),(67,6314),(70,16490),(74,10406),(77,10304),(82,16168),(89,11788),(91,13110)]	51.334990
12	[(1,10383),(8,3096),(9,15303),(10,15407),(23,10603),(29,1461),(32,10556),(35,15110),(37,6997),(39,11594),(41,15960),(45,1970),(55,4409),(61,11338),(72,831),(76,16234),(77,14540),(79,10392),(81,7705),(89,8431)]	52.673628
