ruleset_index	matches	time_ms
0	[(0,8140),(15,11371),(16,6884),(19,517),(29,11336),(30,5958),(32,13232),(35,6693),(38,4765),(40,4045),(42,2886),(47,12129),(48,6303),(50,2337),(51,15841),(56,13212),(58,10575),(66,8405),(80,12659),(82,7487),(83,6624),(86,14250),(88,4578),(90,9687)]	48.621597
1	[(1,3525),(2,11841),(20,421),(25,8029),(32,1512),(38,13879),(39,14981),(53,65),(55,12440),(56,15799),(59,4321),(65,8447),(70,7973),(73,2420),(75,10454),(82,14526),(83,9072)]	47.910824
2	[(0,3578),(13,14229),(15,3108),(17,3921),(18,12414),(19,7809),(21,11597),(24,15011),(25,12918),(28,4562),(30,5295),(33,6986),(35,11570),(36,5063),(37,16655),(38,8140),(41,6253),(46,1287),(54,12043),(55,8651),(57,3880),(61,76),(65,12659),(67,4592),(68,3642),(71,11555),(72,281),(74,15776),(83,15979),(86,17028),(88,4603),(91,7144)]	48.113326
3	[(11,12076),(12,13604),(17,14643),(24,7758),(29,14240),(41,12686),(44,15514),(52,10093),(60,11400),(63,14037),(68,7824),(73,3989),(74,12524),(76,3976),(77,8240),(78,11396),(79,7523),(81,4009),(83,1046),(84,16408),(85,9473),(86,12932),(87,16209),(90,4724),(91,7712)]	48.498414
4	[(5,1840),(9,13707),(10,1365),(12,12523),(15,1282),(17,15582),(21,605),(24,4777),(26,12213),(31,1373),(32,8610),(33,1028),(35,11551),(36,247),(40,13822),(41,11617),(47,11431),(50,3716),(52,11461),(53,15988),(69,1177),(70,11366),(71,14902),(73,8344),(76,1421),(77,7055),(80,10871),(89,5404)]	48.186489
5	[(2,10499),(10,9892),(13,10010),(17,9452),(21,2513),(29,9171),(33,10770),(36,10884),(42,4704),(51,3745),(55,16696),(57,7578),(65,12913),(67,11164),(70,10691),(72,13271),(73,10703),(75,5274),(83,4786),(84,16342),(85,11949),(92,11975)]	50.379432
6	[(3,5136),(5,10667),(7,1699),(8,17020),(14,8022),(15,2641),(25,16613),(26,13685),(30,15972),(31,14305),(33,12645),(35,12616),(36,8229),(38,16204),(39,5576),(41,5533),(42,9211),(43,265),(47,7648),(54,15437),(56,9883),(67,5079),(69,11815),(70,10655),(76,842),(78,16000),(86,12461),(88,6265),(91,16578)]	47.993779
7	[(2,13541),(6,16808),(8,16071),(10,13352),(12,12169),(17,6956),(22,5700),(25,1860),(31,8574),(33,12396),(42,5844),(45,14174),(51,16294),(54,1208),(56,10792),(59,12177),(67,815),(69,114),(75,3574),(77,5614),(80,14937),(83,2585),(84,10689),(90,3304),(92,15159)]	49.070444
8	[(6,16739),(10,6711),(15,1288),(19,3125),(24,2566),(35,5770),(37,3771),(44,9215),(47,9975),(49,5014),(51,13588),(59,6536),(60,10237),(61,13234),(68,4770),(70,10341),(72,14865),(77,13513),(79,5684),(84,4437),(85,5028)]	56.291544
9	[(5,6872),(8,3186),(9,5927),(14,5704),(26,51),(27,11506),(28,2946),(34,14968),(36,10576),(39,5141),(40,7795),(43,2825),(47,7355),(48,15240),(51,14645),(52,14241),(61,969),(62,8154),(63,722),(65,11724),(68,12086),(69,13869),(73,11689),(75,5517),(76,2368),(78,12999),(79,11135),(88,8045),(89,4890)]	49.888262
