ruleset_index	matches	time_ms
0	[(1,6807),(4,10238),(5,12556),(10,7096),(11,4758),(14,2023),(15,15536),(17,11518),(28,4229),(50,14777),(52,297),(53,11631),(55,11776),(62,11780),(67,15013),(71,3431),(75,8006),(76,3059),(77,13707),(78,13459),(84,15598)]	46.154411
1	[(15,15613),(17,4808),(19,1258),(33,12973),(39,10718),(40,10734),(42,15602),(46,11770),(47,2514),(50,9197),(51,218),(52,15112),(58,8495),(59,338),(71,3686),(73,1217),(74,10369),(78,13171),(80,3807),(83,5486),(85,7641),(86,11857),(91,5826)]	47.696612
2	[(3,6151),(11,1386),(14,9840),(17,3106),(22,14155),(24,5758),(29,15205),(30,14078),(31,12960),(36,3892),(37,12297),(41,4878),(44,2263),(46,6598),(47,10948),(53,8077),(60,12630),(67,639),(68,13754),(69,8384),(76,9694),(78,12058),(79,3277),(80,3084),(81,12377),(82,7353),(83,12008),(84,5036),(85,6199),(91,6613),(92,7490)]	47.137630
3	[(5,1216),(10,3910),(19,4559),(25,11391),(31,230),(34,3725),(39,7405),(43,3807),(48,3859),(49,6135),(50,14133),(52,498),(53,11190),(59,6864),(63,13339),(79,6616),(85,15577),(86,1673)]	45.374042
4	[(5,3476),(6,6183),(12,15207),(14,13857),(17,9088),(23,3776),(32,7110),(34,2097),(37,6254),(51,12259),(52,5232),(57,13316),(58,3378),(60,8030),(61,3328),(64,275),(82,14401)]	45.483475
5	[(0,5347),(16,6370),(23,15251),(25,14448),(35,8079),(36,10047),(41,1499),(44,1409),(45,11419),(55,9426),(58,8116),(70,8026),(77,15431),(79,13426),(89,8247)]	45.125008
6	[(0,9466),(7,7799),(16,10300),(21,10781),(23,3480),(39,4037),(40,3742),(42,8651),(45,7650),(52,11181),(54,129),(60,5470),(64,7072),(71,14364),(80,10958),(81,2703),(85,4897),(86,5751),(89,13745),(92,10183)]	45.294231
7	[(8,4161),(10,3707),(19,1501),(24,3518),(25,9985),(27,3498),(30,4738),(38,1510),(39,12216),(43,14976),(47,3930),(49,4033),(59,12449),(62,2375),(63,4564),(66,520),(69,1557),(73,6756),(75,15238),(79,10054),(80,8981),(90,10506)]	44.961549
8	[(2,9625),(5,7960),(6,2338),(11,14765),(15,11522),(18,9519),(19,10187),(20,981),(21,1100),(25,13789),(26,14319),(29,13469),(30,543),(31,2517),(34,2092),(37,4487),(42,3190),(43,851),(55,9939),(58,11623),(59,9096),(61,7327),(64,10484),(67,13185),(72,7123),(74,5224),(75,14454),(77,2961),(86,15464),(87,9020)]	45.276779
9	[(0,7069),(5,13333),(7,10767),(13,9749),(21,10289),(27,7004),(29,6019),(30,1942),(31,12299),(32,8166),(35,8065),(43,10704),(47,6189),(50,5257),(60,2556),(63,6565),(64,7187),(66,7803),(67,6034),(70,9311),(71,13314),(74,5856),(76,1654),(79,6683),(82,1458),(83,10004),(89,3720),(90,14936)]	45.944261
10	[(3,4442),(7,9057),(10,13019),(11,8019),(15,14672),(23,11136),(24,12762),(31,810),(48,1970),(55,13425),(62,6803),(64,5445),(80,13439),(83,10104),(88,5691),(90,4776),(92,9321)]	45.279204
11	[(3,12552),(4,4321),(10,15165),(13,9340),(22,7436),(28,15377),(35,6625),(40,12321),(41,5154),(42,13481),(43,411),(49,8390),(54,7658),(56,8945),(57,12450),(60,13868),(67,14499),(78,220),(79,8495),(84,10932),(85,12079),(86,8149),(92,4778)]	47.567814
12	[(5,10207),(12,5249),(20,9022),(23,15505),(26,6939),(34,14213),(35,4723),(44,1387),(46,8703),(54,3686),(56,1217),(57,4078),(60,6282),(73,9202),(74,9745),(79,14344),(83,12813),(85,312),(91,2635)]	62.638994
13	[(0,14724),(2,15222),(9,11882),(21,3784),(22,13698),(25,3538),(26,7300),(30,3629),(32,15087),(34,11317),(43,2164),(45,2916),(51,15547),(53,9027),(58,14482),(61,1692),(75,9510),(90,1183)]	44.598234
14	[(3,9848),(13,8504),(15,14732),(16,11526),(18,2259),(21,5697),(22,6190),(25,6962),(43,1020),(53,15215),(54,4127),(56,2753),(59,7726),(60,15041),(66,2521),(72,11965),(78,4401),(79,7368),(81,11424),(84,6166),(87,1248),(92,4218)]	45.655559
15	[(0,6585),(1,6233),(16,1816),(19,9853),(20,13556),(22,2323),(26,9917),(27,14415),(32,9290),(38,14142),(44,9959),(46,9679),(52,2438),(53,4640),(56,97),(58,5604),(62,5542),(68,2373),(73,4979)]	45.514484
16	[(4,7868),(7,9875),(12,11934),(18,9342),(19,15526),(37,9431),(47,10519),(49,1940),(50,1468),(51,5394),(55,11614),(56,5644),(58,7306),(59,2921),(65,6288),(71,10364),(74,4164),(81,9473),(89,1008),(92,2718)]	44.805591
17	[(1,106),(6,15667),(7,1127),(10,8803),(12,12543),(23,7962),(34,9225),(38,11493),(52,15304),(61,14839),(62,15136),(70,2605),(71,4671),(72,6704),(73,8402),(75,7840),(76,7670),(80,3655),(81,1318),(84,417),(85,10185),(86,6334),(87,14991),(91,6327),(92,15070)]	45.078221
18	[(3,6668),(6,2334),(9,11376),(22,5480),(25,13480),(36,11792),(46,1706),(47,11023),(48,1517),(53,11188),(56,885),(58,6501),(63,15677),(64,9312),(65,6706),(70,4216),(72,2018),(77,14510),(81,8572),(83,13906),(84,13053)]	45.171523
19	[(5,3902),(8,4304),(11,10487),(14,13444),(19,8056),(20,5348),(25,13515),(30,194),(31,14331),(34,1279),(41,8428),(49,15563),(50,8663),(53,2224),(58,2080),(61,2697),(67,9475),(69,4821),(70,10334),(75,15193),(81,11363)]	50.777372
20	[(4,8563),(5,9360),(6,8280),(11,10395),(17,8633),(28,15225),(30,9081),(32,12438),(40,3936),(41,12768),(51,4980),(54,12099),(60,11771),(61,12170),(67,3971),(71,10331),(78,7075),(80,10486),(81,9456),(87,5696),(88,14100)]	46.752446
21	[(1,5775),(8,12063),(10,14382),(11,10772),(20,56),(21,11832),(26,11334),(30,14444),(31,3018),(34,13281),(39,5469),(45,3628),(60,834),(63,12088),(64,4148),(66,8815),(67,6971),(71,931),(74,11392),(85,752),(88,10466),(91,698),(92,5119)]	45.416125
22	[(2,15268),(3,7918),(5,6043),(7,9795),(30,7343),(32,10763),(35,6750),(40,11227),(43,9584),(44,8956),(51,11797),(59,12344),(63,10200),(64,14691),(72,1215),(76,15062),(79,1095),(91,14499)]	45.634150
23	[(8,12041),(12,9876),(15,2473),(26,15364),(28,9140),(32,15500),(36,5896),(37,4550),(55,14299),(58,11643),(68,4243),(76,14120),(78,6010),(82,8099)]	46.569917
24	[(6,11871),(7,958),(26,3753),(32,8563),(33,11465),(38,9173),(44,8125),(51,14081),(53,8012),(58,9270),(62,9749),(64,13612),(69,3618),(74,13623),(75,4757),(82,6968),(84,1439),(85,12348),(86,4437),(87,4025),(89,8771),(92,1052)]	45.540654
25	[(3,950),(10,13130),(13,7962),(15,14987),(16,10714),(32,5113),(39,11857),(43,5445),(45,3974),(48,11794),(53,8214),(54,1990),(55,954),(62,13624),(68,5758),(72,7121),(76,1225),(77,810),(92,9683)]	45.871304
26	[(1,922),(7,13554),(10,12548),(14,3964),(19,6061),(21,8271),(22,4163),(23,11153),(24,2976),(29,4467),(31,298),(38,8027),(42,8892),(52,10133),(57,7638),(61,14403),(63,1715),(74,15564),(76,7332),(77,12863),(84,9945),(85,2431),(88,9022),(90,14701),(92,4390)]	45.237993
27	[(1,11400),(3,429),(6,13580),(11,9871),(13,14602),(16,11660),(17,13899),(21,3142),(22,407),(24,14411),(31,4742),(35,7974),(38,13654),(39,881),(41,9810),(55,6068),(59,12849),(61,7922),(69,14505),(71,14102),(84,6779),(87,6009)]	45.394064
28	[(4,11766),(10,1084),(11,14787),(13,15242),(17,2955),(18,3840),(23,5269),(28,11438),(29,4561),(30,6035),(34,7761),(42,10214),(44,10657),(45,12574),(47,1579),(48,3668),(50,15036),(56,8689),(62,1207),(69,12113),(84,5330),(88,9940),(89,2153)]	44.862498
29	[(1,500),(6,6368),(11,7018),(12,14782),(15,9314),(18,758),(22,740),(25,8766),(26,883),(30,11321),(36,14026),(47,12310),(54,14926),(61,11644),(66,755),(69,6391),(71,15606),(72,2272),(74,5805),(77,7202),(78,2371),(82,15450),(89,1665)]	45.467150
30	[(0,7513),(1,725),(3,2431),(6,11128),(8,2552),(18,11284),(21,10415),(45,1279),(55,13823),(59,9052),(63,4846),(68,1838),(71,9561),(72,11053),(81,2873),(84,7567),(88,5387),(90,1853)]	45.347638
31	[(1,7131),(3,6514),(4,1577),(7,12510),(10,7477),(12,4664),(18,10931),(20,13116),(23,8876),(31,5476),(34,15339),(35,2757),(36,15020),(40,6405),(43,718),(50,9281),(52,6144),(66,8029),(68,8306),(72,3192),(74,12469),(76,3384),(82,480),(91,6188)]	44.933108
32	[(5,11271),(8,6310),(9,9442),(14,7705),(16,12803),(17,10630),(22,158),(23,13894),(29,8428),(31,1096),(38,8377),(56,14822),(62,4818),(64,3241),(66,5505),(71,14478),(73,7244),(79,12148),(80,4998),(81,6258),(82,9695)]	45.682850
