ruleset_index	matches	time_ms
0	[(1,9435),(2,2396),(4,33661),(5,14320),(6,28123),(7,1049),(8,3031),(9,12068),(11,19800),(14,31835),(15,7908),(16,30652),(17,35368),(18,1233),(19,2034),(20,33278),(21,7994),(23,23344),(24,13420),(26,15288),(27,36521),(28,22286),(30,30389),(31,7835),(33,20813),(34,6020),(35,2119),(36,30965),(37,33701),(38,730),(40,3029),(41,15687),(42,17767),(45,26675),(47,25588),(49,23670),(50,27063),(51,2385),(53,33747),(54,22394),(55,10308),(56,4372),(59,30566),(60,5660),(61,8128),(65,28625),(67,10941),(68,6852),(70,33750),(74,12435),(75,31216),(76,26522),(77,21570),(78,29009),(80,22717),(82,22156),(83,23651),(85,37004),(86,31290),(87,17763),(88,15081),(91,14598)]	124.835396
1	[(1,23099),(2,20552),(3,29027),(5,26265),(7,21947),(9,26139),(11,13253),(12,35557),(13,10731),(17,11990),(18,11325),(21,19522),(22,5658),(26,3375),(27,25407),(28,11198),(29,29502),(32,34101),(33,27120),(37,4196),(38,3469),(39,25047),(40,19964),(41,25678),(42,22863),(43,749),(45,26079),(46,1338),(48,18455),(49,28724),(50,20497),(51,23664),(52,35678),(55,32411),(56,24303),(57,36815),(58,6030),(61,16834),(63,29602),(64,7388),(65,7588),(66,17111),(68,16347),(69,9246),(70,20093),(77,9719),(78,15685),(80,6734),(82,8887),(85,29258),(86,12035),(88,1480),(90,19874),(92,34860)]	113.973154
2	[(1,6718),(3,33025),(4,14441),(6,13406),(7,16861),(8,26082),(10,2903),(12,13514),(13,36538),(14,1081),(16,22488),(17,34909),(18,33507),(19,26478),(20,11211),(23,3756),(24,32250),(27,32508),(33,6029),(34,26343),(36,12108),(37,35941),(40,4151),(42,7082),(43,21054),(44,37148),(45,8600),(46,27367),(48,15931),(49,31843),(50,32726),(51,20956),(52,35719),(57,21358),(61,3565),(63,27781),(65,22717),(67,7547),(68,29302),(69,19175),(70,18027),(71,35697),(72,6739),(75,36461),(76,29153),(78,18608),(81,37286),(82,24700),(90,28303),(92,16843)]	108.873397
3	[(1,27210),(2,22820),(8,20967),(9,12082),(11,23638),(12,7001),(13,27904),(15,17426),(16,12766),(19,21295),(20,27725),(21,10602),(23,4259),(25,36923),(26,30436),(28,19307),(30,16500),(31,33891),(32,17743),(33,10596),(34,36103),(35,33084),(36,6348),(39,20392),(40,32691),(43,6734),(47,27117),(49,12947),(50,2696),(51,27682),(54,37202),(56,36357),(57,2956),(59,27645),(60,8468),(61,11867),(62,19915),(63,32230),(64,3526),(68,28539),(72,15615),(75,3044),(77,35607),(78,1954),(79,3084),(80,24687),(82,7245),(83,30865),(85,19435),(86,32932),(87,32035),(90,8757),(91,23902),(92,26440)]	109.735504
4	[(1,18130),(4,28675),(5,19526),(6,2132),(8,22986),(9,4603),(10,4716),(13,6172),(14,12642),(15,18328),(17,3355),(19,33853),(20,3291),(21,14307),(23,30876),(26,10876),(29,10174),(30,27296),(31,27614),(33,15909),(34,16060),(35,20747),(38,25818),(39,31797),(42,17702),(43,8066),(45,29924),(46,37163),(50,21640),(51,35767),(52,27196),(53,15750),(54,9769),(55,24930),(56,6188),(58,17633),(59,32064),(60,24036),(62,33991),(64,6851),(65,15094),(66,18360),(67,10427),(68,2554),(70,8455),(71,2380),(72,14298),(73,15261),(74,14486),(77,9007),(79,26686),(80,32949),(81,14751),(84,15428),(85,29310),(86,5532),(87,4089),(88,33236)]	121.812895
5	[(2,27423),(4,32227),(5,11937),(6,33752),(8,18190),(9,21827),(11,23901),(12,24354),(15,23026),(16,9652),(17,37367),(18,2778),(21,3647),(22,14413),(26,15699),(27,406),(28,17686),(29,23817),(30,27509),(33,4476),(34,9044),(35,8831),(36,1536),(37,33625),(38,21905),(39,3047),(42,23422),(45,26233),(46,23367),(47,15026),(48,11977),(50,36926),(51,29235),(52,9119),(55,32380),(56,34088),(57,32701),(58,23006),(59,19865),(60,18087),(62,34901),(63,18067),(64,34042),(65,35004),(66,1112),(67,36967),(70,8432),(71,10827),(72,18011),(73,32580),(74,10251),(76,35268),(77,6344),(78,12495),(79,13403),(80,2359),(81,4709),(82,30162),(83,27990),(84,18655),(85,14769),(87,33501),(88,17430),(89,8120),(90,26655)]	127.913768
6	[(2,11968),(3,21539),(6,5345),(8,32809),(10,30644),(12,22885),(14,24829),(15,5511),(17,21416),(19,34627),(20,13476),(21,33045),(22,6720),(23,18415),(24,30197),(27,13054),(29,29961),(30,9440),(33,32619),(34,18337),(35,13159),(36,35130),(37,26979),(45,32506),(47,13590),(50,35658),(51,17473),(54,11411),(55,9893),(57,20756),(58,19481),(59,21270),(60,13071),(63,4136),(66,23958),(67,1339),(68,15387),(69,30514),(71,4115),(72,15563),(75,36522),(77,25197),(79,27115),(80,23108),(81,7984),(83,29308),(84,16510),(86,22080),(88,27116),(90,23278),(92,26392)]	112.643342
7	[(0,2951),(1,2540),(2,8630),(4,28315),(7,35675),(8,28414),(9,24966),(10,18300),(11,32022),(12,32906),(13,36187),(18,27072),(19,2481),(20,20796),(21,7418),(27,4298),(28,28458),(30,30440),(31,4947),(32,8782),(33,36385),(39,16582),(40,5933),(45,21437),(46,9511),(47,33493),(48,13260),(50,29000),(51,34583),(54,12749),(55,36568),(56,15396),(58,11683),(59,35948),(60,5255),(61,6815),(62,36727),(64,34972),(66,26351),(69,17387),(71,31582),(72,4284),(73,26299),(75,18716),(76,34647),(80,544),(81,5903),(83,32103),(85,19619),(86,4585),(87,24000),(88,12071),(89,16082),(91,16802)]	106.894075
8	[(1,36504),(2,1261),(3,36173),(4,13224),(6,9222),(7,29450),(9,1124),(12,35836),(13,9430),(14,22260),(15,5919),(16,31693),(19,16187),(20,34487),(21,28246),(25,6340),(26,2649),(29,24416),(30,7016),(31,6400),(32,18886),(33,21052),(34,23521),(35,8738),(36,17663),(37,8090),(38,5028),(41,22923),(44,30023),(45,35092),(46,6608),(50,34501),(51,3365),(52,24765),(53,21817),(55,26387),(56,32503),(57,3268),(58,29127),(59,32835),(61,29638),(62,7278),(63,24584),(64,35286),(65,18093),(67,36547),(68,8967),(69,5936),(70,2530),(71,20368),(74,22023),(75,3609),(78,14843),(79,14030),(81,16910),(84,21401),(85,4231),(86,5768),(87,21612),(89,12347),(91,9158)]	120.005748
9	[(3,24305),(4,21414),(8,440),(9,30015),(13,22228),(14,12004),(15,11853),(17,2427),(18,27662),(20,22852),(22,25545),(26,30577),(27,9651),(29,17976),(31,25861),(34,9464),(35,36228),(38,1979),(39,14792),(40,28527),(43,36289),(49,31921),(50,27444),(52,30688),(54,7471),(55,8070),(57,30458),(59,16505),(60,32394),(61,4515),(62,13270),(64,31751),(65,2002),(67,289),(68,9308),(69,34761),(71,9990),(72,36091),(73,35033),(76,37262),(78,24653),(79,284),(81,1892),(82,4364),(83,32737),(87,2191),(88,36455),(89,8380),(90,28087),(91,15985)]	120.132569
10	[(0,8322),(1,8671),(5,22995),(6,37154),(8,2639),(9,27011),(10,22702),(11,20406),(13,28203),(14,26908),(15,12444),(17,33967),(18,19586),(19,2754),(20,9525),(22,8466),(23,12461),(28,30088),(29,12725),(30,4728),(31,8741),(32,18012),(33,29769),(36,723),(38,6983),(40,33587),(41,34886),(43,17041),(46,1276),(47,22777),(48,30042),(49,9027),(51,9378),(53,28116),(54,16285),(56,31754),(58,8535),(61,31244),(63,1842),(66,8294),(68,16722),(69,26726),(70,13128),(71,16380),(72,32249),(73,8345),(74,32891),(76,11769),(78,35483),(80,9193),(81,6906),(83,7315),(84,4550),(85,22791),(86,12785),(90,20059),(91,17602),(92,12286)]	109.346901
