ruleset_index	matches	time_ms
0	[(0,16216),(5,7958),(7,34),(11,12415),(19,5808),(23,15832),(28,14713),(30,19299),(32,16929),(33,513),(37,6329),(38,19316),(39,8408),(40,8819),(41,9508),(43,2322),(48,98),(50,659),(54,14108),(56,7303),(58,12629),(61,7262),(62,1966),(64,18882),(76,15687),(78,16091),(81,9309),(84,7369),(86,6823)]	65.949693
1	[(2,13245),(3,12695),(8,17615),(9,3254),(13,13943),(18,731),(22,7427),(27,11488),(30,6172),(31,11864),(33,14043),(35,3619),(37,13936),(39,1077),(41,16369),(42,18849),(45,2236),(46,1682),(62,15865),(63,13827),(64,14651),(69,10015),(71,11701),(72,11647),(74,6912),(75,16044),(77,15862),(82,17469),(87,6126),(90,7188),(92,5901)]	57.336689
2	[(0,1398),(1,8753),(5,12697),(6,11229),(15,8329),(22,1048),(24,1124),(28,18799),(30,1569),(32,15377),(34,14366),(35,3214),(38,16216),(41,12864),(42,360),(43,14261),(48,19369),(49,3992),(50,17801),(52,6627),(55,18497),(57,11876),(59,16498),(63,10181),(66,9309),(67,3780),(68,4127),(69,5326),(70,4703),(75,18822),(76,13196),(77,11442),(78,10907),(79,19108),(81,10547),(82,15911),(85,16029),(86,18183),(87,1837),(91,17439)]	57.166743
3	[(3,1272),(4,19286),(5,17286),(6,3087),(9,10089),(11,7464),(13,16457),(14,13301),(15,18773),(18,13396),(24,8805),(31,9767),(34,18421),(38,14631),(48,32),(50,6227),(55,139),(59,11999),(60,1468),(61,14278),(62,18147),(69,33),(73,2132),(74,11698),(84,13321),(88,11161),(91,10345)]	57.453993
4	[(5,8605),(6,17262),(11,7261),(15,3210),(27,4118),(28,12951),(34,10009),(35,13702),(36,7584),(43,16073),(46,13331),(48,1232),(52,18828),(53,9177),(56,14594),(57,16942),(60,18175),(61,14430),(65,5603),(69,246),(73,1350),(74,13860),(80,15624),(87,16080),(90,1549)]	55.533809
5	[(0,5730),(8,18568),(11,17229),(13,9349),(20,15678),(21,3181),(28,12573),(30,17442),(33,11522),(37,14433),(39,12355),(49,13468),(52,16357),(59,1728),(64,17911),(66,14783),(69,3353),(70,15156),(75,331),(76,9851),(85,11113),(87,7044),(90,8800)]	54.479333
6	[(0,5129),(1,214),(4,17594),(5,1473),(9,10765),(10,9818),(14,13992),(16,2167),(17,8600),(23,8503),(28,8302),(31,18696),(35,17121),(40,9893),(42,12079),(44,5426),(47,8715),(59,2778),(65,13981),(66,12292),(72,6072),(76,1073),(82,19129),(83,7325),(88,14700),(90,2603),(92,5346)]	55.073810
7	[(3,13045),(4,3613),(5,11402),(10,7719),(13,18024),(16,10850),(17,12197),(18,423),(25,7101),(27,12641),(31,11119),(35,10112),(36,3593),(48,14255),(52,6091),(53,8729),(56,5467),(61,6372),(62,2436),(66,12448),(73,8205),(74,12631),(78,2944),(80,18933),(83,6398),(84,14661),(85,9586),(88,5399),(89,14723)]	54.867631
8	[(3,4638),(12,17751),(18,15197),(20,11546),(22,578),(24,2158),(28,1230),(30,7687),(32,8244),(34,9395),(46,18878),(54,13301),(61,14194),(66,12257),(74,6977),(76,18450),(77,1018),(81,4123),(82,7416)]	54.231277
9	[(0,18069),(1,3448),(11,15864),(14,14569),(16,11468),(17,9069),(18,16906),(19,15073),(22,10720),(24,3072),(28,1538),(30,17292),(43,3143),(45,4642),(53,2597),(55,9524),(56,2049),(62,18558),(64,4317),(70,11300),(71,16420),(73,3529),(82,5180),(84,5394),(87,15878),(88,1116),(92,16765)]	54.376966
10	[(1,17117),(2,3975),(6,14967),(7,6206),(9,14509),(11,4404),(12,15470),(15,5657),(17,14097),(20,14153),(22,14616),(28,12959),(31,13925),(32,12650),(36,10010),(43,9651),(44,558),(46,5781),(51,15922),(54,1653),(57,10776),(59,1036),(60,986),(62,10614),(65,8085),(67,18943),(68,7862),(69,6813),(71,5431),(72,17011),(73,29),(80,877),(81,2488),(92,6830)]	56.585828
11	[(0,14826),(1,11462),(2,18731),(5,18822),(9,13787),(17,10024),(18,11900),(21,14431),(22,12530),(23,16465),(26,6134),(27,6394),(33,16836),(38,3020),(42,14752),(44,16760),(45,9746),(46,18530),(47,16202),(49,13195),(51,15694),(52,15760),(53,10052),(60,2172),(64,3761),(76,3461),(80,10287),(85,14996),(87,12917)]	54.186994
12	[(1,13537),(3,10912),(6,18513),(8,8870),(9,17361),(17,19294),(22,19152),(23,9606),(24,16895),(26,18921),(27,8009),(28,15111),(31,4793),(37,14661),(38,9586),(39,16706),(41,7362),(45,8278),(52,10773),(54,11701),(55,11647),(59,7332),(62,11716),(66,15790),(68,14314),(73,6550),(75,19425),(80,14569),(83,7014)]	54.041674
13	[(1,6861),(3,9017),(5,2339),(7,11297),(10,15989),(11,14063),(12,3341),(15,9376),(17,4315),(18,9623),(23,15484),(25,4125),(27,11520),(28,12138),(34,8452),(35,88),(46,12322),(55,14467),(63,2439),(68,13674),(73,1198),(79,1878),(80,13888),(86,5151)]	56.236675
14	[(2,19),(4,1115),(6,517),(8,466),(13,12898),(20,12970),(22,9157),(25,8507),(28,3921),(32,5021),(34,215),(36,2774),(37,16672),(42,9054),(43,6669),(45,12308),(48,1046),(50,10663),(54,12820),(66,2978),(68,18288),(69,15629),(72,5990),(76,6589),(77,6765),(82,969),(87,771),(88,7223),(91,11005)]	54.246976
