ruleset_index	matches	time_ms
0	[(3,5960),(4,11972),(5,6222),(7,9507),(13,8825),(16,8325),(19,2093),(26,18260),(34,1636),(41,16350),(45,4880),(47,3135),(48,14955),(54,17830),(55,9510),(57,12983),(63,3836),(75,12064),(76,9181),(82,3173),(87,10432),(88,16698),(90,12972)]	52.589542
1	[(1,14124),(3,2062),(5,17272),(11,7134),(13,17588),(17,4094),(18,7635),(24,5046),(28,15655),(29,14783),(30,3236),(31,1256),(34,16180),(35,12103),(36,4136),(45,17831),(47,1294),(50,4647),(51,1),(54,4457),(56,14154),(59,17463),(65,11085),(66,268),(70,3174),(80,4648),(81,11314),(84,1211),(85,9325),(89,14163)]	54.970581
2	[(1,9479),(6,10520),(15,14369),(17,3152),(20,6612),(22,12492),(24,8984),(26,9751),(28,14593),(33,1242),(36,7733),(41,7586),(44,976),(45,9778),(47,5272),(49,6599),(50,6843),(51,16432),(54,10464),(60,13875),(61,3140),(68,14538),(77,13470),(79,10571),(84,5765),(85,12432),(86,7724),(89,8408),(92,12590)]	52.159529
3	[(1,10767),(3,6149),(4,14560),(11,13078),(12,16181),(24,17430),(29,13584),(34,12726),(35,17183),(39,10832),(43,4648),(46,2075),(48,9725),(52,4866),(53,18420),(54,10307),(59,14777),(64,6144),(70,12939),(71,7604),(73,13094),(74,2506),(76,16360),(80,9114),(82,15974),(85,15115),(90,4785)]	52.469283
4	[(0,464),(4,9773),(5,10858),(8,7371),(9,13295),(13,3273),(22,14942),(23,3754),(27,10318),(34,6504),(38,6301),(41,9317),(44,17059),(48,18328),(51,7602),(53,1062),(59,8222),(61,14782),(64,2189),(66,6911),(71,5980),(72,13225),(73,12427),(74,4316),(78,7709),(84,11138),(85,16230),(88,11035)]	52.004782
5	[(1,18107),(5,1557),(7,12970),(11,17003),(13,17651),(15,8389),(19,6539),(20,653),(25,6577),(38,2614),(39,8576),(41,5853),(43,1967),(45,15366),(46,6280),(52,167),(53,10402),(65,6435),(73,16935),(78,7166),(80,289),(83,12483),(84,13680),(86,78),(89,5477)]	51.442518
6	[(6,9359),(9,350),(13,13264),(23,10151),(28,13443),(29,12844),(32,6234),(50,10260),(51,14504),(62,481),(63,16767),(65,17590),(66,8392),(69,12879),(75,5055),(77,10692),(78,12980),(79,12532),(81,18231),(82,4966),(84,3099),(85,7064),(87,11929),(88,12880),(91,10708)]	52.127820
7	[(1,17673),(2,9298),(15,11937),(22,10386),(24,13026),(30,14557),(32,13835),(34,12983),(37,1306),(39,10397),(41,1905),(42,15676),(46,4123),(52,14743),(55,13356),(60,5465),(73,10669),(76,12814),(78,8363),(79,16535),(80,17010),(82,3422),(88,15190)]	51.759008
8	[(0,8176),(3,16956),(4,14584),(5,1662),(10,7682),(13,10187),(16,11808),(19,17626),(21,12607),(23,3531),(24,9934),(25,8753),(30,10675),(32,4840),(34,7465),(39,14284),(49,3446),(51,3342),(62,11669),(74,3777),(76,17275),(80,17434),(84,17015),(86,15953),(87,4239),(92,14411)]	51.935781
9	[(3,12045),(5,1443),(10,9041),(24,15699),(29,13553),(32,2881),(35,9534),(36,12197),(38,11513),(40,11440),(44,10035),(45,9536),(49,8903),(56,12239),(58,9052),(60,14125),(66,13822),(67,6820),(68,7141),(70,6239),(72,18157),(77,7145),(79,14848),(80,6720),(85,6474),(90,9309)]	52.404295
10	[(0,8393),(6,7489),(7,8050),(12,10685),(13,14606),(15,14813),(16,10992),(18,17333),(20,6480),(23,3578),(26,6701),(32,752),(33,8015),(36,13307),(37,6372),(41,6587),(42,16693),(44,4786),(48,6580),(49,14156),(56,3830),(59,15050),(71,2884),(78,11925),(83,3698),(84,12996),(88,7266),(90,9704)]	52.997072
11	[(9,9172),(16,13170),(19,14729),(20,4847),(22,14808),(25,17724),(27,15719),(35,9339),(38,112),(39,9550),(44,13561),(49,10690),(50,3230),(55,6328),(59,18343),(61,12858),(62,2518),(64,8085),(68,10629),(80,12507),(91,7293)]	51.341772
12	[(3,5221),(11,11917),(14,3872),(21,4363),(22,12117),(23,7937),(24,13008),(29,8343),(34,10915),(41,15992),(43,15272),(46,18156),(47,1463),(50,18358),(52,5523),(66,11747),(67,5884),(70,9370),(73,9303),(74,16390),(78,14461),(83,2081),(84,12957),(85,13509)]	58.184381
13	[(0,977),(4,9430),(9,10958),(10,14356),(13,7238),(16,146),(18,16136),(20,1956),(22,317),(31,3305),(34,3428),(37,18477),(39,13717),(48,8654),(52,1796),(53,5693),(54,14476),(62,10619),(63,7256),(69,12928),(70,7005),(74,11612),(75,6427),(78,17553),(79,6556),(81,12346),(82,11258),(89,13410)]	54.820020
14	[(4,5045),(7,10295),(9,4932),(17,10588),(21,14985),(24,13439),(26,14431),(29,10632),(31,11855),(35,13614),(44,11241),(48,10628),(54,2617),(55,8385),(58,16434),(71,1225),(81,42),(84,8626),(86,6190),(88,4206)]	52.731009
15	[(4,2350),(6,10891),(10,11467),(12,7881),(15,16669),(17,576),(21,5773),(29,6762),(30,18134),(37,15406),(55,5843),(60,9017),(62,7369),(65,10908),(71,805),(73,16945),(78,8065),(79,4326),(81,351),(92,3518)]	69.090586
16	[(2,16092),(6,4285),(13,15822),(14,6729),(15,3739),(17,14612),(18,9217),(20,6212),(22,5801),(24,3668),(25,16027),(28,5389),(29,16271),(33,11025),(35,4646),(38,3992),(46,17663),(49,13928),(55,6617),(56,13423),(57,2730),(59,2497),(66,6845),(75,13363),(76,11574),(77,11523),(79,5815),(82,2002),(84,9380),(85,8837),(88,13182)]	53.329762
17	[(1,10777),(4,14077),(6,14649),(12,6018),(18,9694),(20,12547),(22,10651),(27,8310),(28,14485),(29,10073),(30,11953),(31,18402),(32,15615),(33,8376),(35,16907),(36,10625),(38,11369),(43,14500),(44,13367),(48,1618),(49,9988),(54,3471),(55,13931),(63,17349),(65,8556),(73,8020),(76,2051),(80,9246),(85,9377),(88,1228),(91,5028),(92,8027)]	54.596782
18	[(4,1278),(5,1187),(10,15955),(23,8937),(24,7352),(25,17975),(27,17357),(29,15838),(31,15761),(37,3288),(42,8460),(48,8452),(49,4528),(50,3802),(51,4335),(58,12943),(60,4483),(63,3379),(64,15619),(68,2467),(70,10098),(71,5688),(75,10110),(81,18055)]	55.102757
19	[(0,10123),(1,12386),(3,10977),(5,4625),(9,16442),(12,6826),(15,9999),(16,10620),(19,8257),(20,10236),(23,3130),(26,4812),(31,17518),(34,6048),(41,9450),(43,7142),(60,9482),(64,11852),(65,9714),(66,16656),(67,10834),(75,15010),(85,244),(90,4274),(91,1166),(92,11377)]	54.468349
20	[(1,14927),(3,15733),(8,2526),(10,16769),(11,8726),(13,13984),(15,4259),(19,17117),(26,16659),(34,7176),(37,16826),(42,15738),(45,1682),(46,13638),(49,10720),(52,3677),(53,3811),(56,16775),(58,9937),(59,9268),(66,9164),(67,6589),(68,10388),(71,3244),(72,830),(78,3814),(91,10896),(92,4324)]	55.118702
21	[(0,3818),(3,8795),(12,3324),(16,12986),(20,12361),(37,10547),(44,540),(45,3037),(47,17720),(48,2156),(49,6759),(50,10383),(51,152),(52,12545),(55,4151),(57,124),(58,14050),(60,7380),(63,11076),(68,3562),(70,9432),(72,2477),(73,4396),(76,13329),(80,11632),(86,5703),(88,14319)]	52.189622
22	[(7,3366),(11,13876),(14,10125),(15,5660),(18,7963),(19,18067),(21,9163),(23,5977),(26,8720),(28,4090),(31,13612),(36,11937),(43,11379),(44,4386),(60,9097),(72,4227),(74,16141),(76,9702),(80,1478),(88,10079),(89,8788)]	51.789209
23	[(3,4081),(8,339),(9,15444),(13,18209),(14,1096),(23,7423),(24,4380),(26,618),(31,1940),(36,14279),(40,11204),(47,5108),(49,7940),(51,3056),(52,18251),(54,13273),(58,14605),(59,14627),(60,6482),(61,7384),(63,9875),(64,8874),(69,1250),(72,8666),(75,15675),(77,18308),(84,5837),(85,15381),(87,13586),(88,7149),(91,7828)]	52.006598
24	[(4,1565),(5,6302),(8,6396),(10,15695),(11,9465),(12,18061),(13,15373),(17,1664),(24,3476),(25,17174),(27,8962),(29,5253),(31,7592),(36,991),(43,11073),(49,475),(51,13730),(54,957),(57,13201),(63,13233),(66,17403),(68,11837),(69,9926),(70,12853),(73,14576),(76,17805),(77,3726),(80,9597)]	53.884916
25	[(3,14489),(4,7904),(14,7711),(19,17956),(21,12794),(23,16690),(25,3818),(30,1771),(31,233),(34,9653),(36,14161),(46,15008),(48,2979),(53,7021),(63,15744),(65,13230),(68,8984),(72,10527),(78,752),(79,8015),(80,2649),(83,18405),(85,6278)]	52.110289
26	[(1,1337),(3,5433),(10,12463),(17,8651),(19,7121),(33,16348),(37,16714),(39,13823),(45,16564),(48,14431),(52,1868),(60,14794),(71,508),(78,14579),(89,17986),(90,6873),(91,12190)]	52.575377
27	[(1,13684),(2,15310),(3,14126),(7,17619),(10,13251),(11,10550),(12,11211),(13,8716),(22,7896),(23,2811),(24,16075),(25,7644),(26,10938),(28,5653),(31,9273),(33,7676),(38,5924),(40,11566),(43,15347),(47,15993),(49,5663),(54,3902),(55,1855),(57,2365),(63,7250),(65,3890),(70,11328),(72,13521),(74,128),(83,561),(90,17195)]	52.562514
28	[(1,14364),(11,3364),(14,17555),(16,12693),(20,15807),(26,12082),(30,18047),(32,12499),(40,15431),(41,18167),(42,16508),(44,4601),(54,2535),(55,9964),(58,6614),(59,8327),(66,18348),(69,14450),(70,8835),(71,9919),(72,10470),(73,10289),(80,11764),(82,14163),(83,11568),(86,8367),(89,9039),(92,17421)]	51.496636
29	[(2,12718),(3,7790),(4,9538),(5,4410),(8,6669),(10,10479),(13,12226),(14,5400),(22,7773),(23,1741),(30,12676),(31,11635),(32,6573),(35,15069),(38,10149),(39,9145),(43,4579),(44,17224),(45,2584),(47,14403),(59,6412),(64,17880),(68,17909),(69,2294),(74,60),(81,13163),(83,13727),(88,17923),(92,11962)]	52.887877
30	[(0,6079),(5,17368),(9,10551),(10,15879),(11,1010),(13,10660),(17,15232),(20,13573),(27,15263),(38,7554),(40,6535),(43,9524),(45,6048),(47,13352),(49,15283),(51,10177),(52,1143),(58,2145),(60,991),(66,9574),(69,6282),(70,10129),(71,8238),(72,2306),(78,1070),(89,6255),(90,8923)]	55.453895
31	[(2,2365),(8,4873),(9,7169),(10,4328),(11,310),(13,3153),(14,17063),(18,6661),(22,549),(25,5708),(26,6965),(31,13980),(32,7447),(34,16804),(35,18206),(37,14496),(38,12938),(41,4858),(43,15285),(57,4347),(58,15212),(61,17512),(63,17771),(67,8634),(73,4570),(75,17098),(77,4954),(80,4518),(83,8229),(87,5423),(90,5082),(92,6092)]	60.293306
