ruleset_index	matches	time_ms
0	[(2,8335),(6,2998),(15,13268),(25,2128),(27,8723),(31,9410),(32,4007),(35,11957),(44,11650),(56,6894),(57,6860),(60,10624),(63,10626),(67,7128),(71,8936),(77,4040),(81,9414),(83,9344),(85,13157)]	47.148766
1	[(0,4957),(3,7716),(8,6467),(14,6796),(21,2598),(23,6946),(36,3363),(37,1348),(40,8594),(44,518),(47,2459),(54,979),(56,5674),(57,8170),(67,4245),(68,1174),(74,1626),(78,2002),(82,300),(87,9714),(88,8614),(91,10752)]	89.041130
2	[(4,1057),(9,6638),(10,9479),(13,11083),(16,8981),(18,4379),(23,5447),(24,2614),(30,7210),(34,10628),(46,2908),(54,1639),(57,5654),(62,9495),(63,1329),(66,9414),(69,1056),(71,7070),(75,2254),(80,10787),(89,4730)]	79.650004
3	[(2,4690),(13,5996),(17,5863),(30,12218),(37,2731),(41,12314),(47,11539),(50,11822),(53,11399),(61,5658),(66,8988),(70,6229),(78,5774),(81,5333),(86,2036)]	80.762675
4	[(1,4870),(2,13117),(11,8301),(18,12778),(22,5540),(23,13205),(27,13200),(29,9535),(32,6906),(33,5268),(35,4816),(36,11087),(37,5006),(47,10930),(50,6604),(54,11282),(58,8638),(64,2371),(71,11656),(72,7838),(75,10154),(76,1012),(78,13018),(79,5108),(83,10681),(86,9949)]	79.803252
5	[(0,1192),(6,6704),(15,10876),(24,4154),(27,5372),(32,372),(35,7478),(46,12338),(55,9839),(57,10828),(63,6434),(64,1896),(75,11691),(76,5275),(85,7284)]	79.387736
6	[(2,11072),(10,2843),(14,276),(21,4227),(25,2418),(28,31),(47,3126),(48,5724),(54,5310),(57,11045),(58,6734),(61,11481),(70,2016),(71,6058),(76,12002),(82,7201),(85,1419),(89,5086)]	80.582188
7	[(22,5039),(26,5884),(34,6860),(35,3990),(43,8017),(44,2838),(50,10241),(54,11731),(56,12759),(58,1533),(59,13108),(60,2912),(66,3164),(70,8311),(84,8316),(85,3612),(86,11225)]	56.701444
8	[(2,8909),(3,7583),(8,12253),(10,7340),(12,3287),(21,1053),(29,5553),(33,4350),(34,7572),(39,4632),(40,4834),(42,1655),(43,1699),(45,2489),(47,5377),(49,4186),(50,9284),(58,6520),(63,10246),(65,4626),(67,4475),(69,127),(76,4731),(77,3673),(82,892),(83,12446),(89,2284),(90,2793),(91,7753),(92,5713)]	39.143921
9	[(5,8287),(17,8569),(19,9708),(20,685),(21,3545),(23,7377),(26,1693),(30,1663),(36,7060),(39,1115),(40,466),(48,10403),(49,5498),(50,12428),(53,7252),(56,6827),(57,10922),(73,2813),(77,12838),(80,6321),(84,12566),(86,3040),(89,6483),(90,1774)]	39.765927
10	[(0,8362),(1,4774),(2,8169),(3,6841),(8,6128),(9,10373),(11,3831),(12,2977),(15,9387),(17,337),(18,5768),(36,4956),(42,5566),(45,10084),(46,2513),(58,11577),(60,8559),(67,4574),(78,12536),(80,4619),(90,3141),(91,6180),(92,9403)]	42.338538
11	[(1,8734),(5,2254),(8,3558),(14,9597),(15,3873),(19,1018),(24,1102),(28,7263),(34,13182),(38,2333),(41,9640),(42,1985),(50,8130),(53,11549),(56,4585),(67,4488),(68,12611),(70,12133),(71,11109),(72,1532),(80,10699),(88,9865)]	39.530383
