ruleset_index	matches	time_ms
0	[(0,6137),(9,1325),(27,7164),(42,11423),(54,10822),(59,8190),(72,11796),(73,7708),(74,3803),(76,5995),(87,1155),(88,3795)]	39.688816
1	[(7,12479),(9,4307),(13,303),(19,6435),(23,7326),(33,7060),(38,2004),(44,9756),(45,5454),(47,8106),(48,10947),(55,11941),(56,6497),(71,4281),(77,2647),(78,11502),(82,3694)]	40.289512
2	[(0,2000),(13,6298),(24,6207),(25,1972),(26,9387),(33,6163),(36,5352),(38,6137),(42,10927),(44,2263),(47,712),(48,4364),(52,9453),(55,553),(57,1347),(61,8136),(73,221),(84,11756),(90,11633),(91,11694),(92,9517)]	39.498774
3	[(3,10301),(4,11988),(20,10754),(27,2031),(33,10316),(36,8820),(37,3256),(38,8090),(61,11324),(76,10743),(77,11457),(78,10276),(79,12100),(85,2610),(88,12457)]	39.751741
4	[(1,9355),(2,11015),(17,10472),(27,3469),(39,5456),(42,6206),(50,6961),(57,12475),(65,12963),(69,566),(77,8508),(78,9792),(86,12183)]	41.253973
5	[(7,7832),(8,5950),(10,10229),(15,5861),(20,12953),(21,5774),(26,8939),(29,6868),(43,7400),(51,8751),(53,11748),(60,5655),(64,4241),(65,1794),(67,9063),(69,9748)]	40.437668
6	[(6,7847),(11,8856),(19,6033),(26,8987),(38,10911),(39,9790),(41,3058),(46,12198),(49,10865),(51,3857),(64,8069),(67,8235),(68,3561),(71,11783),(75,9060),(78,12519),(81,2778),(88,4224)]	40.191552
7	[(0,9188),(1,4923),(3,2088),(4,5050),(5,7944),(8,5378),(9,926),(11,7392),(15,1168),(17,2759),(23,727),(26,8626),(31,8385),(42,206),(43,3614),(46,3400),(48,525),(56,7828),(60,4598),(67,1855),(76,5472),(77,12171),(78,6334),(81,10481),(84,7657),(89,1473)]	39.835849
8	[(7,4046),(11,6928),(19,9835),(25,8505),(28,4348),(31,4452),(34,6052),(40,8093),(45,8942),(49,12735),(52,6004),(69,2697),(74,10255),(75,5090),(76,2790),(79,4774),(84,11390),(87,2819),(88,10206)]	41.686325
9	[(3,7760),(6,11209),(8,6260),(22,4998),(26,2861),(30,12722),(31,7482),(34,3143),(38,6615),(41,6320),(50,10697),(55,5663),(60,3470),(64,2638),(65,2540),(74,1409),(75,12175),(79,1551),(80,7129),(87,1763),(90,273),(91,11242)]	38.997465
10	[(19,4302),(24,1417),(30,11100),(31,6845),(33,10421),(38,1318),(39,527),(47,793),(73,6273),(76,5619),(79,981),(85,2913),(90,5903),(91,3562)]	38.585003
