ruleset_index	matches	time_ms
0	[(3,25597),(5,4854),(6,1736),(8,3425),(10,26534),(12,3764),(14,30648),(16,17315),(23,7021),(30,27547),(31,1277),(32,3153),(33,8874),(35,26318),(36,14342),(37,27159),(38,6054),(39,27145),(44,4372),(46,2383),(47,16919),(50,19095),(53,16082),(55,11683),(57,14898),(61,21325),(62,20704),(63,27502),(64,5184),(65,20893),(69,30548),(72,26596),(73,14149),(74,22057),(76,17281),(77,25987),(80,5517),(81,15528),(82,13270),(83,29718),(84,28572),(86,28486),(88,2468),(89,24891)]	90.730355
1	[(1,5428),(3,24295),(5,24055),(8,41),(10,17904),(11,6328),(12,18955),(14,11929),(19,8941),(21,563),(26,23078),(31,14557),(32,26237),(35,16197),(36,29785),(37,13105),(38,14089),(39,8433),(41,1328),(44,30726),(51,17213),(53,15575),(54,9087),(56,22067),(61,8047),(66,14960),(68,10449),(70,15998),(71,30400),(77,15591),(81,2318),(82,209),(83,16185),(84,27522),(87,27702),(88,27274),(89,20057),(90,4611),(91,26188),(92,10136)]	99.038916
2	[(2,12803),(5,4215),(7,23945),(8,21687),(11,20425),(12,24184),(14,16467),(17,24965),(18,9619),(21,662),(23,29420),(25,18195),(26,7463),(27,11389),(28,168),(29,16071),(30,12166),(31,13422),(35,6158),(36,27908),(37,3413),(40,22775),(43,29110),(45,26351),(46,26410),(47,8743),(51,7824),(52,20217),(53,16257),(54,14213),(56,14271),(58,2876),(62,12354),(63,21044),(65,5517),(66,15528),(70,15440),(72,14777),(74,20997),(75,1652),(83,24968),(85,28960),(86,21655),(88,6600),(90,9522),(91,798)]	100.257655
3	[(0,16134),(3,11459),(5,14065),(6,2875),(7,7445),(8,29004),(11,26984),(15,30213),(16,10969),(18,2210),(20,7279),(21,22672),(22,5087),(23,27938),(25,30003),(26,143),(27,15251),(28,443),(29,30277),(31,10047),(33,29188),(34,21147),(37,21118),(39,22925),(45,16586),(47,21943),(48,22549),(49,21656),(53,11362),(54,16352),(57,28688),(59,7860),(61,6556),(62,9072),(63,5561),(64,3951),(66,21293),(67,5756),(68,26769),(69,2789),(70,15109),(73,6466),(76,17793),(77,7735),(79,10948),(80,10030),(84,10848),(85,17348),(86,20248),(88,16513),(90,19139),(91,11368)]	89.932169
4	[(1,22134),(4,17692),(7,5894),(11,8679),(13,13317),(15,11356),(18,29490),(20,10108),(21,11789),(23,14558),(24,29054),(28,27056),(29,635),(32,29365),(33,26082),(37,16249),(38,3007),(40,27452),(44,6426),(45,21923),(46,7483),(48,24553),(49,25958),(51,9305),(53,23715),(55,7378),(56,27466),(59,8195),(61,24646),(62,24378),(64,879),(67,22312),(69,25760),(73,8319),(78,17153),(79,8913),(82,18337),(83,26849),(84,12304),(85,10850),(86,27304),(87,4816),(91,7210)]	91.813758
5	[(0,24075),(2,9349),(3,21540),(5,20616),(7,12651),(8,27327),(9,19513),(12,8722),(15,19870),(16,4286),(17,24204),(18,20150),(19,27997),(20,22966),(22,11034),(23,9640),(25,12164),(28,29013),(30,3906),(31,15558),(33,18644),(35,3128),(36,26567),(38,13178),(42,16181),(46,12584),(47,11371),(48,28731),(50,30664),(52,1920),(55,24042),(57,24857),(60,9725),(61,12526),(63,17301),(65,19798),(69,4299),(70,13085),(71,26127),(72,9566),(74,21455),(75,16129),(78,1205),(81,5036),(82,16065),(83,972),(84,1521),(85,5799),(89,12088),(91,22129)]	86.486666
6	[(1,16661),(3,19970),(4,13593),(8,29799),(9,10840),(10,28515),(12,2027),(15,20008),(16,16618),(18,23189),(19,6047),(22,27444),(23,2514),(24,17860),(25,28125),(26,8515),(29,19571),(33,30361),(35,28058),(39,20432),(40,16253),(42,21947),(44,559),(49,21712),(50,11878),(54,15269),(60,3453),(61,1332),(67,7390),(68,14966),(72,14861),(81,25209),(82,21017),(85,22084),(87,1789),(91,8554),(92,1085)]	117.505113
7	[(1,15280),(3,1419),(4,2557),(6,20091),(8,20323),(11,18224),(12,16504),(13,26370),(14,15106),(19,10764),(21,14017),(28,849),(29,23675),(34,14898),(35,3293),(38,13564),(39,25846),(40,8745),(41,19138),(42,27732),(43,23119),(50,4118),(55,32),(56,30220),(59,20103),(60,25849),(61,8242),(62,1240),(63,16610),(66,7721),(67,9893),(68,19697),(70,16605),(74,643),(76,21647),(78,19945),(79,11825),(92,11388)]	87.661027
8	[(6,21494),(7,6303),(10,28160),(12,20305),(14,22763),(15,9202),(16,28274),(20,6250),(23,13343),(25,10943),(26,5803),(32,20949),(33,12435),(36,8468),(40,2517),(43,3711),(48,11737),(49,5496),(51,3789),(53,26302),(56,23440),(59,19148),(60,3067),(61,3528),(62,1898),(66,14503),(67,19086),(69,21855),(71,20485),(73,8706),(77,25508),(78,22809),(81,3940),(82,9094),(83,19869),(85,21848),(87,24306),(92,24659)]	89.172404
9	[(0,30592),(2,10081),(5,19818),(8,4054),(14,11706),(15,14862),(17,15247),(19,28399),(20,21422),(21,11393),(24,12206),(25,6488),(28,14194),(31,12335),(32,5337),(35,16585),(36,13697),(37,9375),(38,24746),(39,29786),(44,21042),(46,6912),(48,3355),(51,17086),(52,26070),(54,15794),(55,23267),(56,3562),(59,6416),(60,11877),(61,12422),(63,20022),(67,9054),(69,6896),(70,20016),(73,28155),(75,20965),(76,8000),(77,19101),(79,26786),(82,19875),(86,9429),(87,21553),(88,4624),(89,12610),(90,9468)]	88.074111
