ruleset_index	matches	time_ms
0	[(14,6417),(19,7137),(22,173),(23,274),(24,7547),(28,11855),(32,12540),(33,6643),(37,16663),(41,2737),(47,14235),(50,1731),(51,14165),(54,11679),(59,12346),(61,9247),(63,113),(67,15120),(68,12168),(79,14508),(81,8825),(83,21),(84,12020),(85,1353),(86,12059)]	49.080673
1	[(1,91),(3,11),(8,3239),(9,6824),(16,6399),(21,16743),(23,1070),(34,9891),(39,5391),(43,16152),(46,121),(47,15463),(56,14339),(57,9962),(58,10447),(61,12767),(79,6160),(81,3370),(87,9344),(88,2824),(89,14425),(91,1462)]	47.931243
2	[(12,12930),(15,5858),(16,13794),(17,10632),(19,15584),(24,8247),(28,7428),(29,15906),(33,12171),(40,11900),(52,9516),(55,5560),(61,9056),(64,14508),(66,8825),(70,7766),(76,5453),(83,9113),(91,8877)]	47.715161
3	[(1,1265),(2,16054),(4,3265),(9,5401),(11,10986),(15,16955),(16,6854),(19,15961),(22,6364),(24,472),(29,3639),(30,14509),(32,1927),(36,7870),(41,3676),(42,6160),(44,12794),(45,4873),(46,4531),(57,6896),(58,6646),(61,6218),(65,7359),(72,9505),(74,10875),(82,29),(85,7215),(88,3540)]	49.318806
4	[(0,15094),(2,10912),(5,2508),(7,4018),(8,1694),(18,12016),(24,16428),(28,808),(33,8882),(34,6805),(40,16342),(41,8231),(43,7435),(46,12070),(56,14797),(65,10941),(66,5210),(67,200),(72,7579),(74,7825),(79,583),(83,3046),(85,16333),(86,5985),(89,6746)]	47.631519
5	[(0,5483),(16,1250),(18,2872),(20,13174),(21,5468),(24,12288),(29,753),(35,3135),(37,14153),(48,1268),(55,13471),(56,4836),(67,8245),(70,5665),(74,7942),(75,2379),(84,8843),(90,1291)]	50.738279
6	[(3,2505),(6,12941),(13,710),(19,10538),(21,12890),(27,5829),(30,2609),(33,2997),(35,5803),(37,14946),(47,15574),(48,2439),(50,8691),(53,6128),(57,7719),(58,13969),(59,7883),(63,3271),(68,14070),(71,232),(72,5450),(74,5993),(75,14092),(82,7569),(83,14975),(84,873),(86,2211),(91,5552)]	47.141490
7	[(5,3110),(6,8780),(8,15660),(11,10197),(13,1659),(17,13024),(20,3947),(21,146),(23,5090),(36,16404),(37,12999),(38,9988),(57,7701),(66,9217),(72,1982),(74,14752),(78,9427),(81,1565),(82,12052),(84,1953),(91,14903)]	48.816981
8	[(0,15185),(5,1124),(14,11481),(15,5835),(18,6261),(21,3280),(28,13409),(33,1543),(34,10353),(36,15068),(40,1934),(42,12650),(46,15798),(56,7837),(58,13949),(61,16901),(62,2750),(64,6607),(67,6912),(69,3132),(73,10180),(74,9448),(78,15119),(83,12458),(84,278),(86,8134),(89,1878),(92,3520)]	48.576297
9	[(1,14242),(8,11545),(16,6877),(17,5323),(20,10754),(25,10080),(28,4880),(30,5628),(31,7493),(32,15462),(39,8064),(41,2612),(42,14636),(45,4982),(46,16186),(47,10068),(49,13502),(52,13942),(58,13047),(59,3801),(60,11629),(61,10591),(72,9705),(77,7863),(78,15426)]	48.560788
10	[(1,4610),(2,11874),(4,15284),(7,4203),(8,9640),(12,5228),(14,9260),(15,5244),(28,7726),(32,6798),(44,4582),(45,15451),(49,16025),(57,1410),(58,13857),(62,7835),(65,11672),(66,16009),(67,1574),(69,15128),(71,366),(83,4225),(89,2847),(90,10461)]	48.140305
11	[(10,13335),(14,13976),(17,5735),(18,1307),(21,948),(22,16158),(29,11330),(33,2775),(38,5666),(40,2504),(43,2620),(46,14292),(47,11552),(65,4949),(67,6506),(75,12445),(77,10093),(79,10447),(84,15214),(86,4893),(87,14521)]	51.020531
12	[(1,10017),(5,14819),(7,8452),(13,8429),(17,8821),(19,12957),(23,7629),(25,1582),(26,5141),(27,4972),(28,8335),(30,7877),(31,748),(32,11520),(33,14721),(36,9811),(37,1953),(51,1565),(57,13290),(58,5360),(64,6864),(65,3875),(67,13514),(70,11793),(71,11628),(73,6807),(83,12507),(85,397),(86,478),(88,11700),(90,9902)]	54.768463
13	[(1,4007),(3,1344),(11,8372),(13,10932),(15,7283),(17,177),(19,8114),(26,13416),(32,3729),(41,9911),(42,8955),(45,12962),(50,11614),(55,10572),(56,9699),(59,6536),(66,2392),(67,7860),(69,6206),(70,8917),(71,478),(73,10410),(77,1692),(78,4119),(84,14275)]	51.520772
14	[(6,10113),(8,14500),(12,5467),(14,7076),(17,1512),(22,602),(24,9931),(25,16603),(26,7829),(31,13903),(36,5723),(38,16306),(45,6038),(47,10387),(50,16469),(54,8229),(56,14895),(57,7261),(58,15036),(64,16873),(68,15406),(73,6948),(75,15242),(76,5291),(83,2973),(89,2761)]	48.153997
15	[(2,7688),(3,82),(14,13220),(15,10347),(21,4739),(30,3825),(32,546),(53,13146),(56,9520),(63,15172),(65,10934),(69,13223),(71,16580),(77,874),(80,6147),(85,53),(86,12167),(88,2380),(89,13425),(91,5202)]	54.435340
16	[(1,15067),(7,1233),(10,13289),(15,8567),(16,11151),(26,4581),(27,14070),(28,1134),(30,15142),(31,11221),(36,5963),(39,15168),(43,3726),(44,15035),(45,4298),(49,11511),(50,14025),(51,14094),(54,111),(59,12987),(62,11796),(64,319),(67,12840),(70,12379),(76,12982),(80,740),(81,1870),(88,16425),(90,9522)]	109.722383
17	[(3,5939),(24,4704),(25,4995),(30,1317),(33,16221),(42,8990),(44,15577),(49,9061),(50,5302),(54,2522),(55,2634),(63,16899),(67,12773),(77,16908),(78,4362),(80,10646),(86,2194),(87,13497),(91,13888),(92,15220)]	111.935657
18	[(1,1394),(6,7697),(7,14062),(14,10546),(20,12559),(24,7511),(25,1965),(27,14787),(28,14346),(35,8566),(37,15505),(38,15997),(40,16834),(48,4171),(49,11358),(52,9910),(55,7258),(58,10189),(65,692),(69,14769),(73,16348),(77,350),(81,3303),(89,8663),(92,1992)]	94.163661
19	[(0,1032),(7,10120),(9,4834),(17,1284),(21,7396),(22,14786),(24,5664),(25,7636),(26,508),(42,2074),(44,7709),(48,9047),(56,14903),(57,1430),(58,3806),(60,14963),(65,14933),(76,4340),(84,4571),(87,12673),(88,16587),(89,6866),(91,5282)]	88.588707
20	[(0,10802),(1,6046),(12,14717),(17,16085),(18,6773),(24,13248),(28,3335),(41,16067),(53,2915),(57,2781),(62,4367),(66,16367),(71,3835),(83,12207),(86,10786),(87,8343),(92,11871)]	92.523612
21	[(0,15659),(3,14712),(4,16696),(7,1592),(11,10117),(14,3657),(15,9652),(27,1671),(36,14589),(45,11349),(47,7383),(51,8293),(52,12214),(54,707),(56,15159),(58,1036),(59,3293),(60,6163),(63,9121),(65,7235),(67,8473),(70,12464),(71,4314),(72,13132),(75,2820),(80,9372),(84,13098),(86,7062),(87,3650)]	90.107519
