ruleset_index	matches	time_ms
0	[(32,217),(34,159),(54,116)]	10.048383
1	[(82,325)]	10.056827
2	[]	9.977282
3	[(0,328),(5,52)]	10.169123
4	[(38,400),(50,721)]	10.373437
5	[]	10.248486
6	[(31,204)]	10.080455
7	[(40,696),(42,782)]	10.068208
8	[]	9.986556
9	[(22,677),(65,683)]	10.159669
10	[]	10.085571
11	[(63,265),(71,279)]	10.582568
12	[]	10.566785
13	[(1,498),(41,323),(46,358)]	10.452777
14	[(13,480),(43,188),(75,206)]	10.339267
15	[(28,540),(81,266)]	12.845478
16	[(54,230)]	10.227074
17	[(8,455),(30,195),(60,528)]	10.146767
18	[]	10.456539
19	[(57,179)]	10.189465
20	[]	10.128137
21	[]	10.001077
22	[(43,658),(47,238)]	10.093803
23	[(58,598)]	10.321860
24	[(55,455)]	12.646025
25	[]	14.075271
26	[]	10.368690
27	[]	10.195499
28	[]	9.973759
29	[]	10.773876
30	[]	19.736072
31	[(37,39)]	19.799198
32	[(72,320),(78,424)]	11.313178
33	[(40,579)]	10.009880
34	[(89,757)]	10.004321
35	[(20,567)]	10.092967
36	[]	9.848821
37	[(31,103),(34,463),(52,691)]	9.939675
38	[(0,326)]	10.313352
39	[]	10.158237
40	[(13,164)]	11.086597
41	[(69,605)]	10.455318
42	[(47,803)]	10.062674
43	[(32,691)]	10.175468
44	[]	10.824359
45	[(39,306),(74,460)]	10.495825
46	[(82,216)]	10.178436
47	[]	10.018963
48	[]	9.997072
49	[]	9.942183
50	[(11,8),(38,731),(76,255)]	10.036796
51	[(9,779),(50,195)]	9.962727
52	[]	9.999833
53	[(11,541)]	10.188389
54	[(8,281),(52,9),(58,174)]	10.653179
55	[(7,803)]	9.917390
56	[]	10.520451
57	[(34,231),(40,665)]	10.184754
58	[(36,157),(71,664)]	9.959772
59	[(20,393)]	10.592211
60	[]	11.209436
61	[(15,548),(21,202),(45,584),(56,565),(61,115),(62,497),(76,64)]	10.497240
62	[]	9.980961
63	[(44,97)]	9.878792
64	[(19,417),(47,330)]	11.195610
65	[(7,681)]	10.576849
66	[(36,324)]	11.572868
67	[]	10.441805
68	[]	10.177722
69	[]	10.316219
70	[(74,170)]	10.757989
71	[(66,458),(91,157)]	10.571744
72	[(51,597),(52,123)]	9.896156
73	[(13,200),(54,303)]	10.056142
74	[(5,91),(6,422),(28,697)]	9.987551
75	[(26,649),(53,592),(55,593)]	10.021016
76	[]	9.931079
77	[(14,463),(44,456)]	10.193147
78	[(12,183)]	12.876913
79	[]	10.266419
80	[]	10.782316
81	[]	9.916369
82	[(13,249),(26,364),(66,336)]	9.976223
83	[]	10.065838
84	[(2,551)]	9.850509
85	[]	10.235105
86	[(15,332),(74,193)]	10.828501
87	[(31,75),(41,757),(59,315),(65,544),(87,619)]	11.115414
88	[]	10.530488
89	[(25,114)]	10.286033
90	[(79,559)]	10.774159
91	[]	9.982588
92	[(39,567)]	10.008733
93	[]	10.063448
94	[(17,83)]	9.856142
95	[(36,30),(43,245)]	10.018473
96	[]	9.959304
97	[(7,125)]	9.841167
98	[]	9.859820
99	[]	9.920459
100	[(11,368),(36,364),(81,516),(87,545)]	10.655777
101	[(42,312)]	10.084792
102	[(7,374)]	10.050893
103	[]	10.097524
104	[(44,507)]	9.864375
105	[]	10.080768
106	[(84,484)]	10.012458
107	[(34,639)]	11.157944
108	[(57,517)]	10.192315
109	[(20,93)]	10.423097
110	[(27,792)]	10.143188
111	[(5,274),(73,355),(76,98)]	11.017341
112	[(51,312),(60,234)]	10.407563
113	[(75,164)]	9.956282
114	[(83,409)]	9.990989
115	[]	10.040765
116	[(40,571)]	9.948757
117	[]	9.972703
118	[(0,782),(38,657)]	11.338273
119	[]	13.665373
120	[(20,248)]	12.975539
121	[(0,378),(26,532)]	10.370591
122	[]	10.271364
123	[(3,66),(18,489),(72,143)]	12.570948
124	[]	10.666511
125	[(31,790)]	9.972187
126	[(1,374),(29,714),(56,454),(84,153)]	10.516705
127	[]	10.511795
128	[(84,343)]	17.489478
129	[(5,406)]	19.809873
130	[]	14.641347
131	[(57,326)]	10.364126
132	[]	10.271178
133	[(29,590)]	10.068812
134	[(43,138)]	11.053129
135	[(12,145),(24,420),(84,236)]	10.446817
136	[(42,375)]	9.963796
137	[]	10.012704
138	[]	9.778109
139	[(85,1)]	10.596714
140	[(8,583)]	10.200074
141	[(36,637),(50,782)]	9.900604
142	[(7,648),(69,783),(86,240),(92,573)]	9.907480
143	[(7,25),(10,270),(89,327)]	10.027124
144	[]	17.706546
145	[]	21.182436
146	[(76,698)]	20.849374
147	[(38,681)]	20.166384
148	[]	19.804115
149	[]	19.186175
150	[]	19.649253
151	[(86,413)]	21.309064
152	[]	21.289987
153	[(0,514)]	19.645861
154	[]	21.877340
155	[(33,785)]	17.194445
156	[(80,226)]	19.397004
157	[(23,182)]	19.326387
158	[(9,49),(91,728)]	20.385532
159	[]	23.350495
160	[(17,13),(46,344),(90,512)]	17.927229
161	[]	19.251700
162	[]	19.438427
163	[(18,572)]	19.671680
164	[(4,60)]	20.257890
165	[(5,588),(25,208)]	20.559235
166	[]	19.633640
167	[(0,798),(16,98),(78,226)]	20.222440
168	[(11,212),(25,55),(29,632)]	19.670820
169	[]	19.718819
170	[(10,407),(13,441)]	19.727715
171	[(9,331),(74,121)]	20.046903
172	[(19,380)]	20.222128
