ruleset_index	matches	time_ms
0	[(0,27845),(1,34098),(3,429),(6,24487),(7,11463),(9,6206),(10,23655),(11,4506),(13,33552),(14,5226),(17,26232),(19,17220),(20,9901),(22,21057),(23,17674),(24,3025),(26,4808),(30,33982),(31,18905),(33,4609),(36,29044),(38,20298),(40,29456),(42,5958),(44,28073),(48,26831),(50,12143),(52,10739),(53,601),(54,12020),(56,8036),(60,31356),(61,2835),(63,2686),(65,29594),(66,20404),(69,16094),(70,34707),(71,24857),(72,15092),(74,8037),(75,19129),(77,5453),(79,6293),(80,5030),(81,6342),(84,10895),(85,32993),(87,5477),(90,20477),(92,24130)]	112.280371
1	[(0,1686),(1,23220),(2,17226),(3,20784),(4,491),(5,9909),(7,7714),(8,31758),(9,21988),(10,20707),(11,24207),(12,5553),(15,7063),(16,7643),(17,10909),(18,27573),(21,28290),(24,22477),(25,25160),(27,30329),(32,17825),(36,13611),(38,29225),(45,2192),(46,8246),(47,28687),(49,16938),(50,33329),(52,15804),(55,31281),(57,29375),(58,8149),(61,24542),(62,21657),(63,13994),(65,25290),(66,2902),(67,20409),(68,32764),(70,20385),(71,2965),(76,13400),(77,25720),(79,19054),(81,24151),(83,3546),(84,16456),(88,14635),(89,12909),(91,2719)]	110.281835
2	[(0,34590),(2,17732),(3,4084),(4,6525),(7,34892),(9,12813),(10,28702),(11,29151),(12,11841),(14,19395),(16,34183),(17,31489),(20,6641),(21,13623),(23,31515),(24,14771),(28,34261),(29,10424),(30,14851),(31,16980),(33,17074),(34,6568),(37,20823),(38,27845),(39,13000),(40,19722),(42,31233),(43,25398),(44,23552),(45,2071),(48,23745),(49,22372),(50,16484),(51,12887),(52,15914),(53,9059),(55,21466),(60,24782),(62,23143),(63,7942),(64,6293),(65,5030),(66,6342),(67,33355),(68,5780),(69,28589),(71,1745),(72,2742),(77,30318),(78,4038),(79,8452),(82,19838),(84,10810),(86,28969),(87,34020),(88,19882),(91,34536)]	136.668022
3	[(0,1604),(1,32812),(2,18549),(7,29732),(9,32871),(10,29135),(14,32841),(15,30343),(17,7244),(18,24056),(19,30770),(20,6501),(23,6606),(25,6112),(27,32184),(28,30158),(30,16202),(32,2441),(33,22124),(34,15551),(38,33585),(41,1012),(42,19054),(44,3162),(45,11318),(49,10554),(51,19970),(52,29212),(54,7402),(60,896),(62,14664),(66,25651),(67,10470),(68,32436),(72,31378),(76,5549),(77,4295),(80,13214),(82,1333),(91,34249)]	110.918585
4	[(0,16193),(1,23571),(3,6431),(5,32057),(11,32311),(13,34952),(18,7062),(19,6889),(20,21379),(21,27707),(23,16578),(24,10596),(26,20096),(27,23278),(28,12994),(29,22874),(30,18706),(31,17861),(33,18040),(34,2610),(37,4692),(39,19370),(43,31419),(44,6254),(45,33943),(47,8942),(48,33645),(51,31480),(52,28012),(53,19020),(58,19152),(62,7689),(65,3095),(71,16483),(73,7052),(75,12345),(76,22016),(77,5792),(78,11154),(79,23987),(80,6172),(81,17543),(83,7457),(89,26331)]	106.081742
5	[(1,34530),(2,3587),(3,9643),(4,9295),(5,17929),(6,34959),(7,15448),(9,2511),(10,1536),(11,29398),(13,13601),(16,685),(21,16191),(22,4680),(23,27684),(26,13423),(27,28244),(29,31498),(30,5112),(32,30638),(33,22113),(35,14730),(38,2692),(41,10410),(43,14981),(44,1523),(45,29484),(50,3312),(52,29291),(53,8883),(54,3390),(56,22552),(58,32629),(59,21592),(62,25751),(64,173),(66,26869),(69,12393),(70,24373),(71,25424),(72,18355),(78,27269),(79,34259),(88,21585),(90,12135),(91,28564)]	105.583752
6	[(0,23994),(4,25020),(5,19500),(6,31997),(7,32115),(9,15782),(12,3579),(13,17070),(14,24992),(15,24355),(18,6615),(19,24262),(24,8518),(27,5838),(28,32915),(33,33401),(34,25553),(36,21725),(37,7035),(38,21046),(39,24872),(40,26111),(41,22585),(42,20713),(43,8243),(44,6000),(46,4305),(49,6049),(52,29111),(54,12238),(56,12253),(58,25205),(62,14975),(63,31672),(64,11654),(68,29175),(70,15509),(71,18173),(77,15029),(78,22814),(81,16293),(83,2658),(84,28496),(85,4204),(87,14347),(92,24439)]	103.760861
7	[(0,11482),(1,20338),(3,30846),(4,31959),(7,28043),(8,10401),(9,9500),(11,3760),(13,12203),(17,26898),(19,23110),(20,32682),(21,26052),(22,25200),(25,8849),(27,18830),(28,13911),(30,26565),(31,30331),(32,26062),(33,15340),(41,19252),(43,3260),(46,1647),(47,20194),(49,24136),(50,33070),(52,28910),(55,12960),(56,29245),(57,21166),(60,32041),(62,27612),(63,19930),(68,7896),(70,21387),(71,34447),(72,28614),(73,25936),(74,12348),(75,20413),(76,30365),(77,31427),(80,21472),(82,22333),(84,25895),(86,1470)]	113.231796
8	[(0,4173),(2,1148),(4,33276),(5,19314),(7,9903),(8,35020),(10,1211),(11,31075),(12,13030),(14,20347),(16,15474),(19,32315),(20,3671),(22,20197),(24,29322),(25,3684),(26,20499),(28,12201),(29,9160),(30,14157),(31,1870),(33,34730),(36,12833),(40,13847),(41,12966),(43,16879),(45,5270),(46,10552),(47,34296),(48,31843),(51,17047),(52,23807),(54,32841),(57,9032),(59,25923),(60,24226),(62,12288),(64,22139),(65,2595),(67,8834),(69,6853),(73,10838),(77,23837),(80,13951),(82,22462),(83,5789),(84,10420),(86,34569),(87,29813),(90,3265)]	113.474299
9	[(1,9201),(2,1283),(10,15042),(12,350),(14,25114),(15,6543),(19,15447),(20,2440),(22,22154),(23,16111),(26,26736),(28,12763),(29,30219),(34,15103),(36,33856),(37,14616),(42,14556),(44,18379),(45,35034),(47,12169),(48,33521),(50,33594),(53,5670),(54,31360),(58,12545),(60,5411),(61,2068),(62,21462),(63,12324),(64,7084),(65,33183),(67,5831),(68,16464),(70,28121),(73,21492),(74,7640),(75,14096),(76,9215),(77,21026),(78,24599),(79,16092),(80,32882),(83,25373),(86,12703),(87,17091),(89,10129),(90,28160),(91,29502),(92,26707)]	106.193393
10	[(1,10890),(2,3532),(3,20315),(4,21518),(9,20960),(10,3402),(14,2753),(15,32716),(16,9713),(17,16323),(18,1415),(20,19112),(22,32748),(24,20198),(25,11026),(30,3648),(34,25860),(35,17089),(36,28442),(39,31623),(40,19123),(45,3366),(46,990),(47,13939),(51,8356),(52,2570),(54,27648),(57,33099),(58,20665),(61,13393),(62,11),(68,5153),(71,34879),(73,6201),(74,6324),(76,16326),(77,23464),(80,2543),(82,28909),(83,25788),(84,538),(85,11113),(86,23978),(87,11694),(88,6566),(89,25456),(90,27336),(92,33956)]	106.122157
