ruleset_index	matches	time_ms
0	[(2,36239),(3,28717),(4,1393),(5,1035),(7,30190),(11,13184),(13,11661),(14,36057),(15,23113),(17,9113),(18,9692),(19,31690),(20,5998),(22,29260),(24,16913),(25,29493),(27,15719),(28,9057),(29,23844),(32,9184),(33,10471),(34,3513),(36,27688),(37,28781),(40,6632),(45,18874),(46,1109),(47,25871),(48,15250),(51,29288),(52,35753),(53,30643),(56,13390),(57,23692),(60,36053),(62,27179),(63,28828),(65,22493),(66,33288),(67,19863),(68,3300),(72,37958),(73,37806),(74,32580),(75,17225),(80,26744),(81,31159),(83,37303),(84,38753),(85,29704),(86,26749),(89,6839),(91,30104)]	132.072551
1	[(1,13182),(5,34067),(9,6564),(11,14855),(13,996),(15,7991),(17,38639),(18,33842),(20,15093),(21,19767),(22,19883),(25,19928),(26,528),(27,25586),(28,22394),(29,23717),(31,5360),(32,26424),(33,35487),(34,10313),(36,17273),(39,32449),(40,22150),(43,32435),(44,29347),(45,31397),(46,27264),(49,5186),(50,37393),(51,18240),(52,13801),(53,19433),(55,17951),(57,31349),(58,7266),(59,36693),(60,37403),(62,11135),(66,12523),(68,2210),(73,37845),(74,5748),(75,38344),(78,7809),(79,37478),(80,23790),(81,16292),(83,14519),(86,13278),(87,21565),(88,21078),(91,29343),(92,29342)]	124.363474
2	[(0,3709),(5,35522),(6,36519),(7,13884),(8,32102),(9,30060),(10,35717),(11,28003),(13,30028),(15,3585),(18,11979),(19,1842),(20,23914),(22,5386),(23,19722),(25,15192),(26,38232),(29,37680),(33,33208),(34,7679),(35,32068),(40,17887),(41,38404),(43,21851),(44,13863),(45,6657),(46,24408),(48,25612),(50,34917),(53,22021),(55,5588),(58,15270),(60,2052),(62,35954),(63,15689),(65,26744),(66,31159),(68,38877),(75,32982),(76,34780),(77,16253),(79,19040),(80,26154),(81,33574),(83,14615),(84,36184),(86,12288),(87,3779),(89,38802),(91,18349)]	158.875318
3	[(0,12609),(5,20705),(6,37773),(7,2829),(8,402),(9,37749),(11,19876),(12,17152),(14,1281),(16,23546),(18,9644),(19,32333),(20,6374),(21,27219),(22,15787),(23,14662),(25,16855),(26,13261),(27,35195),(30,26350),(32,12874),(33,31126),(34,37473),(35,8991),(36,37787),(38,32300),(39,11103),(42,37478),(43,23790),(44,19702),(45,30128),(47,22283),(48,5863),(54,6804),(56,5791),(62,17737),(64,6472),(66,10877),(68,19132),(73,31915),(74,10081),(75,12494),(76,3474),(79,361),(81,27825),(83,33960),(84,17320),(85,32116),(86,37342),(88,21231),(89,14998),(91,29604),(92,29973)]	134.711483
4	[(0,35397),(1,2943),(3,13927),(6,29988),(7,19942),(9,24682),(10,35165),(12,20719),(14,4778),(15,19482),(17,24863),(18,20962),(20,12549),(22,6279),(25,28285),(26,36005),(28,26221),(31,584),(33,28822),(34,17527),(37,10642),(38,35042),(39,30394),(40,20825),(41,767),(43,29125),(44,27151),(46,29097),(47,30168),(48,12886),(49,17496),(51,31558),(54,27665),(55,20155),(56,6817),(58,34060),(62,21301),(63,36327),(67,35853),(68,19465),(69,21395),(71,30084),(73,16142),(75,6202),(76,21145),(77,36884),(79,490),(80,2015),(82,36264),(84,4255),(85,15070),(86,5523),(87,25825),(91,18047),(92,11538)]	125.026141
5	[(1,13894),(2,7486),(3,20921),(5,13287),(8,15053),(9,10764),(11,22750),(12,9047),(13,36196),(14,12575),(15,15391),(18,16911),(20,20106),(21,19226),(22,17306),(23,28466),(24,36255),(25,10010),(26,17480),(28,21137),(30,10786),(31,18574),(35,9593),(36,17501),(37,16352),(38,33308),(39,33087),(41,14561),(44,17693),(45,12124),(47,3776),(49,29292),(51,13227),(53,20903),(56,240),(57,8903),(58,35116),(59,27097),(60,26132),(61,26060),(62,8884),(63,10793),(64,26468),(65,18063),(70,23569),(71,23484),(72,10478),(73,9547),(75,11892),(76,31081),(77,20406),(78,30579),(79,21651),(81,20205),(83,35566),(84,26702),(85,18495),(89,6908),(90,27795),(91,11884),(92,17832)]	134.968776
6	[(1,16124),(2,9172),(3,13816),(4,23652),(5,14579),(6,6850),(10,37192),(11,35682),(14,26225),(16,10018),(17,14459),(23,21285),(24,9948),(25,7799),(26,21229),(30,36583),(31,24834),(32,26893),(33,3812),(34,247),(36,27397),(41,21816),(43,21148),(44,5884),(45,19243),(46,14858),(47,1582),(48,22143),(49,10208),(51,32999),(52,29794),(53,32079),(55,31660),(57,5153),(60,8005),(61,800),(62,5837),(63,34514),(69,3608),(70,37370),(71,14400),(73,20281),(75,20216),(76,8174),(78,5768),(79,9),(81,30768),(82,28035),(83,27288),(84,10747),(85,3185),(88,10253),(89,302),(92,8838)]	141.450320
7	[(1,4952),(3,24849),(4,13732),(5,5451),(6,4626),(7,8011),(8,13014),(9,923),(10,29068),(14,12596),(15,30914),(16,17711),(17,24006),(18,27119),(19,24429),(22,9906),(23,6461),(24,4175),(25,23907),(31,5551),(32,4618),(34,23692),(36,19049),(38,19340),(39,28778),(42,19276),(43,31549),(44,29138),(45,38429),(49,34099),(50,3931),(51,35078),(55,22877),(56,20226),(57,7207),(58,4556),(59,14457),(60,878),(61,11012),(62,348),(63,12338),(64,2581),(65,27),(69,31153),(72,20249),(74,15423),(76,5565),(77,36061),(78,3069),(80,19257),(81,26378),(83,6274),(84,6959),(85,21212),(86,8762),(88,6219),(89,20820),(90,7584),(91,3716),(92,26484)]	135.170264
8	[(0,7720),(1,32031),(2,17565),(3,7090),(7,37631),(10,26583),(13,3442),(16,35476),(18,11092),(19,29841),(20,24574),(21,16127),(22,9277),(23,33602),(25,28378),(26,33237),(28,10918),(30,3910),(31,22306),(34,7808),(35,17502),(36,32710),(38,32325),(40,26669),(41,13598),(44,32007),(45,15417),(46,14629),(47,3007),(48,23068),(49,11508),(51,22349),(52,11171),(53,10024),(54,1281),(58,18521),(60,22022),(61,16453),(62,6288),(64,24619),(66,34610),(67,11735),(68,25119),(69,24981),(70,11730),(72,30406),(74,4513),(77,17936),(78,34929),(83,5289),(84,15873),(85,29231),(86,5663),(87,22048),(88,21384),(89,8973),(91,35221)]	132.416256
9	[(0,7743),(1,11594),(2,17308),(3,4430),(4,32145),(5,15349),(9,34878),(10,27378),(11,19432),(12,26574),(14,13180),(15,12786),(16,16051),(17,37768),(18,34519),(19,37887),(21,15137),(22,4908),(23,25136),(26,4609),(27,19197),(28,28789),(29,34988),(32,22547),(33,9111),(35,20706),(36,21433),(38,7850),(39,35840),(40,30979),(42,25164),(43,34560),(44,29355),(45,14368),(46,31572),(50,21784),(52,24823),(54,7178),(56,28633),(57,2407),(58,5656),(59,732),(60,34112),(61,14903),(62,24842),(63,16825),(64,36601),(65,10694),(69,20941),(70,6698),(71,13738),(78,38863),(80,19877),(83,17916),(84,801),(86,36906),(88,14149),(89,4483),(90,24713),(91,7959)]	123.689823
