ruleset_index	matches	time_ms
0	[(0,4387),(4,11755),(5,9852),(8,14392),(9,26653),(10,9068),(13,15431),(16,22676),(18,12210),(22,17270),(24,1883),(26,5357),(27,15022),(28,556),(32,20232),(33,26553),(35,3387),(37,492),(41,18740),(42,19218),(43,25348),(48,13227),(49,19612),(51,2544),(53,22390),(56,15816),(58,27681),(62,5683),(63,18979),(66,15931),(69,3123),(70,23506),(71,23240),(72,26466),(74,26053),(77,7696),(79,21082),(82,9811),(86,21252),(87,1068),(88,5237),(89,8208),(90,18418),(92,6596)]	105.666622
1	[(0,20134),(1,4141),(6,19084),(7,18078),(10,2497),(12,7327),(14,12786),(16,10419),(18,17164),(19,27361),(21,5969),(25,19994),(27,13354),(28,11134),(29,11619),(34,22715),(35,16297),(37,22299),(38,9930),(39,73),(41,26059),(44,19486),(45,13639),(46,16815),(49,1843),(56,7396),(62,20596),(64,24451),(65,2743),(66,24739),(67,23467),(68,22775),(69,25844),(72,909),(76,7831),(79,23927),(80,9441),(83,24922),(88,18007),(89,27289),(90,21633)]	91.165347
2	[(1,15391),(2,24066),(6,27183),(9,7301),(15,20798),(16,11309),(17,17562),(18,2762),(19,23742),(23,2084),(25,22963),(27,621),(28,21514),(29,17490),(30,6187),(31,12191),(33,1045),(36,27419),(37,14480),(38,4387),(39,1859),(41,20329),(43,1137),(46,9074),(49,541),(50,8653),(51,16392),(53,16591),(55,14272),(57,21938),(59,11371),(61,16609),(64,21082),(69,4865),(71,23519),(74,9413),(75,10182),(81,9192),(82,26534),(83,25649),(84,7275),(86,12614),(87,14255),(92,3792)]	85.074203
3	[(3,24653),(4,22486),(6,23400),(7,13655),(9,24247),(12,7218),(17,21760),(19,27735),(20,16884),(26,2593),(29,5838),(30,8422),(34,17042),(38,13812),(39,15973),(41,28407),(42,23927),(43,9441),(44,22002),(47,27065),(48,8867),(54,13490),(58,10171),(66,13708),(68,4169),(70,2908),(73,3131),(74,16918),(78,22020),(81,15133),(82,25822),(84,12527),(85,441),(86,18346),(90,11581),(91,15010),(92,16213)]	91.427951
4	[(0,13126),(2,5608),(8,16582),(9,22116),(12,4005),(13,14769),(14,1743),(16,3683),(17,14223),(20,25627),(21,4714),(22,17244),(24,24299),(26,11714),(27,3066),(29,24900),(30,9867),(31,26124),(34,8215),(35,22893),(36,7714),(37,232),(39,13946),(40,6781),(42,26832),(44,20353),(45,26380),(46,9953),(51,26075),(54,28031),(55,9579),(56,23311),(57,26588),(58,5439),(61,27175),(62,4103),(63,7815),(64,29100),(65,17676),(66,4126),(67,22944),(70,23731),(71,7949),(76,24726),(80,16068),(81,26977),(85,21637),(86,764),(87,13681),(88,16395),(89,20249),(92,18064)]	86.466523
5	[(1,2605),(6,18619),(7,19841),(8,8130),(11,16106),(13,26697),(18,20115),(21,171),(22,5949),(24,15754),(27,2936),(28,12558),(29,292),(35,696),(36,16291),(39,11937),(41,18374),(43,21576),(44,11842),(45,25076),(46,22971),(47,27600),(49,21425),(50,20403),(51,13134),(52,4763),(53,22352),(59,14993),(60,4087),(63,5168),(64,767),(65,23960),(67,23597),(70,1853),(72,4463),(74,7836),(75,13802),(76,20207),(77,19143),(82,5190),(83,16176),(85,10631),(90,26076)]	91.779872
6	[(1,6147),(2,23428),(4,20430),(9,15910),(10,29030),(15,23200),(17,26454),(18,19067),(19,19876),(23,3580),(29,27973),(30,18105),(31,3557),(33,11911),(34,18113),(39,25003),(42,3383),(43,19092),(44,22665),(45,5379),(47,28247),(50,8921),(51,20721),(53,12921),(54,17932),(55,27491),(57,22273),(60,6153),(61,28779),(62,4280),(63,16501),(65,10876),(67,21880),(68,25567),(70,8938),(72,15764),(73,5777),(76,12122),(79,7705),(87,10046),(88,13476),(90,27843),(91,11037)]	84.961750
7	[(0,29110),(1,20713),(5,28887),(7,24329),(9,578),(10,6715),(12,21699),(14,29205),(15,18363),(18,21560),(22,13027),(27,24581),(29,456),(30,5328),(31,15524),(32,20391),(33,4794),(36,21498),(42,22704),(46,19844),(47,11658),(48,5945),(49,21091),(50,23202),(52,10956),(58,19121),(63,16446),(65,22186),(66,5908),(67,18307),(73,17712),(75,19136),(78,1842),(79,10910),(80,10939),(81,18015),(82,25124),(85,15319),(86,16075),(88,16280),(91,18448)]	82.827362
8	[(0,11651),(2,13447),(4,26179),(6,10369),(9,16239),(10,4992),(11,21308),(13,1473),(16,1060),(18,11441),(19,15584),(21,17634),(22,26960),(23,13262),(24,22532),(25,5947),(26,27006),(32,10056),(33,22749),(35,1503),(41,7054),(44,23095),(45,10076),(46,5732),(49,25878),(52,6526),(53,21949),(58,28908),(59,19954),(64,1845),(66,11791),(68,8197),(69,3426),(70,16403),(71,26047),(73,12166),(77,24561),(78,12178),(79,23709),(80,11634),(83,26833),(87,26221)]	91.960729
9	[(0,7690),(3,28486),(10,29034),(11,12455),(12,19080),(13,28041),(15,18183),(17,4462),(22,29025),(24,7211),(25,21455),(27,1260),(29,593),(30,28610),(31,4856),(34,28549),(36,2695),(40,9718),(41,11392),(44,3278),(47,17699),(49,26737),(50,22223),(51,27293),(54,15665),(56,25098),(57,8228),(59,24905),(60,29088),(61,1992),(63,13416),(64,20683),(66,17310),(68,23778),(69,24830),(71,26497),(72,3993),(75,23949),(76,26699),(80,17740),(81,12725),(82,15925),(83,12442),(85,20812),(86,20807),(87,20963)]	84.921675
10	[(4,25964),(5,10800),(6,25211),(7,25663),(11,3297),(13,21505),(14,9950),(18,13430),(20,5196),(24,2714),(25,11866),(29,24196),(30,16475),(31,17702),(32,2007),(33,16728),(36,12371),(37,25477),(41,27400),(42,6647),(43,21282),(44,21714),(45,1686),(46,2258),(47,21499),(50,19283),(51,14008),(52,19660),(54,13563),(55,11395),(56,28458),(57,11867),(59,9478),(60,23889),(61,28747),(65,15385),(66,8767),(67,3736),(69,25775),(70,9817),(73,24757),(76,18790),(78,15206),(80,18909),(82,13249),(83,17079),(84,16691),(86,25419),(87,20267),(89,23801),(90,21221),(91,5879),(92,8444)]	83.476969
11	[(2,19518),(4,26640),(5,10182),(7,11086),(9,27544),(11,2630),(13,6777),(14,25392),(15,4325),(20,16640),(25,10830),(26,26074),(29,20906),(33,2155),(34,2915),(35,20639),(38,18839),(40,22087),(41,23090),(42,3277),(45,14177),(52,15405),(54,8732),(56,23857),(60,11236),(62,14903),(65,6267),(66,8311),(67,22739),(68,14745),(70,20978),(71,16121),(75,26011),(78,665),(80,5670),(81,22596),(84,7613),(87,1826)]	87.249788
12	[(0,29121),(3,18312),(4,26659),(5,6407),(9,1226),(11,15229),(12,4846),(14,19314),(15,21820),(16,28638),(17,4264),(24,24646),(26,11016),(28,23022),(33,24521),(38,15319),(40,3757),(42,18299),(45,25541),(47,9035),(51,18015),(55,909),(58,17169),(59,17477),(60,12711),(61,19607),(63,5930),(64,8881),(65,25803),(67,1441),(69,14271),(71,26657),(72,24398),(74,14768),(76,27836),(78,11770),(81,18183),(84,22468),(85,20642),(92,19218)]	102.100421
13	[(5,27546),(6,20943),(7,21860),(8,23688),(12,9117),(14,6649),(15,11740),(18,22538),(20,13237),(24,26276),(29,776),(32,16622),(33,3688),(36,6669),(37,5204),(38,16873),(39,21086),(40,22781),(51,28828),(54,2739),(55,4905),(56,4816),(57,21324),(58,7844),(59,17575),(60,4356),(62,14658),(67,5004),(70,24003),(73,14419),(77,22387),(78,28404),(80,27800),(86,12917),(88,22015),(92,28228)]	82.357668
14	[(2,10454),(4,26008),(5,21229),(6,10619),(8,16612),(10,13489),(15,23736),(17,25093),(18,14970),(19,23087),(21,15562),(23,23981),(26,20785),(29,28007),(33,20485),(36,4298),(37,24002),(39,11083),(40,3829),(41,17917),(42,25480),(43,12374),(51,24331),(53,7030),(55,22110),(56,18395),(58,9892),(61,11577),(62,423),(63,22349),(67,9590),(68,28537),(71,27873),(72,15616),(75,25744),(76,3783),(79,20788),(80,7383),(81,23830),(84,12048),(87,22125),(88,22505),(89,28916),(91,11009)]	97.558763
