ruleset_index	matches	time_ms
0	[(1,3565),(2,9787),(4,17343),(5,3527),(6,23037),(8,24816),(9,2594),(33,8179),(36,3365),(37,13156),(40,9004),(42,9436),(43,19515),(44,12611),(50,2472),(53,7467),(54,2581),(59,9895),(64,2348),(65,9921),(68,19081),(69,7977),(75,16664),(80,4530),(84,736),(87,7027)]	70.074554
1	[(0,17034),(6,17423),(7,443),(10,22701),(14,18910),(16,8516),(19,15053),(20,2173),(21,526),(24,4258),(25,5782),(27,3977),(29,8023),(30,9572),(31,7987),(40,4473),(42,23444),(47,2621),(48,18994),(51,884),(52,24592),(54,7831),(55,29),(57,15711),(60,13934),(63,8043),(64,10958),(66,23127),(70,2682),(71,18276),(77,9074),(81,15028),(83,12359),(87,22246),(88,23671)]	70.080346
2	[(0,17749),(6,20518),(7,2757),(8,17223),(9,14979),(10,10757),(11,17334),(17,23803),(23,18451),(24,9722),(29,920),(34,963),(35,2228),(40,4288),(43,21118),(46,21852),(48,5697),(50,6472),(54,7945),(55,7390),(58,20211),(59,6932),(63,12652),(65,4530),(68,15527),(71,3783),(76,4165),(78,18954),(79,2648),(81,18215),(82,3830),(83,356),(86,16037),(87,24202),(90,22063),(92,1770)]	68.292874
3	[(0,162),(1,18126),(5,17373),(6,20120),(14,4513),(15,24195),(16,12685),(19,20888),(21,6864),(26,22058),(34,18380),(35,6798),(36,1889),(45,22977),(49,19160),(54,9139),(55,15326),(60,6391),(61,12054),(63,17795),(67,12226),(69,15542),(71,7906),(73,5275),(74,19741),(76,16025),(77,17706),(79,18747),(82,11181),(83,19325),(85,7728),(86,6220),(88,1192),(90,2968),(91,9276)]	69.432845
4	[(1,21542),(5,20633),(6,7862),(7,11009),(8,17444),(10,2775),(12,21746),(13,6482),(14,5122),(15,10999),(22,18584),(23,19499),(27,21038),(28,23221),(29,14261),(30,17111),(31,16968),(32,3141),(37,19483),(38,20136),(39,5828),(40,18945),(41,22299),(42,12234),(43,10898),(45,6186),(46,18302),(48,22756),(49,5215),(53,1935),(56,6965),(58,2071),(59,1665),(60,6051),(61,20651),(62,9958),(63,22145),(64,297),(65,19784),(72,7135),(73,14131),(75,12990),(76,23243),(78,19949),(80,18750),(81,3363),(83,11638),(87,2593),(88,11621),(89,20826),(91,7050)]	68.098955
5	[(10,23240),(11,13453),(13,22300),(17,22319),(18,24745),(21,3210),(24,1761),(25,14214),(33,9095),(34,3091),(35,15323),(38,18221),(41,5156),(42,13885),(45,20747),(46,12741),(47,12444),(49,2624),(52,12398),(53,22936),(55,21609),(56,7368),(58,449),(61,3247),(62,20198),(63,8308),(65,19780),(66,10252),(67,486),(69,14458),(72,23188),(73,23294),(76,6461),(77,9658),(79,5721),(80,22898),(83,3082),(85,1565),(90,15041)]	69.527604
6	[(0,19890),(5,20910),(8,19577),(11,10935),(12,15142),(14,19129),(17,1981),(19,5055),(23,4877),(26,23933),(28,120),(29,17366),(32,3593),(33,24885),(34,21961),(35,4560),(36,24581),(39,1641),(41,16924),(47,6837),(52,7201),(53,12164),(61,17428),(62,18999),(65,5605),(66,9827),(68,1101),(69,10809),(75,20271),(76,7710),(77,15458),(83,21974),(86,18812),(87,23878),(92,18006)]	69.153410
7	[(2,17857),(4,496),(5,15547),(10,24291),(11,18971),(12,3707),(16,14632),(17,7389),(19,10821),(21,24074),(25,5066),(30,20340),(31,3915),(47,7866),(48,855),(49,22925),(50,17945),(55,4685),(60,296),(62,4736),(68,19096),(70,425),(71,6016),(72,7590),(73,3283),(74,1553),(81,10322),(84,5720),(85,8006),(86,22495),(92,2879)]	67.834848
8	[(1,23616),(3,17050),(7,19830),(8,5470),(9,10560),(14,10281),(15,19893),(16,4948),(21,19484),(24,19919),(26,19687),(28,14025),(29,12575),(32,7625),(33,3249),(37,10988),(47,16196),(50,110),(52,13702),(54,4513),(55,23884),(56,21915),(58,5529),(59,15262),(60,1265),(63,22365),(64,15227),(65,24375),(67,19449),(68,11169),(69,8001),(70,1093),(73,25224),(74,13926),(77,4697),(80,14383),(81,5670),(82,18714),(89,12908),(90,544)]	94.941955
9	[(1,10814),(21,3309),(22,14585),(28,20822),(33,13338),(35,11594),(40,11931),(42,18220),(45,10370),(46,8576),(53,14022),(55,6872),(57,16484),(59,20457),(60,2511),(65,15445),(66,8590),(70,21072),(71,7891),(73,33),(74,13404),(76,7517),(79,8438),(87,12366),(90,16360),(91,880),(92,12310)]	130.894733
