ruleset_index	matches	time_ms
0	[(3,3220),(12,12615),(15,16164),(19,22356),(20,10932),(32,5218),(33,11202),(44,23521),(45,17455),(54,22885),(55,9698),(57,2947),(58,1350),(60,18681),(62,6167),(63,11416),(68,4549),(73,5518),(74,9345),(77,7589),(82,11223),(83,10613),(85,15943),(86,19352)]	126.718549
1	[(2,6042),(5,18426),(10,11033),(19,346),(22,19415),(25,11570),(27,11491),(32,5119),(35,1089),(38,16843),(40,10772),(45,4439),(48,1730),(54,1949),(56,3191),(58,86),(61,11914),(69,92),(73,272),(74,15362),(75,22962),(76,12706),(77,3790),(78,18984),(79,22562),(82,201),(84,20447),(85,2896),(86,17805),(87,4166),(88,12090),(89,6081)]	123.108051
2	[(0,17347),(8,7979),(16,1183),(18,14917),(19,441),(24,206),(27,19960),(29,3105),(31,21029),(32,16720),(39,20041),(43,20425),(47,783),(48,2836),(49,3676),(51,1726),(52,20978),(55,9003),(58,18737),(60,152),(62,19209),(70,13889),(71,19028),(72,10474),(73,19557),(78,16422),(81,22729),(84,20160),(86,1689),(89,3679),(91,13641)]	122.550003
3	[(1,20556),(2,4093),(5,5063),(9,9723),(16,5706),(18,3658),(23,14087),(26,22668),(29,13621),(30,11759),(31,3488),(33,11281),(35,6793),(36,3075),(37,19275),(39,12669),(40,16791),(41,4025),(42,22562),(49,12308),(52,2738),(57,6631),(58,16099),(63,10127),(65,5330),(67,257),(69,4625),(70,12651),(73,11505),(76,15711),(79,9343),(81,12047),(83,11757),(86,21589),(89,3124),(91,20551)]	103.037384
4	[(1,9350),(2,10873),(6,20539),(9,9124),(12,16510),(13,21071),(15,22484),(16,16177),(20,19328),(25,9079),(30,18629),(33,3098),(34,22483),(35,17843),(42,4414),(47,1745),(49,6993),(50,1635),(51,16812),(53,9728),(54,2175),(56,17344),(57,7593),(62,15918),(64,17704),(65,18218),(66,7480),(67,16240),(69,974),(71,916),(75,4017),(77,17936),(79,20070),(80,20166),(81,19427),(83,5530),(86,19246),(87,3318),(90,4286),(91,646)]	67.686088
5	[(2,10033),(3,7367),(4,22463),(7,7385),(8,19031),(9,18201),(22,21114),(25,19983),(27,11131),(34,4510),(38,6190),(42,22939),(60,4430),(62,9182),(65,8207),(67,23489),(69,3120),(71,8523),(72,18531),(75,11604),(77,3396),(78,9607),(80,7027),(81,17673),(87,11224),(88,3831),(89,662),(91,14770),(92,21703)]	68.255084
6	[(0,21596),(3,4944),(5,17055),(9,14043),(11,16624),(12,2780),(14,7864),(15,16826),(20,2129),(21,11127),(23,11797),(24,13575),(25,1387),(28,3159),(31,1482),(38,4808),(39,18636),(43,5188),(45,12388),(47,6971),(49,6563),(50,14140),(52,846),(53,7252),(55,7198),(58,14819),(60,21178),(61,12966),(66,19609),(67,6725),(69,3879),(70,5527),(74,1024),(76,1600),(78,19743),(79,2733),(80,10180),(82,1783),(84,12919),(86,2375),(88,19088)]	82.251794
7	[(0,772),(2,22983),(3,17576),(10,7437),(17,13392),(18,6587),(19,11819),(20,18451),(29,6724),(31,17185),(34,2947),(35,20854),(36,19203),(37,17358),(38,987),(48,19066),(49,19036),(51,14641),(54,9026),(55,22955),(56,2685),(58,22096),(60,23396),(61,11714),(62,16073),(63,11244),(65,690),(68,16699),(69,8812),(70,7653),(73,4656),(76,22358),(80,4412),(83,4537),(84,20929),(90,8496),(91,9370),(92,119)]	64.253519
8	[(0,21732),(5,11463),(6,1712),(7,16423),(13,17492),(15,21007),(17,3167),(18,20154),(22,10312),(23,7627),(24,15036),(27,3910),(28,2492),(29,21697),(31,15415),(32,3144),(35,7594),(39,20118),(41,12358),(42,4214),(43,19462),(44,40),(46,11893),(48,6491),(49,15887),(55,14061),(58,8413),(61,16965),(62,7462),(64,23389),(66,22850),(69,22283),(71,17904),(72,16757),(73,16022),(74,22984),(76,11219),(77,8402),(78,18374),(83,8869),(84,4629),(86,21917),(91,9300)]	65.474457
9	[(1,10854),(2,10973),(5,11454),(7,2106),(10,19689),(11,17306),(12,9204),(13,9786),(17,15628),(18,11987),(19,8259),(21,13224),(26,10712),(27,20432),(28,11519),(29,19174),(33,1090),(35,12322),(37,4681),(38,12681),(39,4516),(41,14210),(42,10463),(45,9377),(47,23108),(52,23471),(53,11259),(54,17096),(57,6186),(62,18815),(63,5937),(64,1452),(65,12539),(66,14985),(68,1168),(69,6134),(70,8281),(71,15275),(73,15877),(74,546),(77,2871),(84,18433),(85,6381),(86,20747),(88,7324),(89,7305)]	65.530198
