ruleset_index	matches	time_ms
0	[(6,9557),(8,4907),(13,11979),(18,1286),(22,3284),(29,7234),(30,10405),(31,3685),(32,11574),(33,5650),(46,1205),(54,5557),(55,4613),(67,5517),(69,9526),(83,13322),(90,8121),(91,8337)]	45.513333
1	[(3,2093),(6,6190),(7,3070),(10,3273),(19,3288),(21,157),(22,12952),(32,11772),(35,1188),(44,13581),(64,13559),(68,1229),(74,4788),(78,12373),(80,4775),(83,5083),(87,15094),(88,7732)]	45.067155
2	[(0,14207),(4,1567),(8,367),(9,6955),(11,3930),(13,8822),(15,1234),(17,8194),(20,13738),(28,8934),(29,1731),(32,7351),(33,14398),(36,13109),(39,6202),(42,1238),(47,13786),(61,5403),(78,531),(88,10391)]	48.110536
3	[(0,6424),(15,1442),(24,6877),(37,4273),(43,4775),(48,10235),(56,14155),(58,1982),(67,3017),(76,10651),(81,9235),(85,7657)]	44.680166
4	[(8,8213),(20,9687),(22,4270),(26,4173),(28,6859),(34,1246),(41,6117),(42,9837),(43,7040),(46,2844),(50,2848),(54,7659),(57,1341),(59,1698),(61,1504),(71,6273),(73,12391),(75,1494),(76,12764),(77,6068),(81,7809),(84,3919),(90,4983)]	45.309313
5	[(22,4187),(24,1269),(26,1124),(29,13761),(32,12710),(40,9947),(46,12758),(50,1391),(51,2275),(55,2316),(57,13574),(58,3185),(64,9731),(70,11328),(71,4285),(72,5384),(77,12224),(82,2926),(84,7726),(88,9711)]	44.253169
6	[(1,3262),(3,11049),(21,5850),(22,3509),(30,1583),(35,11685),(36,832),(38,8159),(45,14131),(52,490),(60,12552),(61,15060),(62,8547),(74,14371),(80,4240),(81,9150),(82,7362)]	43.628158
7	[(3,5612),(13,12637),(29,11950),(33,5073),(43,2482),(50,9097),(51,8376),(59,3404),(63,10728),(71,1533),(74,671),(77,5232),(80,8259),(84,659),(86,9424),(92,5084)]	64.250465
8	[(3,7656),(5,8704),(6,7962),(15,14437),(18,7835),(29,8200),(34,8430),(35,1079),(38,4725),(40,10566),(44,6352),(47,4965),(48,7819),(50,605),(53,3608),(55,4729),(56,9980),(69,2921),(70,14983),(72,12047),(76,2110),(83,5697),(84,3363),(86,7875)]	45.868406
9	[(2,672),(8,6206),(9,4985),(10,11281),(19,11084),(24,14579),(26,3081),(27,8997),(29,2699),(38,12185),(42,3861),(43,4941),(45,13834),(46,3531),(48,11798),(49,6923),(51,11573),(55,11583),(56,1376),(57,13631),(59,9835),(63,1973),(67,14665),(76,2514),(78,1328),(81,3463),(84,12226),(87,15046),(89,7998),(90,5856)]	45.205666
10	[(0,2433),(8,9272),(11,13889),(12,4766),(15,13781),(22,11471),(30,10810),(33,4542),(35,2934),(43,3508),(47,4169),(58,14349),(62,4284),(66,7114),(77,8074),(91,4474)]	45.849219
