ruleset_index	matches	time_ms
0	[(4,3265),(17,4935),(18,14204),(25,11271),(29,12983),(31,3247),(35,175),(36,8803),(37,13845),(40,10459),(43,13894),(51,12263),(53,17135),(64,79),(66,14431),(67,8420),(70,103),(71,11712),(72,16586),(76,6719),(77,16174),(82,3219),(83,4907),(86,14091),(88,7785),(92,6490)]	106.691116
1	[(1,15289),(2,8685),(8,17439),(16,10189),(20,13151),(22,7796),(27,2648),(28,15125),(36,11074),(40,17698),(47,2410),(54,8293),(55,13182),(56,5453),(62,6399),(68,3648),(69,6090),(70,11817),(71,12288),(73,11535),(75,1160),(77,6502),(81,3732),(82,454),(86,1084)]	105.156911
2	[(0,994),(9,13278),(10,13141),(12,13978),(16,14355),(18,3502),(23,4936),(28,510),(30,3407),(33,10896),(39,3881),(40,5854),(41,3557),(48,4357),(49,3954),(55,1358),(59,15703),(61,16761),(68,6077),(70,7891),(71,14305),(72,4902),(75,7401),(77,5409),(83,3644),(90,3988)]	82.493720
3	[(0,14436),(6,4762),(8,14599),(16,12421),(19,1815),(20,2619),(23,13548),(24,4529),(25,2984),(26,8780),(28,14614),(29,4428),(33,17243),(34,8970),(36,7606),(40,15606),(45,3448),(48,3625),(50,6430),(59,6435),(62,15919),(64,3847),(66,8899),(67,10741),(68,4869),(69,9538),(73,16130),(75,9600),(79,2860),(81,16375),(88,11125),(91,5627),(92,13069)]	50.442034
4	[(0,1991),(7,6974),(8,15770),(9,14189),(17,6081),(27,16537),(30,6166),(32,4016),(38,3800),(41,10724),(42,5713),(43,4538),(46,17026),(48,1739),(49,860),(50,2372),(51,505),(54,13090),(60,11687),(63,2764),(69,14129),(70,12334),(72,6953),(75,12211),(85,9095),(91,1760)]	50.360189
5	[(0,17194),(2,8177),(12,3158),(13,14961),(18,4227),(28,2880),(31,2493),(33,8112),(42,16436),(43,11270),(45,10169),(51,7410),(61,8853),(63,13606),(69,18083),(71,8116),(79,5467)]	53.434093
6	[(1,14007),(3,4745),(8,10349),(9,12173),(11,3956),(14,3464),(16,5187),(17,2527),(25,1847),(29,12551),(36,3703),(38,306),(39,17665),(42,1387),(43,8701),(44,10618),(45,3512),(46,17932),(47,5175),(49,4368),(53,9555),(60,11561),(61,4968),(63,17430),(65,9767),(68,6649),(70,13341),(72,15623),(75,15380),(76,9462),(79,16056),(82,5502),(85,17242),(91,3663)]	50.846658
7	[(0,8289),(2,11313),(5,12693),(6,5994),(9,743),(11,2305),(20,2078),(24,3973),(33,12681),(38,17748),(40,97),(42,6695),(45,8487),(52,4741),(53,12456),(54,14164),(63,6472),(66,5793),(67,3532),(78,11594),(79,13499),(80,4496),(82,15331),(83,1816),(84,11088),(91,3714)]	51.018888
8	[(1,15108),(2,9097),(5,3925),(7,16658),(8,12633),(16,11799),(19,1108),(21,17928),(22,14741),(26,16049),(27,7924),(29,12656),(30,4883),(32,9083),(35,11180),(39,17514),(41,16090),(46,2933),(48,6896),(50,15378),(60,9052),(61,222),(62,3382),(68,5649),(73,5447),(76,15633),(81,2117),(82,12242),(85,1152),(90,797)]	53.306502
9	[(5,15149),(6,17403),(10,14630),(11,4897),(16,14884),(17,4249),(30,12411),(43,17448),(45,7505),(47,5434),(48,5077),(53,4719),(54,2001),(55,12589),(56,12525),(59,6195),(66,15062),(67,14639),(80,1962),(83,16540),(86,16480),(87,7383),(89,9290),(90,8352)]	50.360570
10	[(4,12510),(5,11070),(7,14988),(14,13789),(17,14586),(23,6491),(25,2385),(27,2703),(32,5577),(35,17234),(40,5683),(43,6740),(56,1466),(57,3801),(61,10068),(66,16572),(70,6026),(72,1205),(78,1620),(79,16457),(90,10116)]	50.577175
