ruleset_index	matches	time_ms
0	[(0,4391),(2,4503),(4,5082),(10,11115),(11,10573),(18,11961),(26,13364),(36,2077),(39,13638),(40,9092),(41,944),(49,5663),(51,2619),(53,3301),(62,6782),(69,12484),(75,5836),(77,3622),(79,4268),(92,11903)]	119.984263
1	[(2,13399),(6,10830),(10,9427),(13,6498),(20,5692),(22,11696),(27,10295),(29,1376),(30,1703),(40,9588),(46,432),(48,5537),(53,1399),(57,9449),(61,852),(71,13154),(80,2115),(81,11879),(83,4010),(86,4975),(87,2969)]	144.720058
2	[(0,526),(7,5862),(16,778),(30,12317),(38,4391),(42,11651),(46,3557),(58,13564),(60,6256),(62,10584),(63,882),(64,4268),(75,583)]	132.750507
3	[(14,710),(38,10239),(40,1618),(43,2115),(53,6988),(59,4816),(61,7791),(66,3452),(70,1611),(71,1181),(81,12614),(86,1690),(88,5282),(89,8296),(91,9144)]	76.761155
4	[(7,7223),(22,4802),(26,5200),(33,2354),(34,7548),(48,11388),(50,13086),(62,5319),(63,9932),(67,7932),(71,2198),(73,3609),(76,13590),(77,10702),(80,2507),(81,10177),(83,546),(87,549),(88,4128),(91,12988),(92,13605)]	76.590944
5	[(8,11607),(17,4312),(19,6524),(20,934),(25,9435),(34,8148),(41,65),(47,12179),(49,5670),(55,1952),(56,6418),(59,17),(62,5547),(64,13230),(68,11127),(70,412),(73,6990),(79,705),(81,9517),(83,12019),(88,6458),(91,7450)]	77.578948
6	[(15,9292),(20,695),(22,9408),(27,12646),(28,3572),(30,1811),(39,7795),(49,1257),(50,12857),(55,6096),(59,5060),(63,4456),(78,2475),(79,11045),(84,5113),(89,767)]	74.961715
7	[(9,11253),(21,12185),(30,12901),(35,4394),(38,1447),(41,6760),(42,5843),(48,5236),(49,11802),(50,9970),(53,10580),(70,6530),(74,12127),(75,6043),(76,5449),(80,12034),(82,11528),(88,8853),(91,5072)]	87.085245
8	[(4,3929),(7,10489),(9,980),(11,11708),(12,6425),(17,2580),(21,3628),(27,5640),(35,8926),(38,1123),(45,1211),(49,13518),(54,710),(62,8531),(64,12856),(68,1657),(69,4526),(74,12123),(78,1795),(79,12551),(89,13422)]	90.754306
9	[(1,7769),(2,13418),(14,10371),(18,669),(21,1464),(39,10947),(40,4918),(41,6193),(44,4672),(46,6814),(48,11529),(49,9261),(55,9548),(65,6601),(69,5412),(73,2331),(76,10503),(82,6509),(84,6815)]	76.221578
10	[(1,10663),(4,6567),(9,13375),(11,12318),(14,7475),(21,2916),(23,836),(24,10720),(34,11135),(45,6538),(48,10826),(59,12862),(62,10055),(73,2953),(75,11629),(78,5976),(79,4631),(83,3905),(86,9494),(87,7804)]	75.577613
11	[(4,4499),(5,583),(9,1629),(17,2628),(18,11374),(19,1925),(32,11827),(45,11637),(50,7434),(53,6614),(63,7342),(67,5683),(71,7848),(75,7666),(80,3368),(86,12486),(91,1252)]	76.277807
12	[(4,215),(17,6049),(19,9126),(22,4418),(26,5855),(29,12976),(30,10759),(35,3329),(36,6781),(41,12294),(43,2857),(50,8576),(53,11210),(54,13154),(61,1975),(62,9352),(66,3532),(68,10434),(78,1576),(80,10371),(85,2964),(86,769)]	76.537964
13	[(5,6212),(6,6980),(7,1985),(12,4122),(16,6435),(19,8659),(23,594),(25,13515),(27,7496),(36,7074),(43,4290),(46,3918),(55,7648),(61,12851),(62,893),(71,769),(75,9662),(76,4299),(82,11376),(88,13446)]	77.683204
14	[(3,4495),(4,5946),(5,6078),(8,1343),(18,9174),(30,4383),(42,12833),(44,11515),(45,7300),(51,12817),(53,10530),(60,5048),(63,5029),(67,3970),(69,6869),(80,8630),(86,9275),(87,6020),(88,7610),(92,5421)]	78.421514
15	[(2,1987),(9,10611),(14,902),(18,4292),(24,4218),(25,3038),(26,693),(32,7404),(37,7033),(39,3222),(42,5246),(44,3032),(55,13479),(56,10736),(58,2085),(62,967),(65,5390),(70,7437),(75,719),(86,8603),(90,13420)]	76.190237
16	[(1,11986),(2,1512),(5,5654),(16,5268),(20,8369),(21,12177),(24,8273),(26,5533),(29,3674),(35,10991),(37,6968),(43,1099),(52,12598),(53,12532),(54,5548),(57,10029),(65,11744),(66,13262),(88,10312),(92,2767)]	73.761548
