ruleset_index	matches	time_ms
0	[(1,20008),(2,395),(3,14420),(6,22028),(9,3433),(10,10476),(11,6276),(12,5176),(20,9282),(27,2677),(30,2566),(32,17338),(33,761),(34,12655),(37,12798),(41,9948),(42,6907),(44,5365),(45,12925),(51,8305),(55,19717),(56,16659),(58,7942),(62,19338),(64,18885),(68,9098),(70,8367),(73,21132),(75,9929),(76,9766),(77,3522),(89,5858)]	86.277153
1	[(3,5491),(8,13736),(9,23679),(13,11521),(16,5127),(18,1584),(22,4824),(23,1589),(28,920),(29,16488),(30,14122),(34,14417),(36,20234),(41,18219),(43,18361),(44,6113),(45,9395),(47,3857),(48,15878),(51,7593),(53,20671),(55,8300),(61,10513),(62,22224),(70,101),(77,4416),(78,18560),(79,22229),(81,20078),(82,21238),(90,20436)]	67.248621
2	[(4,12276),(7,3778),(8,14839),(11,3017),(13,7602),(15,21579),(17,2069),(22,19311),(24,18615),(26,11303),(30,22361),(33,9587),(34,11038),(35,10558),(37,10791),(39,941),(41,1981),(42,2044),(45,17434),(49,18805),(53,8528),(58,9326),(59,915),(63,15696),(69,16149),(73,14908),(74,10971),(76,11114),(77,14651),(78,10609),(79,13115),(80,9938),(82,13032),(86,11794),(89,6870),(91,6927)]	65.825315
3	[(2,24053),(3,18025),(5,2816),(8,14036),(12,6353),(14,23614),(15,15582),(17,10772),(28,8412),(32,7859),(38,5013),(42,22229),(44,13450),(45,19149),(47,7226),(50,21822),(51,10232),(55,4929),(60,13101),(62,22354),(63,10014),(67,522),(69,932),(72,6717),(73,4299),(74,13365),(76,9338),(79,13582),(81,21419),(88,22394),(90,11446),(92,21080)]	65.556570
4	[(0,13788),(1,21477),(4,9243),(7,22017),(8,298),(10,5132),(11,374),(14,640),(19,9368),(23,6306),(24,7374),(26,19945),(27,12555),(29,19732),(30,6033),(35,9699),(36,4492),(37,7893),(41,23289),(48,13348),(49,5873),(53,6676),(54,2515),(56,12849),(59,8372),(60,21283),(65,19927),(72,2111),(79,15171),(82,13783),(85,5253),(86,22644),(90,1631)]	66.034162
5	[(5,13148),(6,388),(7,20519),(9,19670),(10,10003),(12,14097),(16,1133),(19,20472),(22,6064),(25,1033),(26,22755),(27,1650),(29,12523),(30,23789),(31,5509),(34,16242),(36,8216),(40,15596),(41,1130),(42,14568),(43,21649),(44,8015),(45,11345),(50,20752),(51,1797),(52,20351),(55,3619),(56,3151),(57,19943),(60,4923),(63,10445),(64,552),(66,9731),(68,20363),(69,10649),(71,17559),(72,16211),(74,13273),(75,8675),(78,9514),(88,15193),(90,3966)]	63.755720
6	[(0,2534),(4,3586),(5,4410),(9,19126),(10,2646),(11,16126),(13,1366),(14,1813),(15,19756),(20,4482),(21,19397),(22,15305),(23,7558),(25,7970),(26,15929),(28,23988),(29,21878),(31,13878),(37,3820),(38,313),(39,17351),(41,10997),(44,5033),(45,21155),(49,17146),(50,11635),(52,13778),(53,2831),(59,13092),(62,13493),(70,4997),(71,23593),(73,21461),(74,12852),(83,20059),(84,2885),(87,16986),(88,7657),(90,23564)]	64.491996
7	[(0,2949),(10,11245),(14,2421),(15,20668),(16,2649),(17,17430),(18,5667),(20,331),(30,16505),(31,22428),(33,17859),(40,6984),(42,4441),(44,22287),(47,23239),(50,4077),(51,12745),(52,19363),(53,11476),(56,1384),(57,2686),(60,1965),(64,12029),(68,282),(73,21008),(79,6455),(80,21285),(82,18848),(83,12951),(84,4113),(88,9880),(89,21160),(90,23205),(91,14252),(92,17107)]	67.481560
8	[(1,15947),(3,11296),(6,14641),(7,2770),(8,6506),(10,15165),(12,16329),(14,8519),(16,11764),(19,19485),(22,896),(25,23885),(30,15951),(33,7059),(35,11756),(36,5741),(37,22711),(39,23291),(46,18765),(47,16216),(54,23614),(61,1459),(62,19757),(64,18451),(67,1445),(74,16271),(75,23545),(77,14021),(78,19506),(79,12938),(80,15397),(81,13478),(87,16560),(91,16312),(92,17439)]	66.838293
9	[(7,8399),(8,2206),(10,18669),(12,22598),(15,4888),(19,11239),(21,15345),(22,16214),(26,18447),(32,4434),(34,9247),(35,10850),(38,11495),(39,2377),(44,11048),(45,12860),(47,16578),(50,9800),(53,23915),(56,4355),(57,3300),(61,22152),(62,13085),(68,15656),(70,13442),(71,18672),(72,18305),(73,14194),(75,19569),(76,20441),(81,10240),(83,18089),(92,13181)]	64.212322
