ruleset_index	matches	time_ms
0	[(0,20070),(1,6037),(2,12808),(4,11453),(9,8488),(10,13253),(13,7570),(23,15616),(27,604),(29,9180),(32,5659),(33,2299),(38,7738),(41,18278),(42,14163),(45,2932),(47,16022),(48,21574),(50,5725),(52,12021),(53,18910),(54,5578),(56,12641),(63,11551),(65,8571),(69,1492),(71,14106),(73,20006),(74,8952),(75,2259),(81,18640),(82,17418),(85,21002),(91,19750)]	64.374444
1	[(2,16876),(7,19074),(8,21214),(14,13521),(21,19045),(25,7874),(26,18769),(28,11451),(32,6791),(33,12026),(36,105),(37,1831),(38,2268),(46,17117),(47,3009),(51,20164),(53,10252),(56,298),(60,3158),(64,4491),(65,21091),(66,5845),(68,19085),(70,1680),(71,12895),(77,5740),(79,12945),(80,4499),(81,5363),(82,19737),(85,20225),(86,16609),(88,12489),(91,14090)]	61.209796
2	[(0,20781),(2,14227),(5,9118),(6,14026),(9,20365),(11,3457),(12,18252),(14,21694),(15,9114),(20,14050),(21,7491),(23,3310),(24,5892),(26,22355),(30,270),(33,6850),(38,20070),(39,21472),(44,21537),(45,7823),(47,16151),(51,7485),(53,5608),(57,21624),(61,9309),(63,22272),(66,18640),(67,6442),(70,20256),(74,9251),(76,9448),(77,1544),(81,22191),(90,8043),(91,19324)]	61.429859
3	[(2,5324),(7,17954),(8,14507),(9,1454),(13,9380),(19,6604),(22,12250),(24,12329),(28,4184),(30,11403),(33,4434),(40,7329),(42,12945),(43,4499),(47,15590),(52,10365),(53,1493),(55,14996),(57,7907),(60,10123),(61,15279),(62,18232),(65,8026),(67,10309),(68,4479),(70,2247),(73,17781),(74,10027),(75,289),(76,5543),(78,21684),(79,9943),(80,6771),(84,3545),(85,492),(87,9889),(89,14836),(90,6010)]	61.627414
4	[(2,915),(3,16945),(5,8378),(6,20051),(7,6120),(8,21165),(9,16189),(10,13510),(17,2052),(19,14612),(20,16261),(22,6294),(27,19681),(29,8271),(31,6027),(32,22286),(35,22182),(36,16599),(37,9201),(38,16563),(39,9596),(42,9313),(47,1007),(48,21088),(53,16708),(55,21529),(61,8357),(62,7551),(66,19460),(69,1230),(78,1623),(80,15157),(84,5997),(88,4838),(92,12343)]	65.833499
5	[(4,7071),(11,7719),(25,19771),(30,3659),(31,9478),(34,7765),(35,586),(36,8626),(40,4729),(44,9803),(47,1413),(48,8672),(49,12631),(51,18169),(56,21488),(58,20097),(60,6564),(61,11066),(65,15015),(67,13209),(75,1814),(85,6864),(86,18038),(87,8779),(91,19201),(92,18579)]	78.777917
6	[(1,20837),(2,13745),(8,21601),(9,4173),(18,20964),(19,9540),(20,9485),(22,2018),(27,727),(34,14194),(36,8684),(39,16391),(41,18970),(43,5571),(46,16309),(48,21836),(49,12807),(53,14322),(57,16991),(58,21506),(60,2561),(64,20394),(67,11695),(69,16241),(70,8974),(74,1257),(76,18142),(79,21803),(82,4822),(84,6628),(85,10083),(86,16054),(88,18959),(90,18752),(92,7097)]	62.140935
7	[(1,15762),(2,7250),(4,6954),(5,3559),(11,19080),(12,9933),(14,1607),(16,16795),(24,16459),(25,12126),(27,3777),(29,8564),(32,18185),(33,9461),(37,9254),(40,21917),(43,10323),(51,19761),(55,1061),(56,2760),(58,8242),(62,3137),(69,6741),(70,19132),(71,17667),(73,5695),(75,16122),(78,12719),(81,11046),(82,16440),(84,5044),(86,9214),(87,11992),(90,21662),(91,8320)]	65.585905
8	[(0,4108),(4,4746),(8,11247),(14,12948),(15,15153),(17,11666),(18,17554),(30,15986),(31,10517),(36,1960),(38,21758),(44,2545),(47,8958),(55,18223),(59,13376),(68,17623),(73,7427),(75,21324),(81,11327),(86,8894),(89,7620),(91,5628)]	65.085518
9	[(0,7086),(1,3146),(2,17856),(9,21049),(14,4575),(15,5408),(16,21634),(22,16925),(23,8850),(24,14269),(25,5421),(28,20640),(31,15203),(32,10800),(33,9589),(34,19123),(44,20825),(45,14839),(48,11032),(50,18204),(52,5257),(58,17996),(64,14884),(65,15693),(73,416),(74,11931),(75,11784),(78,16761),(89,14430),(90,14564),(92,16027)]	61.424340
10	[(5,4876),(7,21111),(8,14456),(10,6400),(14,4315),(19,21827),(20,7716),(21,18236),(22,871),(24,14895),(25,8785),(26,20204),(27,3718),(30,20039),(32,20485),(33,14618),(35,8917),(44,5967),(47,17679),(48,9275),(50,3348),(56,15833),(60,3012),(61,526),(63,4577),(65,11379),(69,9142),(77,16236),(78,2262),(83,5393),(85,19845),(87,6619),(91,14479)]	60.607792
11	[(0,9721),(2,17990),(3,2466),(4,3607),(6,3426),(13,11738),(14,16243),(15,7919),(16,19276),(19,2252),(20,19640),(23,5445),(27,19752),(28,1555),(31,19708),(33,17427),(35,14914),(42,16125),(49,8804),(52,3891),(59,2606),(60,3056),(63,10243),(65,6589),(66,11447),(68,6860),(69,1507),(71,10446),(74,13625),(75,6849),(76,13601),(84,13946),(85,13918),(88,8795),(90,15364)]	60.109587
12	[(4,11667),(6,14763),(7,14517),(8,15212),(10,689),(12,14484),(16,2681),(17,8331),(18,8177),(20,12794),(21,14208),(22,19172),(25,4286),(28,21709),(34,593),(37,5044),(39,17608),(43,291),(45,11007),(48,17874),(51,11046),(53,8910),(54,12895),(58,6348),(63,17062),(66,1208),(68,12302),(69,1933),(72,5536),(80,4575),(81,5408),(82,18579),(83,16252),(85,2174),(86,1205),(88,4195),(90,14453),(92,14163)]	60.199268
13	[(3,17349),(5,3316),(6,14295),(9,15301),(11,9343),(16,19353),(17,21774),(18,15224),(19,1367),(22,431),(25,22384),(28,8234),(29,15661),(31,7714),(34,13230),(41,19042),(44,15930),(47,10178),(51,13862),(53,3350),(59,3312),(60,15677),(62,4175),(63,11071),(65,18709),(69,16463),(70,5395),(71,1205),(77,6022),(80,15619),(84,3768),(86,11763)]	60.793589
14	[(7,18768),(14,8542),(16,3313),(20,8235),(24,4171),(25,12276),(34,20254),(40,17718),(41,5335),(47,8604),(50,15185),(51,2736),(55,5678),(59,13245),(63,1270),(64,14730),(66,3470),(67,5243),(71,17891),(73,13498),(74,2037),(75,19479),(76,16347),(78,9950),(84,3913),(85,7582),(87,6795),(89,10277),(91,20184)]	61.216767
15	[(2,19217),(4,20042),(6,5609),(7,4763),(10,4844),(17,2791),(18,3037),(19,10869),(25,4722),(31,6512),(39,3900),(41,3755),(42,13174),(46,20654),(48,21636),(49,7380),(51,6997),(53,7514),(62,10829),(64,6494),(75,638),(77,9552),(78,5420),(81,3111),(87,3760),(89,7977),(91,4459)]	60.650483
16	[(3,7936),(7,13387),(8,1685),(10,592),(11,21304),(17,10567),(18,11900),(21,15474),(25,10628),(28,10772),(29,10295),(33,14670),(34,15910),(35,690),(36,4401),(38,10786),(39,12168),(44,16303),(47,8772),(48,9547),(49,21201),(60,7387),(61,18858),(62,14630),(66,19434),(72,15328),(73,10886),(74,5447),(75,19838),(77,18557),(78,5905),(82,17613),(83,15722),(86,19447),(92,4405)]	63.643424
17	[(0,16281),(3,12658),(4,5276),(7,19701),(9,11468),(11,16076),(12,5618),(13,3123),(20,3440),(21,5629),(22,17285),(24,21963),(25,16371),(26,13911),(27,18671),(28,11795),(30,8441),(32,12259),(34,680),(35,12725),(36,9588),(39,5881),(40,16142),(44,19597),(46,15676),(50,136),(54,3040),(67,18463),(69,15663),(71,15442),(76,20014),(82,7673),(84,2201),(89,10003)]	61.919125
18	[(0,17429),(1,9984),(2,5285),(3,5124),(5,20881),(7,2921),(9,4335),(12,21832),(16,18566),(17,11330),(19,8040),(21,1572),(27,9672),(29,16668),(31,11492),(37,17902),(39,1952),(41,6052),(46,7745),(51,16112),(52,2040),(55,6475),(57,11702),(60,12593),(62,12530),(65,3879),(67,17079),(68,17612),(77,6149),(80,9459),(82,4515),(85,11430),(89,21950)]	61.177843
19	[(0,18875),(1,11593),(2,17495),(3,13221),(4,19382),(5,15882),(10,8615),(12,17525),(13,2496),(15,22418),(18,6808),(19,20547),(22,8867),(25,5311),(26,15416),(34,18812),(44,11441),(45,12235),(48,5759),(52,2730),(55,15943),(56,8320),(57,10270),(59,19797),(63,7253),(64,7287),(65,927),(77,10176),(81,20498),(82,4602),(83,19620),(84,3592),(88,8222),(90,8464),(92,833)]	61.471855
20	[(4,21914),(5,14643),(6,2851),(20,2800),(23,16480),(24,8401),(29,4191),(32,10152),(36,17905),(37,12618),(42,14558),(46,8489),(50,18096),(51,15009),(52,14750),(53,12708),(55,13558),(56,8123),(66,8612),(71,18824),(74,9522),(75,19376),(79,15151),(81,16003),(91,17935),(92,10920)]	62.165550
21	[(0,14443),(1,863),(2,6545),(5,15983),(21,2785),(22,15407),(24,11642),(28,19504),(35,19013),(38,6783),(43,6306),(48,9450),(49,12181),(51,18654),(53,15721),(54,13158),(59,6156),(63,3345),(66,10087),(68,15791),(70,4237),(71,17787),(75,9881),(76,10401),(79,21821),(82,7154),(83,3769),(87,8270),(88,20507),(89,9874),(91,12982)]	78.219581
22	[(0,1777),(2,18083),(4,2315),(5,20848),(7,17313),(8,15970),(9,1792),(11,3471),(12,21214),(14,5971),(16,20291),(19,1762),(22,7697),(27,12312),(28,13045),(31,19036),(32,19315),(33,18174),(37,16795),(43,10),(44,18674),(45,6827),(46,9414),(47,2581),(49,18445),(53,10947),(56,17199),(58,14989),(63,1870),(67,17562),(69,17796),(70,1925),(72,14650),(74,6870),(75,1353),(84,7060),(92,9573)]	60.908424
