ruleset_index	matches	time_ms
0	[(5,227),(6,12601),(10,8851),(11,179),(14,5110),(19,13929),(21,15600),(25,201),(31,11481),(32,6740),(37,12531),(38,5179),(39,10867),(43,4480),(47,3056),(48,13788),(53,8334),(54,14985),(55,4513),(63,6043),(64,13731),(65,14718),(72,3975),(73,13239),(74,6832),(77,14731),(78,6012),(79,5184),(82,819),(83,14390),(85,4987)]	65.319749
1	[(0,8574),(1,8141),(2,12686),(3,10825),(6,14354),(8,2416),(12,3187),(15,15080),(19,13171),(23,3329),(24,4861),(34,6300),(38,15415),(39,3783),(41,12995),(43,13587),(44,10889),(46,15832),(57,2211),(66,1654),(69,7102),(75,1317),(77,296),(83,680),(87,10386),(89,10949),(91,5663)]	46.816385
2	[(5,14407),(8,15267),(10,7645),(14,13083),(17,10928),(18,15406),(20,10628),(21,9459),(25,3581),(26,14053),(43,11626),(51,13733),(54,4785),(55,2244),(60,1312),(64,5184),(68,4690),(70,11805),(72,12554),(74,8786),(78,15335),(79,5883),(85,2024),(92,7473)]	48.792380
3	[(0,6959),(4,4991),(8,7896),(9,2579),(10,9166),(12,12799),(20,2998),(22,13141),(32,6763),(34,3540),(35,5904),(38,7325),(39,8282),(40,8553),(44,5885),(48,8554),(50,5272),(55,12567),(56,8139),(57,9351),(58,6269),(80,13399),(83,9646),(87,2596),(89,11822)]	48.528890
4	[(3,10178),(7,10720),(12,15093),(13,11727),(19,5395),(20,15625),(22,3573),(23,8100),(24,3996),(26,4738),(34,1925),(40,15702),(41,6011),(42,11413),(48,4070),(50,1934),(51,7316),(52,14920),(60,7586),(68,15700),(69,5215),(73,6493),(74,12324),(75,10),(76,1115),(77,14628),(79,5029),(84,16082),(91,3028)]	50.480613
5	[(2,15709),(6,11400),(7,10066),(9,4164),(15,2602),(17,7044),(25,14330),(29,8014),(31,7221),(38,5004),(39,16002),(40,2811),(49,7460),(57,4117),(59,12952),(63,5855),(75,10351),(76,8326),(82,1747),(83,13079),(89,11883),(92,293)]	57.829283
6	[(4,10719),(7,6),(10,16208),(19,8771),(24,9993),(29,15869),(37,14324),(41,12820),(42,9024),(48,14768),(50,9631),(51,14981),(53,5504),(59,8040),(60,3185),(64,13558),(70,16389),(71,12237),(73,5584),(77,2992),(80,5322),(88,13816)]	52.987499
7	[(4,6497),(6,8561),(18,11111),(22,4924),(23,2855),(24,4773),(27,15473),(29,4865),(31,8705),(38,9236),(39,5777),(41,8332),(42,14089),(43,8548),(44,7019),(45,8911),(46,5720),(55,16113),(62,11134),(66,7027),(73,8879),(79,15241),(85,14384),(87,2813),(88,16368)]	50.361396
8	[(2,4611),(5,14371),(7,15703),(8,2078),(14,9560),(23,5743),(29,11579),(36,5119),(40,1004),(45,3522),(50,7623),(59,9220),(62,2343),(65,5594),(73,2464),(74,2828),(75,11660),(84,7637),(85,7369),(86,3511),(87,7200),(88,5376)]	47.281225
9	[(3,5652),(10,12487),(19,8492),(20,16379),(24,9514),(30,13109),(32,6977),(39,8030),(42,1533),(43,11897),(44,3394),(46,1206),(47,5141),(54,12814),(56,2170),(57,6242),(59,12984),(64,8966),(66,1028),(69,12287),(70,1601),(73,10616),(78,11315),(89,12380)]	47.711657
10	[(2,11308),(11,9269),(13,6778),(18,6159),(23,120),(29,7768),(32,906),(35,4520),(39,10101),(47,8939),(51,12122),(57,2890),(59,890),(61,9226),(64,6805),(72,11041),(80,12560),(81,1726),(82,12493),(87,3557),(88,6737),(91,12169),(92,13740)]	47.342159
11	[(0,14247),(12,7433),(18,761),(19,14913),(24,4845),(28,12723),(34,12845),(41,12092),(42,15624),(50,14663),(52,3583),(53,10970),(54,9028),(68,3137),(72,3039),(73,11617),(80,10535),(88,272),(90,10743)]	47.679487
12	[(5,6251),(14,9400),(16,15041),(19,3670),(20,16179),(22,66),(25,1362),(27,16241),(38,14384),(40,993),(48,1009),(58,4231),(66,6860),(68,11964),(82,293),(89,12782)]	46.882076
13	[(2,12314),(9,2186),(11,8555),(14,57),(17,7482),(19,11152),(22,2079),(25,8856),(26,6113),(30,4883),(35,10187),(42,15391),(46,4469),(50,3021),(51,9894),(55,8344),(60,7674),(69,4733),(73,11623),(74,4460),(80,11829),(84,13494),(85,9727),(87,3971),(88,5982),(89,11312)]	46.838797
14	[(3,16207),(11,5764),(15,9124),(19,9087),(24,5876),(28,14018),(34,2063),(37,10674),(40,12744),(41,9637),(45,9899),(50,12399),(60,13058),(61,9883),(63,4102),(64,9267),(66,7007),(68,4701),(71,824),(73,14050),(75,4637),(77,6689),(80,16365),(83,16236),(85,6249),(86,12204),(91,11129)]	46.143038
15	[(4,7294),(5,9838),(7,7412),(17,3111),(18,11971),(23,7869),(26,10602),(31,7532),(35,16310),(36,10908),(38,5651),(41,3320),(46,14046),(55,15628),(62,13535),(64,3949),(67,2946),(69,9572),(74,4138),(76,16347),(80,3796),(86,4754)]	46.513785
16	[(0,8407),(6,171),(13,12662),(17,1016),(18,14039),(21,9408),(31,3235),(35,4585),(49,12797),(50,3846),(53,6360),(62,13068),(68,16309),(70,1191),(71,11000),(81,6771),(84,3301)]	46.900698
17	[(0,14611),(3,16105),(5,6411),(15,1998),(16,11253),(17,9791),(19,320),(24,1128),(26,13678),(31,2902),(32,9018),(35,122),(37,2089),(41,8913),(44,10193),(45,7245),(46,6164),(47,7671),(50,13665),(51,6845),(53,1758),(54,6199),(56,85),(61,637),(68,4628),(71,4862),(72,10711),(75,10974),(76,14829),(81,10815),(83,15078),(84,4371),(85,13230),(91,1291)]	46.224411
18	[(1,13227),(9,15100),(10,2623),(12,4643),(14,1049),(18,11542),(23,2636),(25,2185),(30,11284),(35,12283),(37,15496),(39,14869),(46,1482),(48,15174),(50,10868),(52,12527),(54,3562),(55,2092),(57,10425),(59,588),(71,885),(72,12573),(81,13927),(83,5934),(86,3134),(90,10479),(92,11833)]	46.906162
19	[(2,1745),(4,8903),(15,4770),(17,15799),(19,10714),(33,4385),(35,14510),(36,349),(39,5316),(46,10379),(51,11424),(65,7918),(69,6610),(78,2138),(80,3994),(88,15065),(89,6999)]	50.019486
20	[(0,1067),(9,12327),(10,14047),(15,12638),(17,12396),(22,5809),(27,3043),(32,3768),(33,13637),(38,11041),(40,6748),(41,8108),(47,3307),(49,5257),(55,1805),(62,2173),(70,6741),(72,10237),(74,39),(76,3053),(78,11765),(81,8439),(91,10526)]	46.664102
21	[(6,11267),(16,896),(17,13698),(21,13565),(28,9377),(34,2835),(36,13056),(38,74),(42,4703),(44,10572),(47,3688),(49,12057),(53,6556),(57,4101),(62,6913),(63,10111),(66,9006),(67,7043),(76,14360),(84,8816)]	63.900727
22	[(2,6073),(7,6856),(8,2981),(9,5145),(12,2416),(14,6141),(16,11066),(17,881),(19,605),(21,12182),(27,1078),(51,8366),(55,2825),(56,7883),(61,15142),(66,15366),(67,424),(69,15547),(83,15040)]	48.541927
