ruleset_index	matches	time_ms
0	[(0,12567),(2,24318),(8,15801),(9,30177),(10,6989),(13,17338),(14,25336),(15,19188),(16,11881),(20,6809),(22,17036),(23,9289),(24,8613),(25,502),(26,12429),(27,10995),(28,25909),(29,14022),(33,5580),(35,16377),(36,14145),(37,28574),(39,27763),(40,3380),(42,24834),(43,25872),(44,28813),(47,10799),(53,30167),(54,5040),(55,27030),(63,10185),(64,2632),(65,15391),(67,1410),(71,17490),(72,13926),(73,16196),(75,5083),(78,1533),(79,6572),(80,682),(83,15110),(85,28948),(86,8835),(87,21793),(88,27530),(89,29826),(90,792),(92,24751)]	172.259896
1	[(2,9435),(3,28753),(5,3556),(8,9616),(9,17339),(10,27009),(11,5279),(14,22826),(15,24506),(16,28064),(19,155),(22,14092),(23,4683),(25,14959),(32,16915),(33,615),(35,18424),(38,284),(43,6838),(45,6797),(47,8580),(48,10336),(49,5231),(50,2176),(51,394),(54,12329),(55,9737),(58,25765),(59,28511),(62,10028),(64,14445),(66,7096),(67,22138),(68,8708),(75,2274),(76,22912),(78,10745),(79,19157),(82,2628),(84,24080),(85,12126),(86,15894),(88,15749)]	183.162342
2	[(0,12577),(1,20529),(12,21062),(14,8507),(15,25164),(16,21512),(18,1422),(21,6813),(24,19352),(31,26696),(33,20946),(36,23011),(38,12567),(41,23812),(42,22882),(43,15924),(50,22242),(53,10386),(60,5363),(61,1713),(62,14686),(64,6572),(65,682),(69,9546),(71,22315),(74,1608),(75,10616),(78,21249),(81,14683),(83,6407),(84,27300),(87,8577),(89,18815),(90,7684),(91,7549),(92,645)]	178.628979
3	[(0,26304),(3,14818),(4,29370),(6,12287),(9,6864),(10,11521),(13,19820),(14,4697),(15,26267),(19,4936),(20,24256),(21,23458),(22,553),(23,19881),(25,5727),(27,11766),(28,3168),(29,1414),(32,25600),(33,5798),(34,8662),(35,20955),(37,7049),(40,19447),(42,19157),(46,22212),(48,29981),(50,13740),(51,26062),(53,3479),(54,14957),(56,22230),(58,22821),(60,2766),(61,720),(62,9197),(63,10654),(66,16719),(70,18510),(71,9611),(72,7384),(75,10567),(76,19260),(77,16343),(80,27585),(81,34),(82,13374),(83,15645),(85,7343),(86,18936),(87,4796)]	181.681619
4	[(2,15668),(3,20927),(5,6521),(6,11244),(8,24620),(9,2808),(12,1378),(14,2614),(16,105),(19,872),(22,24003),(23,26788),(24,19974),(26,29762),(28,6653),(29,122),(30,20845),(31,10763),(32,3429),(40,17953),(41,28083),(43,27421),(48,26858),(49,16754),(52,26005),(53,22290),(54,11919),(55,22163),(58,14444),(59,9328),(61,23410),(63,17413),(66,26072),(67,14434),(68,27140),(69,19834),(70,30056),(71,1195),(73,7755),(74,8843),(75,11536),(79,16296),(80,26751),(81,10556),(83,2191),(85,13269),(87,22615),(88,5790),(91,30204)]	190.081615
5	[(2,6699),(4,19337),(5,24989),(7,16465),(8,28951),(10,1489),(11,7788),(12,6045),(14,22719),(15,17892),(17,3164),(19,12056),(22,20179),(26,18481),(27,6159),(28,2019),(30,28567),(31,14857),(33,6705),(35,24756),(36,25721),(38,24479),(40,19843),(42,17590),(43,10809),(45,20342),(46,9962),(53,2871),(55,5422),(60,19381),(64,12530),(65,7843),(66,27607),(70,11043),(71,7365),(72,22963),(75,4080),(76,26292),(77,29076),(79,25197),(81,29822),(86,11114),(88,13648),(90,23622),(91,23567),(92,18629)]	191.984559
6	[(1,3320),(2,1309),(4,3020),(6,28050),(7,29873),(10,12854),(15,14054),(16,11703),(17,3395),(23,26479),(26,7278),(33,4189),(34,23247),(38,9201),(40,16639),(43,5057),(44,28410),(45,3757),(49,14209),(50,5333),(53,14621),(54,19780),(59,12525),(60,21707),(63,29860),(65,16520),(67,610),(69,15796),(72,25011),(76,2524),(77,7546),(83,17052),(84,10822),(85,17449),(89,13318),(92,27895)]	197.741566
7	[(0,23927),(5,6694),(6,644),(7,11765),(14,28873),(15,13355),(16,24627),(20,282),(21,12291),(23,9236),(24,25031),(27,16863),(33,5942),(35,25000),(36,19596),(38,8447),(39,26528),(40,21954),(44,11796),(48,13316),(49,19278),(50,4358),(51,16493),(52,15141),(53,9414),(54,7579),(56,20252),(60,7457),(61,4886),(62,4849),(63,9699),(65,18580),(67,24702),(68,18402),(70,29692),(73,3682),(74,15522),(82,8996),(84,16078),(85,22175),(86,20974),(87,28856),(89,3925),(91,20346),(92,29683)]	196.887631
8	[(0,25291),(5,25225),(6,11898),(8,2987),(9,17265),(10,21245),(11,13202),(12,20667),(14,8449),(16,15477),(17,12770),(18,12669),(20,9869),(21,21654),(28,17983),(31,862),(33,6720),(37,7213),(38,19330),(39,737),(40,23893),(42,10626),(43,19985),(46,24781),(50,16518),(52,10783),(53,8264),(54,4697),(55,13158),(56,25263),(60,2503),(63,24872),(65,2359),(67,23456),(68,21065),(78,27729),(79,17609),(81,10534),(82,9999),(83,28854),(85,18445),(86,11811),(88,18753),(89,18850)]	195.555926
9	[(0,20146),(3,16787),(4,585),(5,14696),(7,17245),(9,23347),(12,23910),(14,16720),(20,18097),(21,12249),(23,14229),(27,25659),(30,19602),(33,9528),(34,12069),(39,19571),(40,10793),(44,25092),(45,26129),(47,28335),(49,14358),(51,29988),(52,16769),(53,5472),(55,24576),(57,28109),(60,25219),(62,13310),(63,19316),(67,23626),(71,2089),(74,24703),(78,20742),(80,23299),(81,6554),(82,15962),(83,18443),(85,20292),(86,17862)]	183.054489
