ruleset_index	matches	time_ms
0	[(0,6145),(2,5487),(3,4330),(5,3080),(8,12621),(11,17035),(12,3608),(19,21104),(21,8191),(23,16245),(24,17924),(25,3252),(27,3284),(34,20521),(36,4662),(39,22118),(40,3289),(41,4587),(45,18146),(48,739),(52,12857),(55,15423),(59,17393),(65,19157),(70,20673),(72,10835),(73,1773),(76,7917),(78,15282),(81,8296),(83,18087),(86,22759),(87,7278),(92,11753)]	62.952757
1	[(1,11556),(3,11915),(15,12223),(18,897),(21,14116),(22,2093),(30,4876),(31,9824),(33,13156),(34,22018),(35,17218),(37,12821),(38,10011),(39,3181),(43,14506),(51,14889),(52,15842),(54,6586),(56,14898),(58,19401),(60,5133),(64,18908),(68,429),(69,1510),(70,12920),(71,3139),(75,8161),(76,6633),(81,5998),(84,18798),(89,11940),(92,17012)]	76.639436
2	[(0,770),(2,3493),(6,17698),(8,4095),(11,13529),(13,17064),(18,21017),(25,16676),(27,22818),(28,8893),(29,21721),(37,18415),(38,6145),(41,18513),(47,21602),(54,7097),(60,12245),(63,13513),(66,8296),(72,10900),(74,9247),(78,19277),(79,17104),(86,15708),(91,3485)]	66.811241
3	[(2,8754),(3,13517),(4,21639),(7,1053),(16,17437),(21,6759),(25,2695),(26,16532),(29,4908),(30,1638),(33,17811),(34,6444),(39,20908),(45,20858),(48,13629),(50,7341),(51,7984),(66,10228),(68,20234),(69,16751),(74,6478),(84,22456),(85,11810),(88,18585),(90,4494)]	62.820163
4	[(1,15535),(6,14130),(9,19609),(12,21426),(15,3626),(22,16359),(27,8797),(31,14201),(43,5349),(44,4999),(45,12580),(46,10213),(49,18343),(51,13166),(57,11505),(59,10387),(61,3938),(62,11339),(68,20633),(71,7441),(72,8786),(73,2071),(74,6994),(78,11760),(82,5726),(83,14396),(86,18334),(87,10506),(90,7554),(91,16877),(92,17356)]	62.632024
5	[(5,15367),(7,6897),(9,15632),(11,4590),(14,5623),(17,15330),(21,13535),(22,22595),(23,13188),(24,22274),(26,15304),(27,7593),(30,14927),(32,6466),(33,14050),(38,5603),(49,13203),(53,9253),(55,5700),(56,15760),(59,8919),(60,19098),(61,19784),(62,12298),(64,20342),(65,8731),(66,3605),(67,7888),(68,1366),(70,22048),(72,13177),(74,13692),(75,17792),(78,6846),(79,13502),(81,17795),(82,4865),(83,5711),(84,1877),(86,5957),(88,20666),(89,21795)]	62.899457
6	[(2,3278),(16,14594),(19,6231),(22,6626),(24,7661),(26,13430),(27,12304),(30,12847),(39,21276),(42,22002),(43,12228),(44,15508),(46,22392),(51,20752),(52,9136),(58,2142),(60,10809),(62,18137),(64,10961),(66,13178),(68,6227),(69,2389),(71,4486),(76,7868),(78,104),(81,8881),(83,14800),(86,5504),(90,19102)]	70.515533
7	[(3,829),(6,7013),(9,20662),(17,4112),(20,11106),(21,8440),(26,2594),(29,1405),(32,4593),(35,13818),(38,5370),(41,508),(44,9631),(45,2228),(49,17221),(60,22160),(64,13923),(65,14040),(67,13484),(68,22894),(71,3585),(73,12884),(84,21850),(85,8631),(88,19906),(90,18259)]	63.671975
8	[(0,1751),(5,16536),(6,14499),(8,17536),(11,18856),(17,2914),(19,16150),(22,14421),(24,18313),(26,17065),(28,11076),(29,8542),(30,10932),(32,9047),(33,15973),(34,620),(35,12554),(36,1837),(41,8970),(42,13994),(43,15695),(49,16592),(50,1548),(55,21892),(59,4617),(60,13292),(61,22767),(66,11792),(68,17085),(69,5153),(70,18590),(71,22112),(78,7791),(81,6767),(82,6641),(85,14309),(88,6165),(89,11256),(91,5638)]	63.371610
9	[(1,21928),(2,6464),(6,2543),(19,8003),(25,16671),(26,1723),(31,4701),(35,12526),(36,21072),(37,22435),(40,6730),(42,3916),(43,19245),(52,5821),(57,15183),(62,22492),(63,10317),(64,7912),(65,8816),(74,21284),(75,3770),(76,19211),(83,21041),(85,6218),(89,17603),(91,10534)]	64.868492
10	[(9,22753),(14,22384),(20,13030),(21,7992),(22,11323),(23,4847),(24,16071),(27,19765),(28,22399),(33,14369),(34,11679),(37,8234),(40,11725),(41,18066),(42,16534),(43,10471),(47,994),(48,22030),(49,9014),(50,6399),(52,21518),(53,18567),(54,2981),(55,17187),(57,7899),(58,5352),(61,4748),(63,3061),(64,22866),(66,15562),(67,17100),(68,14308),(69,6071),(72,2858),(73,6420),(74,9031),(76,18685),(77,19701),(79,10704),(82,21911),(83,14872),(85,771)]	66.298939
11	[(1,702),(2,14550),(13,8100),(18,20371),(22,11373),(24,989),(30,10023),(32,17082),(34,7246),(36,14718),(43,12802),(46,18814),(47,3250),(48,1566),(49,8339),(53,11487),(56,3548),(60,9714),(62,12896),(63,6695),(64,6332),(65,14980),(66,15272),(69,8728),(73,21479),(78,22455),(79,19401),(84,22338),(85,12654),(86,17611),(92,11237)]	63.419128
12	[(0,7860),(1,18329),(3,4971),(4,12603),(6,5017),(8,14251),(13,5911),(19,18163),(20,5787),(23,11476),(26,3089),(28,4739),(37,21850),(38,8631),(39,10102),(42,2945),(44,21203),(45,18240),(47,2485),(52,205),(54,3139),(61,3505),(62,3531),(63,13558),(64,19425),(65,14825),(67,68),(69,9556),(74,10847),(76,20761),(77,1763),(85,2341)]	63.324151
13	[(1,5290),(2,14892),(11,18679),(14,21747),(15,4755),(21,15456),(25,1642),(27,15790),(29,1979),(33,19250),(35,20150),(45,10329),(47,5329),(48,12077),(51,20663),(53,585),(55,22236),(58,10281),(59,11847),(61,10137),(63,5940),(66,17233),(69,3078),(73,9346),(77,12550),(79,10707),(87,8356)]	62.784476
14	[(2,5676),(4,21226),(6,11514),(7,10260),(9,11852),(12,22330),(14,22185),(16,10912),(17,20321),(18,4621),(22,22944),(25,7319),(26,9170),(37,3570),(38,3332),(42,69),(45,14796),(57,10356),(59,4020),(63,12151),(68,22194),(72,4637),(76,5766),(77,9539),(84,5704),(88,7615)]	63.206561
15	[(7,9659),(10,12998),(12,21414),(13,18685),(15,15823),(20,7979),(24,13761),(26,603),(30,21497),(32,14860),(34,19596),(36,3733),(38,7181),(40,22247),(41,9201),(45,14421),(49,16052),(50,14719),(52,4062),(53,14185),(54,20762),(58,11601),(62,13664),(65,2120),(66,13383),(67,17515),(70,18394),(71,21993),(74,3711),(75,17504),(78,9547),(79,5526),(87,6010),(89,2865),(91,15536),(92,3227)]	62.613550
16	[(1,20041),(7,8599),(15,19572),(20,3320),(27,6227),(28,10065),(29,5227),(31,5975),(33,297),(35,19982),(36,4728),(39,9317),(43,6413),(44,5637),(46,15371),(50,16029),(51,13875),(57,12012),(68,6580),(69,6456),(74,7787),(79,11225),(81,3127),(83,20199),(85,10530),(86,8130),(88,19738),(91,16114)]	62.945527
17	[(0,17147),(3,2819),(5,21750),(6,8064),(8,11094),(9,11214),(10,15661),(12,7496),(13,8670),(14,10473),(16,21054),(18,6019),(19,17418),(20,18807),(22,10658),(26,7528),(30,5885),(32,7540),(33,18255),(35,7157),(37,6276),(38,8376),(39,19624),(40,4698),(43,17906),(45,21807),(47,5781),(50,20337),(52,1475),(53,972),(54,8507),(58,11875),(59,13025),(64,4043),(67,4148),(70,14545),(74,13234),(77,215),(80,12413),(82,10744),(85,14985),(88,5699),(89,16335),(90,1909),(92,19442)]	80.092846
18	[(5,7100),(8,2146),(14,16876),(20,12476),(43,11457),(45,7591),(49,6437),(52,11228),(54,19705),(55,3160),(58,21291),(59,9613),(60,13079),(61,9434),(63,468),(68,15702),(75,17092),(78,1518),(79,12475),(81,5749),(83,19646),(84,21594),(85,1473),(92,3030)]	64.561129
19	[(5,21119),(8,12795),(13,20236),(15,21089),(29,17526),(30,13571),(33,21588),(34,21974),(39,9689),(43,3956),(45,14556),(46,18646),(47,21733),(49,15713),(53,11275),(55,9040),(57,19009),(58,8327),(71,5635),(72,14261),(76,22790),(77,7607),(78,280),(82,14738),(83,22771),(91,11115)]	63.027353
20	[(1,21231),(3,22678),(6,1778),(8,10217),(12,18736),(13,6822),(23,12809),(27,1258),(28,6131),(29,10897),(30,2453),(36,2141),(38,2858),(39,6420),(46,11821),(47,16540),(48,7086),(50,3392),(51,3551),(52,2660),(53,5112),(59,6618),(61,12114),(66,16662),(68,14930),(73,11355),(75,12899),(81,22394),(82,14180),(85,3506),(87,17231),(90,21283),(91,15083)]	62.694409
21	[(0,5515),(6,17574),(9,20159),(12,2039),(13,19971),(21,22525),(22,10232),(24,16831),(33,18028),(34,14581),(38,16379),(42,10223),(43,11369),(47,11784),(49,4923),(52,20895),(57,15855),(58,1385),(59,9281),(62,16748),(64,16898),(67,20035),(73,4602),(74,3937),(75,15575),(76,15517),(77,19699),(78,14460),(80,13846),(85,18763),(88,17130),(92,8311)]	74.809880
22	[(0,16704),(1,20062),(3,9381),(4,10059),(5,11006),(7,21019),(11,15649),(14,21055),(19,22026),(22,11570),(26,22886),(28,5446),(29,13060),(31,7608),(38,4112),(39,9701),(41,17851),(45,2580),(52,1676),(53,7986),(55,10554),(62,22263),(63,17626),(64,4788),(65,17552),(69,3904),(77,5004),(78,785),(81,11295),(82,20031),(86,8053),(88,14425)]	63.705822
23	[(0,6069),(1,18067),(2,13017),(4,8441),(12,7073),(14,9743),(16,17504),(20,21854),(22,7748),(24,2766),(26,11180),(27,16000),(33,15161),(36,9648),(37,7096),(40,4027),(48,14806),(49,19224),(50,14570),(52,13985),(53,3081),(55,5839),(56,13741),(59,17514),(61,3007),(65,7266),(67,4982),(69,4846),(70,8743),(71,14855),(72,14433),(74,19565),(77,16794),(78,19006),(79,18925),(85,7492),(86,15611),(89,15732)]	62.527195
