ruleset_index	matches	time_ms
0	[(0,14307),(1,7253),(6,34946),(7,18493),(8,27334),(11,7140),(14,9541),(15,21337),(17,28384),(18,16278),(19,28165),(20,5595),(21,36302),(23,11191),(24,35731),(25,34353),(26,16764),(28,31516),(30,28987),(32,4178),(33,28151),(34,1907),(35,4602),(36,37465),(38,1501),(40,611),(41,21045),(42,29430),(48,15817),(49,35029),(50,18238),(54,30386),(55,18922),(56,27509),(57,12248),(58,13454),(59,31605),(60,22172),(62,23670),(63,36357),(65,33295),(66,38035),(67,8626),(68,3500),(69,21443),(70,4876),(71,27271),(72,15271),(73,22559),(74,31431),(75,26456),(77,1983),(78,36707),(79,38103),(80,24715),(81,29297),(83,25090),(84,5921),(85,18857),(86,8418),(88,26954),(89,14811),(90,15021),(91,30618)]	138.832994
1	[(0,18360),(2,9846),(3,38354),(4,4198),(6,33297),(7,688),(8,653),(9,9452),(12,38435),(13,35752),(15,28686),(16,17474),(18,25170),(19,3862),(21,28944),(23,3758),(25,7600),(26,3536),(27,34821),(28,28522),(30,27911),(31,12962),(34,31578),(37,5571),(43,36756),(45,20551),(46,13864),(49,30035),(54,35338),(55,18404),(56,9943),(57,6423),(58,20394),(60,10780),(63,29557),(64,29451),(65,9812),(66,38092),(67,18958),(68,1154),(70,8778),(71,13006),(74,8795),(75,37825),(76,22922),(77,16024),(78,5656),(79,16002),(80,22841),(81,16339),(84,22631),(85,5148),(86,3078),(89,29206),(91,28630),(92,11387)]	137.130994
2	[(1,12346),(2,10389),(3,28055),(5,29907),(6,1837),(7,31982),(8,8668),(9,10174),(11,22100),(12,5763),(13,18153),(15,36224),(17,2981),(18,19430),(19,22264),(21,25431),(22,9186),(23,14802),(24,1432),(26,29527),(27,24159),(28,27902),(31,35942),(33,23503),(35,33411),(37,29872),(38,14307),(40,12762),(42,24456),(44,29600),(46,38307),(47,25935),(48,10850),(49,20645),(50,10918),(51,6928),(53,4124),(57,6717),(58,8125),(60,19071),(63,34804),(64,38103),(65,24715),(66,29297),(68,10938),(69,16986),(70,33180),(71,26354),(73,7082),(76,8396),(78,21978),(79,22966),(80,36368),(81,30620),(85,14391),(87,7846),(90,26194),(91,29867)]	138.558627
3	[(2,12591),(3,32202),(5,38329),(6,11139),(7,26309),(9,34100),(10,33692),(11,14779),(12,2095),(13,12622),(17,23023),(20,24012),(22,3874),(23,15133),(24,29103),(25,35672),(26,7806),(27,21411),(29,20048),(30,3753),(33,21155),(34,20323),(35,13723),(36,6549),(37,31629),(38,24303),(39,6718),(40,8280),(41,24918),(42,16002),(43,22841),(44,18274),(49,36265),(51,2394),(53,266),(54,28473),(55,13881),(56,29564),(57,20626),(59,18433),(60,28482),(61,30132),(64,6282),(65,38252),(69,23592),(71,8097),(73,29766),(74,20966),(75,11566),(77,15625),(79,22806),(82,12518),(83,32094),(86,19826),(88,18628),(89,2517),(90,4002),(91,9710),(92,4599)]	132.295390
4	[(1,18768),(2,21067),(3,10533),(4,18957),(5,68),(7,33401),(8,7897),(9,15736),(13,15643),(15,24364),(16,7333),(17,10914),(18,28149),(19,33540),(23,21854),(25,38193),(26,30879),(27,14137),(30,28708),(32,6753),(33,38806),(34,32683),(38,25258),(39,6164),(40,11015),(41,10754),(43,15629),(45,27283),(46,36813),(49,20897),(50,3209),(52,32930),(53,38461),(56,3993),(57,34054),(62,20700),(65,7135),(66,7748),(69,8217),(72,37958),(76,17114),(77,10457),(78,30152),(79,7105),(80,33447),(84,14386),(85,31739),(86,12326),(87,26026),(90,22585),(91,12872),(92,8867)]	163.362728
5	[(1,18953),(2,494),(3,5225),(4,33095),(5,29550),(6,8074),(7,13392),(13,13924),(15,27567),(16,24206),(17,25985),(18,7469),(21,18239),(23,25729),(24,133),(27,5609),(30,11388),(32,18262),(33,16814),(35,19249),(36,35666),(37,17614),(38,33754),(39,10778),(40,34782),(43,23029),(44,925),(48,22548),(49,2824),(51,1368),(53,37762),(56,23614),(58,33626),(59,21022),(60,37125),(61,34622),(66,7326),(67,640),(74,5045),(78,9707),(81,26035),(82,15036),(85,35284),(86,26676),(90,36675),(91,29085),(92,34086)]	143.018146
6	[(5,3493),(7,17361),(9,10074),(11,11749),(12,6010),(13,30769),(16,7631),(17,7142),(18,16812),(19,10928),(21,19933),(23,13954),(25,21806),(29,29325),(30,16259),(33,35588),(34,30660),(35,32677),(36,34558),(38,6148),(40,27813),(43,2887),(44,28739),(45,4292),(48,5716),(49,5392),(50,2594),(52,25074),(55,21414),(57,8983),(60,456),(61,27864),(65,2003),(66,5018),(69,27287),(70,31196),(73,14235),(75,28291),(79,25132),(84,9192),(88,7716),(91,16819),(92,5052)]	147.682387
7	[(2,36301),(4,3114),(5,34760),(6,31463),(7,28699),(9,18615),(10,32137),(11,19576),(12,28205),(13,12565),(14,20909),(15,6343),(17,23033),(18,1509),(21,19586),(24,12027),(25,15845),(27,15834),(30,3226),(32,13636),(34,12248),(35,21100),(40,11711),(41,35479),(42,10734),(43,6609),(44,24595),(46,29980),(47,9172),(48,14269),(49,37216),(50,4741),(51,17363),(52,15405),(53,14614),(55,1431),(56,37215),(57,13109),(58,23357),(62,6924),(63,26083),(64,12437),(65,27530),(66,1820),(67,30069),(69,16174),(70,10586),(71,15860),(72,8505),(74,36200),(75,28223),(76,15545),(79,1409),(80,34727),(82,4889),(84,35171),(86,26923),(88,14685),(89,17085),(90,18081)]	141.451612
8	[(0,20471),(1,32760),(2,692),(4,23599),(5,3731),(6,13977),(8,30031),(9,15486),(11,30195),(14,1267),(15,19547),(17,5671),(18,1841),(19,9975),(20,37790),(21,5967),(22,15304),(24,11604),(26,23276),(28,9536),(30,36446),(32,24717),(34,27087),(36,7254),(37,36437),(38,30402),(41,501),(43,17327),(44,26334),(45,18198),(48,8969),(49,6305),(50,4528),(51,6064),(53,38603),(59,10405),(60,35396),(61,11506),(63,3075),(64,19214),(66,19568),(67,29554),(69,5370),(70,37087),(71,10382),(72,18319),(73,19713),(76,21139),(77,25819),(78,16914),(79,13904),(81,27815),(83,12000),(84,14190),(85,16834),(86,23334),(87,16778),(88,8259),(89,30192)]	157.349355
9	[(0,34443),(2,37715),(3,28816),(5,33700),(7,26908),(8,4459),(9,15735),(11,4706),(12,37514),(13,13694),(14,7382),(15,31997),(19,23523),(21,13463),(25,2239),(26,25773),(27,15656),(28,21133),(29,8898),(30,34903),(31,7594),(34,37075),(35,21931),(38,13288),(39,37737),(41,6752),(42,20025),(43,14531),(44,22696),(45,20242),(46,20887),(47,152),(49,5533),(50,30084),(52,1879),(54,12443),(55,12313),(58,23674),(62,31363),(63,20264),(65,27660),(69,21645),(73,9057),(74,21512),(75,13698),(76,15577),(77,1526),(82,36869),(83,33939),(84,149),(85,8220),(87,37201),(89,14502),(90,28061)]	140.456003
