ruleset_index	matches	time_ms
0	[(0,13438),(2,8859),(5,3727),(10,14314),(11,19899),(21,12049),(27,1795),(29,10025),(34,19886),(36,10786),(38,10253),(42,12619),(43,188),(45,12192),(48,1465),(49,682),(51,11764),(53,3435),(54,6535),(58,13408),(59,2456),(61,13460),(66,3789),(73,8273),(76,15985),(79,1706),(81,15039),(87,18852),(88,18647),(90,9516)]	57.793382
1	[(0,16304),(10,6106),(12,8848),(18,16840),(20,19282),(25,5400),(27,18089),(29,15733),(31,14637),(37,19858),(44,1258),(46,791),(50,10454),(52,15006),(53,13916),(59,18702),(62,5515),(68,17566),(75,1587),(77,12377),(81,9770),(85,12119),(86,11179),(91,11352)]	56.379490
2	[(1,19172),(4,7679),(6,7776),(7,15010),(9,5558),(14,13977),(17,9241),(24,19164),(27,19203),(38,13438),(41,19431),(44,13276),(47,18911),(49,11763),(51,8046),(53,13181),(54,7323),(55,17641),(59,14560),(60,3926),(61,1014),(64,1706),(66,15039),(69,19949),(71,14614),(79,3654),(81,11033),(83,2581),(84,13665),(87,11963),(89,12220),(90,17848),(92,12185)]	62.236100
3	[(3,7310),(4,11806),(6,7821),(7,3757),(9,9798),(10,2726),(15,16503),(17,9691),(18,9733),(19,14092),(22,8392),(23,10529),(26,20099),(28,12771),(29,17251),(46,9294),(49,19102),(54,13676),(58,10193),(59,1553),(60,14145),(64,18555),(70,826),(75,7348),(76,5723),(77,2954),(78,729),(86,13357),(91,14011)]	61.492475
4	[(0,19840),(1,19922),(2,3487),(4,3698),(6,6503),(9,7505),(10,7027),(14,16796),(15,13976),(16,10533),(20,10929),(22,19321),(23,7342),(25,10600),(26,17954),(36,13219),(40,16907),(42,11506),(45,12121),(51,19215),(53,1210),(57,2641),(63,11966),(67,4892),(68,1200),(69,4114),(71,15514),(73,7977),(74,19471),(76,17518),(77,19914),(91,3631)]	61.847243
5	[(0,709),(1,5943),(2,13790),(3,865),(7,13337),(8,2814),(12,11241),(19,18406),(21,15725),(26,6977),(33,4132),(36,17759),(40,14056),(42,17801),(44,18078),(46,7206),(47,9039),(53,6199),(54,13742),(59,17685),(60,17474),(67,14920),(69,7806),(72,9057),(73,14269),(77,1022),(78,6784),(85,170),(88,4238),(89,12357),(90,6326),(91,11927)]	56.994032
6	[(0,12882),(1,1252),(4,17313),(7,14999),(8,19751),(13,19080),(22,6940),(29,15788),(31,17964),(36,4519),(49,12825),(51,6556),(55,1121),(61,19253),(65,11563),(67,13649),(71,9949),(73,19049),(74,3336),(75,9827),(88,10441),(92,9418)]	55.256343
7	[(0,13767),(7,6041),(8,758),(9,16551),(13,12804),(14,13657),(17,14962),(23,12942),(24,12976),(28,10144),(31,15925),(32,6800),(33,6233),(35,19428),(37,17222),(38,3646),(40,7850),(42,19029),(44,10576),(49,18943),(50,12254),(52,7890),(56,4508),(57,1520),(58,5165),(62,1389),(67,501),(68,14665),(69,14505),(70,18870),(78,17461),(79,14926),(80,20063),(81,9312),(82,19971),(83,19129),(90,1572)]	54.943753
8	[(2,10352),(3,109),(6,1996),(8,16340),(10,9748),(12,9617),(15,20074),(20,16845),(23,5657),(28,5050),(29,10833),(34,16609),(35,118),(36,12067),(45,2809),(48,7375),(50,4717),(52,3338),(56,10499),(64,5564),(69,489),(70,8720),(72,11569),(82,4616),(83,19481),(84,7341),(89,9482),(90,3076)]	63.011385
9	[(0,16571),(3,12784),(5,19529),(7,13419),(10,11766),(11,1761),(13,13290),(14,5904),(17,6228),(20,14207),(22,17381),(23,4514),(24,18326),(26,19662),(27,8914),(32,16116),(33,6904),(35,3214),(36,230),(38,11488),(40,3783),(44,5964),(45,17000),(46,9863),(47,15988),(54,2800),(55,14197),(56,3354),(60,19429),(61,11045),(63,3902),(66,3128),(68,9276),(78,6766),(81,9422),(82,13152),(86,9287),(87,17404)]	54.943060
10	[(2,15609),(3,6435),(4,14134),(5,16359),(11,19168),(12,18300),(14,16055),(23,4247),(27,8508),(31,1082),(44,4877),(46,2887),(49,8782),(50,2553),(51,2546),(58,5892),(63,7975),(69,17342),(72,14278),(74,8795),(79,20125),(82,8652),(84,5348),(87,6104),(90,8603),(91,18718)]	58.571700
11	[(0,13696),(8,4183),(9,577),(12,16515),(13,19523),(14,17561),(15,17835),(18,20247),(23,7865),(29,14382),(38,2471),(39,8428),(41,11133),(43,4273),(44,14485),(45,18586),(46,15153),(51,4137),(54,14953),(56,8808),(60,2686),(62,10729),(63,13289),(64,7864),(65,11195),(70,2875),(71,10466),(74,5914),(80,1146),(84,19912),(88,649),(89,15211),(91,9977),(92,12661)]	56.179351
12	[(4,7629),(6,13247),(11,11389),(12,6527),(14,16632),(15,8352),(22,10557),(24,7927),(25,15254),(26,15990),(27,793),(29,4215),(34,8057),(40,17396),(46,17371),(50,871),(51,9312),(58,8727),(59,513),(64,16267),(71,17322),(77,10275),(80,5904),(84,11795),(92,12619)]	56.806044
13	[(4,7013),(6,8537),(7,1435),(9,8616),(12,15862),(13,6375),(15,6794),(16,6031),(19,11807),(27,790),(34,4545),(35,14163),(37,3121),(40,11702),(42,13533),(43,3284),(48,12974),(49,5955),(56,8471),(61,12128),(63,17428),(67,8912),(69,9129),(73,9222),(74,5730),(75,9343),(78,3640),(79,15574),(81,14813),(83,395),(86,15369),(92,5605)]	56.081864
14	[(6,9391),(10,11758),(11,2009),(15,12918),(20,11411),(25,8483),(26,2277),(29,18096),(32,4189),(39,18345),(43,15410),(49,16612),(50,11722),(51,18201),(55,10649),(59,2600),(64,89),(65,11089),(66,525),(70,4849),(71,8396),(75,17828),(79,15573),(81,17681),(82,11900),(84,18441),(87,1624),(88,2780),(90,13844),(91,9411)]	56.064113
15	[(1,696),(2,6576),(4,7069),(5,14329),(7,15699),(9,14960),(12,7146),(15,12916),(17,14227),(22,16990),(27,3911),(33,2136),(34,10450),(39,14059),(40,8341),(41,18102),(51,1346),(52,4158),(55,14116),(56,18074),(61,14585),(62,16699),(65,16073),(69,18478),(80,7004),(82,520),(85,15955),(86,13953),(87,11555),(88,4125),(90,17377)]	57.054601
16	[(1,7362),(2,3019),(3,6884),(7,2304),(11,6565),(13,5931),(14,16449),(15,14444),(18,13928),(21,9143),(22,2904),(25,8055),(26,8594),(28,14719),(29,13314),(30,2096),(32,4163),(34,15602),(46,13414),(48,15367),(64,16098),(66,18569),(69,9247),(72,4050),(73,17527),(81,8746),(82,12662),(88,3688)]	67.704734
17	[(0,19977),(4,5712),(6,18634),(10,17922),(13,15297),(16,3979),(20,6598),(24,10263),(25,13871),(27,11533),(28,18857),(30,7169),(32,6937),(40,18028),(42,2164),(43,11299),(46,1646),(53,16498),(67,15002),(68,9891),(70,5804),(73,2582),(75,10067),(77,1531),(78,19335),(82,18400),(91,17176),(92,8981)]	64.315193
