ruleset_index	matches	time_ms
0	[(27,618),(39,1442),(41,160)]	12.561158
1	[(9,881),(37,37),(41,1866),(52,5),(63,1169),(67,295)]	12.671138
2	[(84,1494),(85,343)]	13.014014
3	[(32,1693),(52,117),(79,1952)]	13.468850
4	[(41,713),(59,1337)]	13.569003
5	[(9,2041),(17,855),(18,235),(23,984),(36,1948),(37,1776),(48,1081),(83,274)]	14.531331
6	[(6,595),(64,977),(86,749)]	17.104299
7	[(40,742),(56,954),(62,1479),(73,647)]	14.255918
8	[(14,114),(25,342)]	12.633169
9	[]	13.193135
10	[(4,14),(11,1326),(23,88),(59,1204),(88,959)]	13.520763
11	[(14,1135),(32,388),(46,1904),(48,837)]	13.151103
12	[(4,1155),(11,442),(27,318),(58,1888),(89,609),(90,879)]	13.134429
13	[(32,1134),(41,384),(88,1552)]	12.650030
14	[(13,559),(36,66)]	13.177073
15	[(61,324)]	12.983815
16	[(13,173),(58,1562),(60,1574)]	12.752946
17	[(56,1587)]	12.658860
18	[(17,330),(57,1789)]	13.069648
19	[(19,625),(33,1915),(40,1050)]	12.569161
20	[(13,1696),(20,8),(82,518)]	13.995774
21	[(12,1406),(40,1584),(52,1778)]	13.005347
22	[(8,1599),(13,881),(20,395),(29,230),(30,1671)]	14.550462
23	[(23,1379)]	12.838503
24	[(17,1467),(64,1531),(73,818),(75,668)]	13.021262
25	[(10,1129)]	13.461424
26	[(29,880),(56,1846)]	14.621875
27	[(16,1867),(85,2081)]	13.051198
28	[(54,548),(69,1684)]	12.737452
29	[(16,1206),(25,291),(57,367),(58,2019)]	12.576742
30	[(29,1015),(67,679)]	12.675340
31	[(26,56),(33,865),(59,381)]	13.654082
32	[(25,786),(28,1050),(73,1271)]	13.199138
33	[]	19.480117
34	[(8,723),(72,288)]	25.998923
35	[(9,142),(28,127)]	13.921092
36	[(2,1737),(91,663)]	12.590344
37	[(49,504),(76,1739)]	12.774585
38	[(54,299),(62,600)]	14.632751
39	[]	16.816259
40	[(1,1755),(11,2064),(20,1660),(50,1468),(63,904),(80,1791)]	14.072443
41	[(11,1491),(28,83),(29,1016),(44,1027)]	12.606680
42	[(9,1787),(11,837)]	12.974530
43	[(49,2062),(56,1051),(63,1366),(77,1140)]	14.593503
44	[(3,1264)]	13.144957
45	[(16,354),(61,1234),(90,1429)]	13.718316
46	[(32,1917),(48,1134)]	13.300868
47	[(2,1930),(33,254),(38,380),(53,2003),(64,30)]	15.617679
48	[(5,16),(54,1797),(64,325)]	13.634189
49	[(64,984),(80,1658)]	12.588362
50	[(29,1888),(60,1914),(71,139)]	14.428529
51	[(3,1712),(11,446),(16,1054),(44,855),(45,235),(57,1474),(59,166),(69,291)]	13.275829
52	[(1,1407),(64,584),(69,1970)]	14.397399
53	[(88,2052)]	13.464625
54	[(8,1188),(58,665),(60,1208),(65,61)]	12.747787
55	[(9,398),(45,975)]	13.889724
56	[(21,675),(57,276),(63,910)]	21.571597
57	[(10,55),(11,1238),(28,505),(75,2018),(77,2053),(92,654)]	12.791039
58	[(12,456),(23,2031),(30,563),(48,83),(52,1094),(63,1982),(89,1659)]	13.761902
59	[(57,1360)]	12.707500
60	[(20,541),(32,1497),(45,988),(76,381)]	13.904301
61	[(39,1901)]	14.610747
