ruleset_index	matches	time_ms
0	[(0,20300),(2,5356),(3,21557),(7,2659),(8,401),(9,12991),(11,21346),(12,19799),(13,12657),(14,11645),(17,30857),(18,10519),(19,3611),(20,16579),(22,34846),(23,37105),(24,11165),(25,11460),(29,34793),(33,13760),(34,22189),(35,9146),(38,26600),(39,32595),(40,2094),(41,10149),(42,6762),(45,10135),(46,25093),(47,9800),(48,32913),(50,19839),(53,22226),(55,16819),(57,17143),(58,16609),(60,26579),(64,21605),(66,15166),(67,1159),(68,37414),(71,12744),(72,11837),(73,29185),(76,25750),(77,31092),(78,37118),(80,25615),(81,16366),(84,29530),(85,33589),(87,1049),(89,20423)]	127.868204
1	[(3,2061),(4,32288),(5,36686),(7,5653),(8,23023),(10,28812),(11,7181),(16,27104),(17,14734),(20,37301),(22,18240),(24,2809),(26,30116),(27,15631),(28,8462),(32,2224),(33,26610),(35,16430),(36,7705),(37,22844),(39,10976),(41,35),(44,5011),(45,246),(47,33959),(49,3156),(50,36754),(51,9015),(52,24865),(53,16908),(54,27734),(55,10991),(58,12226),(59,16214),(60,6244),(61,16922),(62,7153),(63,32003),(66,1097),(67,4219),(68,21555),(69,30390),(70,12853),(74,393),(75,2733),(76,37425),(78,22279),(79,26925),(85,2113),(86,29920),(87,29953),(91,29979),(92,10925)]	118.756447
2	[(0,7669),(1,21687),(2,23499),(3,15329),(5,31787),(6,27170),(8,387),(10,20429),(11,32665),(12,4133),(14,13171),(17,27044),(19,15324),(20,20876),(21,28320),(22,30414),(24,1944),(26,27593),(28,37438),(29,35272),(33,4774),(35,24090),(37,19461),(38,20300),(40,13280),(42,38005),(43,28763),(45,7808),(47,17003),(48,18510),(49,19261),(56,2423),(57,27827),(61,26754),(63,2488),(65,25615),(66,16366),(67,36832),(69,19029),(70,28964),(71,33381),(74,9501),(77,956),(78,12332),(79,28165),(83,30549),(84,15170),(85,23615),(87,1000),(88,33024),(92,11811)]	128.578831
3	[(0,17786),(2,28737),(4,23100),(5,9913),(6,733),(7,25905),(8,13190),(9,30351),(12,15742),(13,1794),(15,25422),(16,9974),(18,20473),(21,5628),(22,196),(24,7823),(27,1631),(28,32988),(29,14493),(31,2462),(32,1371),(33,33510),(34,35034),(36,14851),(38,31581),(39,11087),(40,13021),(41,33650),(42,26925),(44,29614),(45,36784),(47,8416),(48,7855),(50,18740),(53,35958),(55,33097),(56,35810),(57,8010),(60,31862),(62,33229),(66,16269),(69,36038),(71,2483),(72,32939),(75,11568),(76,826),(77,2270),(78,17626),(79,9332),(80,36179),(81,34062),(84,24059),(86,20884),(87,24534),(88,14125),(90,529)]	119.271437
4	[(0,30261),(1,18213),(2,28662),(6,13863),(7,22794),(10,11404),(11,4770),(14,14541),(16,16673),(17,6890),(18,13496),(20,4887),(21,2943),(23,33301),(24,3542),(25,11060),(26,22093),(27,14545),(28,5191),(29,13665),(30,485),(32,28220),(34,22394),(35,16022),(40,1558),(48,6605),(49,16791),(50,5775),(52,5213),(53,13934),(57,23994),(58,16329),(63,25719),(64,12547),(65,31730),(69,14591),(70,26887),(71,35693),(73,27100),(75,15300),(78,1594),(84,28884),(87,20859),(88,13687),(89,23496),(90,16589),(91,6087)]	126.975454
5	[(2,30488),(3,25531),(4,20681),(7,16265),(8,29392),(10,17207),(11,24007),(13,13343),(14,3956),(17,1535),(18,34103),(21,16781),(22,28020),(24,25571),(26,5399),(27,4676),(28,29950),(29,35799),(30,15591),(31,25858),(32,30103),(33,27545),(35,34076),(36,5990),(37,24635),(38,27888),(40,7100),(41,36279),(42,29253),(43,19115),(44,4739),(46,25603),(51,23421),(52,15682),(54,30982),(56,29879),(57,24986),(58,17831),(59,29184),(60,16172),(61,10752),(62,20482),(63,22124),(64,5711),(65,9849),(66,23278),(67,5293),(68,15781),(70,36026),(73,12135),(78,35277),(80,5257),(82,37563),(84,9500),(85,6074),(90,629),(91,27866),(92,153)]	114.899405
6	[(0,33387),(1,13880),(4,11211),(5,21664),(6,34597),(9,20708),(10,4691),(11,27462),(14,441),(15,33123),(16,19014),(18,6018),(20,28431),(21,37193),(22,26414),(27,17867),(28,7658),(29,5081),(30,36472),(31,14552),(33,12631),(35,27991),(36,18140),(37,12841),(39,36005),(41,24265),(42,36895),(43,4503),(44,792),(46,7739),(47,2198),(48,35216),(50,26038),(51,12321),(52,5480),(55,11850),(58,31914),(60,36018),(62,19544),(63,3357),(65,10504),(66,25355),(67,4749),(68,28480),(73,11097),(74,18549),(76,17084),(77,11610),(79,25780),(83,5844),(85,19444),(86,5318),(87,36070),(88,3613),(89,36914),(90,27933),(91,33134),(92,13014)]	115.505726
7	[(3,36670),(4,19475),(8,16113),(12,22645),(13,31765),(15,34698),(16,35129),(17,28429),(19,3429),(20,9497),(23,27263),(24,22267),(25,22605),(31,15422),(32,14423),(34,17143),(35,27590),(36,32309),(39,37067),(41,16797),(42,37847),(43,36755),(44,27152),(45,10544),(46,3387),(47,7740),(48,19091),(49,60),(52,33225),(53,31102),(54,2771),(55,9382),(58,34171),(68,17434),(69,37764),(72,32756),(73,32846),(74,31105),(75,9693),(79,15023),(80,29890),(81,3125),(82,28555),(83,9741),(85,3920),(87,13811),(88,6428),(89,1076)]	122.485145
8	[(2,12504),(3,8334),(4,23611),(5,17353),(6,32889),(7,9252),(8,31598),(9,12058),(12,9945),(13,26019),(15,17400),(16,13837),(18,3519),(25,11040),(26,24352),(29,17825),(31,22729),(32,14052),(33,21140),(34,7860),(35,17676),(39,11143),(40,14111),(41,17146),(42,15717),(43,6916),(44,13544),(45,32764),(46,31186),(47,97),(49,6902),(51,11842),(53,2553),(56,26936),(58,37044),(59,10779),(63,33218),(64,3428),(65,3964),(66,15884),(67,24699),(70,20039),(71,38009),(72,30265),(74,2742),(75,5820),(76,5348),(77,12700),(79,21151),(80,18988),(81,8883),(83,33858),(84,9648),(85,23760),(87,27039),(89,30071),(90,8871),(91,33004)]	142.172905
9	[(2,4155),(4,6746),(7,4290),(9,23362),(12,22894),(13,4187),(14,28664),(15,3982),(17,19987),(18,19040),(19,21403),(21,7329),(22,10114),(25,4472),(26,23485),(27,36566),(29,21457),(32,16361),(33,23000),(34,8051),(35,17233),(38,25938),(42,29019),(44,13847),(45,14572),(46,7833),(48,3008),(49,20077),(50,6989),(52,34365),(53,32264),(55,37153),(62,5909),(63,27157),(64,21049),(67,3642),(68,2698),(69,11389),(70,802),(71,35976),(74,5757),(75,5244),(76,14038),(77,750),(78,22025),(79,13480),(80,32998),(81,2903),(82,34064),(83,12521),(84,1099),(87,19431),(91,32128)]	111.780611
