ruleset_index	matches	time_ms
0	[(0,743),(1,15482),(2,33055),(4,31920),(5,34537),(7,5532),(10,20646),(11,11039),(15,37237),(16,13287),(17,6844),(18,15861),(19,26645),(21,33389),(22,30640),(23,33229),(24,17327),(25,20788),(26,35557),(27,28573),(29,13166),(33,15980),(34,6460),(38,31640),(39,16355),(42,26465),(43,33706),(45,21061),(46,19830),(47,30211),(48,11845),(49,32734),(51,6643),(52,478),(53,10906),(54,28680),(56,26962),(58,16523),(63,14331),(64,20758),(65,22163),(69,19648),(70,15582),(71,19714),(72,31197),(73,8568),(74,31813),(79,36686),(80,8669),(81,19254),(82,3088),(83,18140),(84,12563),(85,31721),(86,6574),(88,14660),(89,18506),(90,34175),(91,36558)]	131.179575
1	[(0,36168),(2,6653),(3,20728),(4,30762),(5,9183),(6,3221),(10,6473),(11,13671),(12,12535),(13,4228),(17,16596),(19,9081),(20,4238),(21,12319),(22,35306),(23,5885),(26,16330),(27,35672),(31,7230),(33,25337),(36,24521),(37,4313),(38,14935),(39,35361),(41,13474),(43,9587),(44,35732),(45,19629),(48,25709),(50,29513),(52,3436),(53,4850),(56,17496),(57,23658),(59,37434),(61,17354),(66,35682),(68,2739),(69,13028),(75,26118),(76,36774),(78,21389),(80,30648),(81,36238),(82,12980),(84,6878),(85,5211),(86,27315),(87,20338),(88,27045),(89,17771),(90,24574),(92,1555)]	120.453368
2	[(0,7081),(2,6587),(3,19264),(4,22963),(5,10625),(6,16109),(10,16663),(11,35534),(12,6065),(13,30110),(15,13831),(16,5918),(17,184),(19,24724),(20,10379),(21,9332),(24,16487),(25,19023),(28,31447),(29,3840),(30,21132),(31,32859),(32,5804),(33,37361),(34,15784),(36,34128),(37,19859),(38,743),(39,34425),(42,12832),(43,35484),(45,3328),(52,16828),(54,6299),(55,22918),(56,20010),(57,31022),(60,3123),(61,3029),(64,36686),(65,8669),(66,19254),(67,4589),(68,20903),(69,3190),(71,10789),(73,27096),(74,20703),(75,9176),(76,5978),(77,14020),(81,34080),(84,11189),(88,10671),(89,2526)]	110.231119
3	[(4,19734),(5,9169),(6,5326),(7,25225),(8,34959),(9,32373),(10,5016),(11,30948),(12,525),(13,2369),(14,6134),(15,15780),(16,27145),(17,8541),(19,32499),(22,26631),(23,19253),(24,29541),(25,2900),(26,9404),(27,16312),(33,14109),(34,2104),(35,36730),(36,18213),(40,21333),(41,8762),(43,30648),(47,11615),(48,18520),(50,32232),(51,30014),(52,26411),(53,24194),(54,12842),(55,10665),(58,3636),(59,35081),(61,26197),(62,24279),(63,10293),(64,15966),(65,29025),(66,17318),(67,29163),(69,26391),(72,34779),(73,18635),(77,36045),(79,15680),(80,29945),(82,24230),(83,20474),(84,16260),(88,9234),(89,11022),(90,14439),(91,32222)]	120.047012
4	[(1,17249),(5,35787),(6,32460),(7,35429),(8,33458),(10,22396),(11,22311),(13,17483),(15,26577),(16,27467),(17,21800),(19,12017),(20,20323),(21,4475),(24,27919),(27,648),(28,28737),(29,18008),(31,31875),(33,19489),(34,20123),(42,9572),(45,22960),(46,12757),(47,6303),(48,25319),(49,35466),(50,18799),(51,29759),(52,35528),(53,11861),(55,1697),(56,34540),(57,32696),(58,31507),(59,8512),(60,7757),(62,36017),(64,16146),(65,24334),(66,25373),(67,28440),(68,30400),(69,33146),(70,5335),(71,35241),(73,7354),(74,28708),(75,27490),(78,21136),(79,16706),(80,6371),(81,29980),(86,20068),(88,34152),(89,21123),(91,15303),(92,15555)]	123.327409
5	[(0,33974),(1,5163),(2,30330),(5,21760),(6,8061),(9,5968),(11,11261),(16,1606),(20,17331),(22,17008),(23,20900),(25,29747),(29,13970),(30,7299),(32,33046),(34,15341),(35,6774),(36,15513),(39,14227),(41,36370),(42,4486),(44,16035),(45,32509),(46,37310),(48,22429),(52,13861),(55,33962),(56,5283),(57,8699),(59,37309),(61,36690),(65,23769),(71,21210),(72,18227),(73,11930),(74,15264),(76,18084),(77,20354),(78,10119),(79,22191),(80,21332),(81,32723),(82,24239),(85,36518),(86,13957),(90,6404),(91,19753),(92,13420)]	134.392352
6	[(0,14202),(3,32721),(4,11196),(5,25113),(10,11652),(11,30932),(12,7242),(13,13380),(15,23625),(17,18686),(18,18475),(19,23005),(22,12615),(24,3485),(25,11931),(27,34160),(28,9963),(35,24844),(36,29545),(38,11677),(39,15729),(40,25900),(41,32133),(43,22115),(45,1759),(47,18148),(48,14664),(50,24287),(53,24559),(56,27872),(68,11483),(69,4449),(71,13285),(73,32849),(78,36468),(79,20802),(81,22137),(82,18865),(85,33047),(89,5754),(90,15095)]	110.535277
7	[(2,25032),(8,34770),(9,5039),(10,34079),(11,1152),(13,13076),(14,19039),(15,26925),(16,16537),(19,17701),(22,10611),(23,28718),(25,22088),(26,28228),(28,16129),(29,30847),(31,3981),(32,1625),(35,21788),(36,34951),(38,11834),(40,26580),(41,25612),(43,19742),(44,14410),(45,28892),(47,15524),(51,1477),(53,14906),(54,31501),(55,1323),(58,35407),(61,33711),(62,3843),(63,7569),(66,7228),(67,37301),(69,24205),(70,14681),(75,11879),(76,33330),(79,5247),(80,29487),(83,34324),(88,3463),(90,1577),(92,12820)]	111.112887
8	[(0,25363),(1,5703),(2,1111),(5,26179),(9,15540),(10,849),(12,15320),(15,24996),(21,11481),(23,18734),(27,28387),(28,36682),(29,17433),(30,3571),(32,30741),(33,15380),(34,4594),(35,8019),(36,34851),(37,36914),(38,22973),(41,33861),(44,37200),(45,4450),(48,8515),(50,20200),(54,6134),(55,22441),(56,4200),(58,19407),(59,2181),(61,388),(62,21252),(65,14037),(66,31391),(68,8503),(69,36322),(71,1232),(72,32394),(73,3709),(75,32884),(76,21485),(77,31047),(80,11519),(84,33804),(85,20947),(87,3303),(88,25790),(91,17358)]	127.076040
9	[(1,12196),(2,8729),(7,20697),(8,22884),(9,8345),(10,31039),(12,8226),(13,21304),(15,35817),(18,3557),(19,26175),(20,21060),(24,14411),(25,36685),(27,25720),(29,16777),(30,2268),(31,30719),(32,5959),(34,17695),(35,4581),(36,34466),(37,23064),(38,36965),(39,4907),(40,23949),(41,12622),(44,5338),(45,24273),(46,3946),(48,23212),(50,34122),(51,27064),(54,1055),(55,18759),(57,276),(59,32345),(60,28472),(61,32521),(62,21126),(64,21861),(65,27764),(66,30196),(67,30609),(70,15971),(71,10272),(72,5818),(77,15401),(78,25395),(81,22401),(82,9857),(83,11357),(85,2095),(86,9841),(92,4839)]	112.280437
