ruleset_index	matches	time_ms
0	[(3,3585),(6,11670),(18,8460),(21,1800),(26,109),(35,7997),(44,10469),(45,4142),(46,9886),(47,479),(50,5610),(56,8944),(57,11427),(58,1869),(60,927),(68,833),(75,4592),(77,11356),(83,5011),(87,11887)]	46.503997
1	[(2,6250),(3,11212),(5,4129),(9,11664),(19,4658),(26,5822),(33,1591),(39,4169),(40,9344),(47,2215),(50,958),(55,3225),(62,7307),(77,9237),(78,11080),(79,2223),(84,1382),(85,13030),(86,7414)]	62.358620
2	[(5,4144),(27,7043),(29,11636),(32,2433),(35,10286),(41,3764),(52,9376),(57,1534),(62,1420),(73,5306),(75,10404),(77,3797),(78,6447),(90,9027),(91,795),(92,8450)]	42.377169
3	[(3,12983),(4,4374),(9,4228),(14,6176),(19,1064),(25,10924),(42,2223),(45,100),(46,9545),(50,4135),(56,7299),(57,4630),(64,7999),(68,11780),(73,3600),(81,9781),(83,9530),(87,1804),(88,7697),(90,7360)]	40.449222
4	[(5,5578),(11,1555),(13,3848),(16,5849),(18,12777),(19,6940),(23,8447),(24,274),(33,6323),(35,8059),(40,8261),(46,1731),(47,5637),(48,5665),(53,8339),(54,3480),(58,12233),(61,1836),(64,8865),(67,9769),(68,11170),(69,2182),(75,2741),(83,4195),(85,522),(88,8854),(89,11677),(90,1102),(92,1738)]	40.344510
5	[(1,10302),(5,10256),(6,5092),(7,10510),(11,11471),(13,11779),(18,8243),(19,1290),(25,12031),(28,7976),(31,9143),(43,4809),(51,5786),(55,12402),(56,1522),(58,12733),(66,4662),(71,10598),(85,1366),(89,12501),(92,4079)]	49.601835
6	[(0,8279),(3,13275),(5,4539),(7,10265),(8,10108),(12,13426),(13,8218),(15,5506),(25,4909),(29,3943),(30,4962),(35,12156),(36,10209),(37,8977),(40,8100),(41,8653),(42,876),(43,5941),(53,7237),(60,11480),(62,83),(63,4610),(68,489),(74,3567),(82,182),(83,13329),(85,10917)]	41.535828
7	[(9,3433),(10,644),(13,3041),(17,2370),(22,13207),(29,7475),(34,11427),(36,11830),(40,9897),(43,8418),(47,6269),(49,10023),(58,5436),(60,3190),(62,2425),(65,5522),(80,12035),(83,1445)]	43.052321
8	[(1,2414),(2,6387),(7,4935),(19,1868),(26,7630),(33,8150),(38,11846),(43,5007),(53,4465),(54,6176),(55,2231),(62,7284),(68,3168),(72,5972),(76,986),(77,6053),(82,10784),(85,2444)]	42.247063
9	[(0,9340),(5,12422),(10,7518),(15,8252),(21,13341),(27,5231),(32,2097),(40,8917),(44,9656),(45,2797),(46,10277),(47,8260),(49,8168),(50,40),(59,6031),(60,1846),(65,3677),(66,2918),(67,157),(68,7549),(76,13385),(84,8176),(92,13147)]	73.163227
10	[(0,8771),(3,5141),(6,3772),(7,10399),(13,2352),(15,8748),(17,6502),(21,7340),(27,11001),(31,1239),(34,4643),(37,11655),(51,90),(52,12845),(55,13379),(58,9373),(59,1095),(66,6),(73,1448),(74,4864),(83,226),(84,6039),(88,3157),(89,378),(91,6800)]	81.383183
11	[(5,10404),(15,1772),(17,10653),(21,2837),(28,8576),(38,6312),(40,10315),(49,9705),(51,6405),(59,3802),(62,6276),(63,3728),(64,10314),(74,12209),(75,3666),(91,10805)]	97.104425
12	[(5,13123),(6,1784),(9,8715),(15,9999),(21,1860),(24,4109),(40,1081),(48,6691),(49,931),(53,2990),(58,9928),(60,2969),(62,3573),(78,589),(81,8252),(82,4079),(87,5463),(91,993)]	80.428085
13	[(1,12172),(11,10783),(14,12563),(16,363),(18,6658),(21,5962),(23,12697),(30,12795),(48,2670),(49,13026),(53,7563),(54,12486),(72,5463),(73,11813),(75,7175),(85,12395),(87,5773),(90,5103)]	83.494593
14	[(12,12516),(15,8364),(20,7314),(25,8338),(45,2576),(53,10434),(60,624),(67,8904),(70,3721),(78,6026),(80,5775),(82,3359),(90,52),(91,3281)]	80.624978
15	[(21,7004),(27,804),(32,409),(35,11666),(37,4717),(39,11649),(43,1181),(51,11976),(54,7995),(55,11295),(60,165),(61,896),(62,5735),(73,2827),(76,12702),(81,6020),(82,749),(84,4452),(85,6010),(86,7737),(87,12962),(89,12101),(90,4828),(92,12449)]	71.110614
16	[(0,13502),(4,2280),(6,5609),(13,7679),(20,11966),(21,3240),(25,9708),(27,489),(28,5012),(39,8740),(40,9883),(45,7047),(47,7569),(56,9007),(57,1101),(60,3247),(61,13316),(64,1737),(68,11770),(77,7483),(85,13055),(88,11592)]	42.493520
17	[(7,7746),(13,8637),(17,4067),(18,12949),(20,11634),(22,7080),(26,1188),(27,12039),(29,6245),(30,7107),(32,1492),(37,11625),(40,5117),(43,5987),(45,3292),(49,3595),(58,3719),(61,13148),(65,6798),(69,9720),(90,6220),(92,12276)]	41.528230
18	[(7,10731),(8,7733),(12,5616),(18,4931),(23,8147),(29,3059),(44,7707),(50,1116),(51,2756),(53,5459),(54,11758),(58,2307),(59,6490),(63,2401),(67,12488),(75,6413),(88,1440)]	42.739749
19	[(1,5675),(28,6322),(42,9512),(44,9647),(52,2645),(53,3121),(55,9092),(60,3377),(64,5799),(73,3746),(74,8422),(81,13383),(88,10601),(89,4995)]	43.415904
20	[(11,7128),(15,11667),(30,10932),(33,7263),(37,7663),(39,1448),(49,12940),(51,803),(58,4208),(69,613),(75,5788),(80,3387),(83,4978),(89,13245),(91,3530)]	41.129531
21	[(16,3749),(20,12813),(26,7867),(28,8247),(33,6048),(42,4559),(52,6093),(55,9070),(56,11270),(64,9423),(70,6120),(79,7467),(84,13215),(85,10723),(89,9773),(92,6803)]	41.357023
22	[(13,11664),(15,1052),(21,1749),(32,7195),(34,3745),(38,2370),(44,12692),(56,9757),(60,6805),(66,11423),(71,1813),(74,11015),(75,10986),(79,5942),(81,39),(84,4416),(86,12057),(92,3643)]	41.022568
23	[(0,5859),(2,946),(18,120),(23,10853),(24,10393),(28,8564),(40,9600),(42,4871),(49,11661),(51,6677),(52,4800),(64,5403),(67,3458),(74,11257),(79,6035),(90,6735)]	40.773284
24	[(12,13235),(17,628),(27,11970),(43,252),(50,1866),(53,12111),(54,3977),(59,4580),(60,5960),(61,10945),(65,12437),(69,11637),(70,11593),(73,12493),(77,1312),(81,11309),(84,3432),(87,2744),(88,3433)]	42.818749
25	[(2,1991),(3,546),(5,1845),(8,9755),(10,10446),(17,411),(22,70),(31,8868),(36,1547),(39,7414),(40,5783),(45,6154),(47,11084),(50,2565),(52,2654),(57,6255),(58,4000),(70,12503),(77,1239),(82,12753),(83,10878),(90,142)]	40.601322
